Division,ALP,LNP,GRN,,,2025 Primary,,,,,LNP Prefs,,GRN Prefs,,ON Prefs,,IND Prefs,,OTH Prefs,,LNP Prefs,,GRN Prefs,,ON Prefs,,IND Prefs,,OTH Prefs,,2025 Primary,,,,,ALP Prefs,,GRN Prefs,,ON Prefs,,IND Prefs,,OTH Prefs,,ALP Prefs,,GRN Prefs,,ON Prefs,,IND Prefs,,OTH Prefs,,2025 Primary,,,,,ALP Prefs,,LNP Prefs,,ON Prefs,,IND Prefs,,OTH Prefs,,ALP Prefs,,LNP Prefs,,ON Prefs,,IND Prefs,,OTH Prefs,,2025 Primary,,,,,ALP Prefs,,LNP Prefs,,GRN Prefs,,IND Prefs,,OTH Prefs,,ALP Prefs,,LNP Prefs,,GRN Prefs,,IND Prefs,,OTH Prefs,,2025 Primary,,,,,ALP Prefs,,LNP Prefs,,GRN Prefs,,ON Prefs,,OTH Prefs,,ALP Prefs,,LNP Prefs,,GRN Prefs,,ON Prefs,,OTH Prefs,,2025 Primary,,,,,ALP Prefs,,LNP Prefs,,GRN Prefs,,ON Prefs,,IND Prefs,,ALP Prefs,,LNP Prefs,,GRN Prefs,,ON Prefs,,IND Prefs,,ALP,LNP,GRN,IND,OTH,ALP,LNP,GRN,IND,OTH,ALP,LNP,GRN,ON,OTH,ALP,LNP,GRN,ON,IND
,ON,IND,OTH,,,Votes,%,Votes at elim,%,Position,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes at elim,%,Position,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes at elim,%,Position,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Primary,%,Votes at elim,%,Position,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes at elim,%,Position,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes at elim,%,Position,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,Votes,%,,,,,,,,,,,,,,,,,,,,
Menzies,,,,,,38012,0.3473636114,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,44473,0.4064059216,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,11998,0.1096408663,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,2152,0.01966553961,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,6967,0.06366627068,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,5828,0.05325779037,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Calwell,,,,,,27417,0.3052030457,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,14110,0.1570709769,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,7440,0.08282126636,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,3376,0.0375812628,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,27506,0.306193784,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,9983,0.1111296643,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Jagajaga,,,,,,47284,0.4256023907,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,32724,0.2945481057,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,17334,0.1560230065,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,4297,0.03867721582,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,6685,0.0601715587,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,2775,0.02497772257,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Scullin,,,,,,43348,0.4489926977,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,19807,0.2051582164,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,9090,0.09415298565,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,6401,0.0663006888,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,0,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,17899,0.1853954115,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Bruce,,,,,,49610,0.4530841873,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,25162,0.2298025463,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,13213,0.1206732789,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,8931,0.08156611321,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,0,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,12578,0.1148738744,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Dunkley,,,,,,41792,0.3828122853,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,35285,0.3232085444,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,12649,0.1158641031,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,7494,0.06864460342,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,3231,0.02959577177,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,8720,0.079874692,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Holt,,,,,,44686,0.4503093698,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,24840,0.2503174315,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,11122,0.1120785215,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,8655,0.08721809057,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,0,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,9931,0.1000765867,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Isaacs,,,,,,53454,0.4941163421,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,30660,0.2834139082,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,15200,0.1405052643,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,4989,0.04611715551,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,0,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,3878,0.03584732994,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Gorton,,,,,,48834,0.4305210262,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,33087,0.2916953187,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,12244,0.1079432249,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,7137,0.06291986247,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,0,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,12128,0.1069205678,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Lalor,,,,,,42384,0.4268965795,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,25869,0.2605555779,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,15181,0.1529047984,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,6986,0.07036380484,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,2101,0.02116151646,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,6763,0.0681177229,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
La Trobe,,,,,,33289,0.3212665753,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,40547,0.3913123203,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,13386,0.1291860488,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,7956,0.07678202629,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,0,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,8440,0.0814530294,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Ballarat,,,,,,44273,0.4235029654,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,29883,0.2858523053,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,14984,0.1433326956,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,8029,0.07680313756,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,2934,0.02806581213,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,4437,0.04244308399,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Bendigo,,,,,,35771,0.3355093465,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,42883,0.4022154065,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,12079,0.1132933772,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,5262,0.04935423056,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,1121,0.01051427071,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,9501,0.08911336841,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Corangamite,,,,,,38814,0.3731397808,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,35488,0.3411651605,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,14925,0.1434820227,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,3343,0.03213805037,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,4565,0.04388579119,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,6885,0.06618919439,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Corio,,,,,,47221,0.428397761,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,27423,0.2487865949,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,17491,0.1586816297,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,10953,0.09936766854,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,3209,0.02911264935,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,3930,0.03565369646,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Hawke,,,,,,40619,0.3912557674,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,31381,0.3022722675,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,10178,0.0980378936,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,10035,0.09666046987,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,0,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,11604,0.1117736016,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Casey,,,,,,26822,0.242555231,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,45195,0.4087049312,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,12100,0.1094220526,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,5603,0.05066874056,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,11620,0.1050813431,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,9241,0.0835677015,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Flinders,,,,,,25622,0.2229492791,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,47375,0.4122325383,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,7305,0.06356429957,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,6091,0.05300070482,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,25386,0.2208957302,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,3144,0.02735744803,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Gippsland,,,,,,22291,0.2127856584,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,55036,0.5253632181,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,8897,0.08492907463,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,15118,0.1443135608,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,0,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,3416,0.03260848813,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Monash,,,,,,20808,0.2029672549,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,32580,0.3177947502,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,5056,0.04931768745,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,8166,0.07965352764,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,27977,0.2728957559,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,7932,0.07737102391,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Indi,,,,,,8824,0.08342235878,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,32478,0.3070479792,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,3838,0.0362845663,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,7622,0.07205861498,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,46243,0.4371826991,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,6770,0.06400378161,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
McEwen,,,,,,39078,0.3735267972,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,34024,0.3252181726,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,11614,0.11101234,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,6869,0.06565728978,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,0,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,13034,0.1245854004,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Nicholls,,,,,,25560,0.2423782656,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,48764,0.4624152482,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,8236,0.07809966336,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,12096,0.1147029539,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,0,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,10799,0.1024038689,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Mallee,,,,,,19822,0.1781096405,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,51541,0.46311921,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,9470,0.08509223567,,0,,,#DIV/0!,,#DIV/0!,,0,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,11409,0.1025150282,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,0,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,19049,0.1711638857,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Wannon,LNP,IND,ALP,LNP,IND,11448,0.1055932704,14628.0,0.1349,Third,4341.0,0.296759639,,0,,0,10287.0,0.703240361,,0,,0,,0,,0,,0,,0,47312,0.4363931523,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,3429,0.03162817296,4332.0,0.03995720189,Fifth,1262.0,0.2913204063,347.0,0.08010156971,341.0,0.0994459026,2382.0,0.5498614958,,0,,0,,0,,0,,0,,0,4532,0.04180194805,7399.0,0.0682463843,Fourth,996.0,0.1346127855,4302.0,0.581429923,,0,2101.0,0.2839572915,,0,,0,,0,,0,,0,,0,34805,0.321031951,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,0,,0,,0,,0,,0,6890,0.06355150531,7094.0,0.0654331464,Sixth,748.0,0.1054412179,1349.0,0.1901606992,863.0,0.1216521004,2447.0,0.3449393854,1687.0,0.2378065971,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,
Brisbane,,,,,,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,,,,,,,,,,,
