Seat,State,DivisionID,Eliminated,AliveSet,Recipient,Votes,ScenarioTotal,Share,Method,VoteBasis,CandidateCount,LastSurvivorCandidate,LastSurvivorSubtype,LastSurvivorIdeologyFamily,LastSurvivorPrimaryCoverage,DefaultEvidenceMultiplier,EffectiveEvidenceMultiplier,OverrideApplied,Source
Flinders,VIC,211,OTH,ALP+GRN+IND+LNP+ON,IND,1278.0,4124.0,0.30989330746847726,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2,Jason Smart,OTH_CYA,RIGHT,0.7623666343355965,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Flinders,VIC,211,OTH,ALP+GRN+IND+LNP+ON,LNP,841.0,4124.0,0.20392822502424832,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2,Jason Smart,OTH_CYA,RIGHT,0.7623666343355965,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Flinders,VIC,211,OTH,ALP+GRN+IND+LNP+ON,ON,1348.0,4124.0,0.32686711930164897,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2,Jason Smart,OTH_CYA,RIGHT,0.7623666343355965,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Fraser,VIC,321,LNP,ALP+GRN,ALP,11670.122796378915,18125.0,0.643868843938147,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Satish Patel,LIB,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Fraser,VIC,321,LNP,ALP+GRN,GRN,6454.877203621085,18125.0,0.3561311560618529,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Satish Patel,LIB,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Fraser,VIC,321,ON,ALP+GRN+LNP+OTH,ALP,707.4888888888889,5135.0,0.13777777777777772,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,George Rozario,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Fraser,VIC,321,ON,ALP+GRN+LNP+OTH,GRN,742.1157088122606,5135.0,0.14452107279693482,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,George Rozario,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Fraser,VIC,321,ON,ALP+GRN+LNP+OTH,LNP,2704.039846743295,5135.0,0.5265900383141764,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,George Rozario,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Fraser,VIC,321,ON,ALP+GRN+LNP+OTH,OTH,981.3555555555556,5135.0,0.19111111111111112,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,George Rozario,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Fraser,VIC,321,OTH,ALP+GRN+LNP,ALP,2112.563335328147,11250.0,0.18778340758472414,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2,Jasmine Duff,OTH_VNS,LEFT,0.596,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Fraser,VIC,321,OTH,ALP+GRN+LNP,GRN,6984.600774996503,11250.0,0.6208534022219114,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2,Jasmine Duff,OTH_VNS,LEFT,0.596,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Fraser,VIC,321,OTH,ALP+GRN+LNP,LNP,2152.83588967535,11250.0,0.19136319019336445,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2,Jasmine Duff,OTH_VNS,LEFT,0.596,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gellibrand,VIC,212,GRN,ALP+LNP,ALP,14872.643801287406,17933.0,0.8293449953319247,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Ponraj Krishna Pandi,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gellibrand,VIC,212,GRN,ALP+LNP,LNP,3060.356198712594,17933.0,0.1706550046680753,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Ponraj Krishna Pandi,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gellibrand,VIC,212,ON,ALP+GRN+LNP,ALP,1382.7431262729124,6290.0,0.21983197556008144,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Stephen Bennett,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gellibrand,VIC,212,ON,ALP+GRN+LNP,GRN,1099.3088085539714,6290.0,0.17477087576374742,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Stephen Bennett,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gellibrand,VIC,212,ON,ALP+GRN+LNP,LNP,3807.948065173117,6290.0,0.6053971486761712,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Stephen Bennett,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gellibrand,VIC,212,OTH,ALP+GRN+LNP+ON,ALP,840.0000000000001,4396.0,0.19108280254777074,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Jo Garcia,OTH_FFPA,RIGHT,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gellibrand,VIC,212,OTH,ALP+GRN+LNP+ON,GRN,1045.0,4396.0,0.23771610555050043,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Jo Garcia,OTH_FFPA,RIGHT,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gellibrand,VIC,212,OTH,ALP+GRN+LNP+ON,LNP,945.0,4396.0,0.21496815286624202,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Jo Garcia,OTH_FFPA,RIGHT,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gellibrand,VIC,212,OTH,ALP+GRN+LNP+ON,ON,1566.0,4396.0,0.35623293903548686,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Jo Garcia,OTH_FFPA,RIGHT,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gippsland,VIC,213,GRN,ALP+LNP+ON,ALP,6609.9726443769,8897.0,0.7429439861050804,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Rochelle Hine,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gippsland,VIC,213,GRN,ALP+LNP+ON,LNP,1651.5273556231002,8897.0,0.18562744246634824,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Rochelle Hine,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gippsland,VIC,213,GRN,ALP+LNP+ON,ON,635.5,8897.0,0.07142857142857141,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Rochelle Hine,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gippsland,VIC,213,ON,ALP+LNP,ALP,2308.5345118334594,15118.0,0.1527010525091585,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Gregory Hansford,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gippsland,VIC,213,ON,ALP+LNP,LNP,12809.46548816654,15118.0,0.8472989474908414,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Gregory Hansford,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gippsland,VIC,213,OTH,ALP+GRN+LNP+ON,ALP,341.0,3416.0,0.09982435597189693,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Simon Wilson,OTH_LTP,RIGHT,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gippsland,VIC,213,OTH,ALP+GRN+LNP+ON,GRN,315.0,3416.0,0.09221311475409831,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Simon Wilson,OTH_LTP,RIGHT,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gippsland,VIC,213,OTH,ALP+GRN+LNP+ON,LNP,1339.0,3416.0,0.3919789227166277,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Simon Wilson,OTH_LTP,RIGHT,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gippsland,VIC,213,OTH,ALP+GRN+LNP+ON,ON,1421.0,3416.0,0.4159836065573771,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Simon Wilson,OTH_LTP,RIGHT,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Goldstein,VIC,214,ALP,IND+LNP,IND,12755.643566415389,15812.0,0.8067065245645958,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Nildhara Gadani,ALP,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Goldstein,VIC,214,ALP,IND+LNP,LNP,3056.3564335846113,15812.0,0.1932934754354042,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Nildhara Gadani,ALP,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Goldstein,VIC,214,GRN,ALP+IND+LNP,ALP,2523.2630614115487,8320.0,0.30327681026581116,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Alana Galli-Mcrostie,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Goldstein,VIC,214,GRN,ALP+IND+LNP,IND,5376.35197066911,8320.0,0.6461961503208067,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Alana Galli-Mcrostie,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Goldstein,VIC,214,GRN,ALP+IND+LNP,LNP,420.38496791934006,8320.0,0.050527039413382206,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Alana Galli-Mcrostie,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Goldstein,VIC,214,ON,ALP+GRN+IND+LNP,ALP,142.47347893915756,2037.0,0.06994279771190841,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Leon Gardiner,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Goldstein,VIC,214,ON,ALP+GRN+IND+LNP,GRN,104.86895475819033,2037.0,0.051482059282371304,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Leon Gardiner,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Goldstein,VIC,214,ON,ALP+GRN+IND+LNP,IND,377.1045241809673,2037.0,0.18512740509620382,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Leon Gardiner,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Goldstein,VIC,214,ON,ALP+GRN+IND+LNP,LNP,1412.553042121685,2037.0,0.6934477379095165,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Leon Gardiner,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Goldstein,VIC,214,OTH,ALP+GRN+IND+LNP+ON,ALP,506.99999999999994,3743.0,0.13545284531124765,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2,Vicki Jane Williams,OTH_CYA,RIGHT,0.55196366550895,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Goldstein,VIC,214,OTH,ALP+GRN+IND+LNP+ON,GRN,210.0,3743.0,0.05610472882714402,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2,Vicki Jane Williams,OTH_CYA,RIGHT,0.55196366550895,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Goldstein,VIC,214,OTH,ALP+GRN+IND+LNP+ON,IND,347.0,3743.0,0.09270638525247123,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2,Vicki Jane Williams,OTH_CYA,RIGHT,0.55196366550895,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Goldstein,VIC,214,OTH,ALP+GRN+IND+LNP+ON,LNP,870.0,3743.0,0.23243387656959658,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2,Vicki Jane Williams,OTH_CYA,RIGHT,0.55196366550895,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Goldstein,VIC,214,OTH,ALP+GRN+IND+LNP+ON,ON,1809.0,3743.0,0.48330216403954057,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2,Vicki Jane Williams,OTH_CYA,RIGHT,0.55196366550895,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gorton,VIC,309,GRN,ALP+LNP,ALP,9321.60190897451,12244.0,0.761319986031894,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Thuc Bao Huynh,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gorton,VIC,309,GRN,ALP+LNP,LNP,2922.398091025492,12244.0,0.2386800139681061,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Thuc Bao Huynh,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gorton,VIC,309,ON,ALP+GRN+LNP,ALP,1623.5226687784598,7137.0,0.22747970698871514,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Alan Reid,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gorton,VIC,309,ON,ALP+GRN+LNP,GRN,1540.8628984359532,7137.0,0.21589784201148282,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Alan Reid,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gorton,VIC,309,ON,ALP+GRN+LNP,LNP,3972.614432785587,7137.0,0.5566224509998021,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Alan Reid,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gorton,VIC,309,OTH,ALP+GRN+LNP+ON,ALP,4167.0,12128.0,0.34358509234828494,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,3,Xavier Menta,OTH_HMP,CENTRE_LEFT,0.5388357519788918,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gorton,VIC,309,OTH,ALP+GRN+LNP+ON,GRN,2757.0,12128.0,0.22732519788918207,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,3,Xavier Menta,OTH_HMP,CENTRE_LEFT,0.5388357519788918,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gorton,VIC,309,OTH,ALP+GRN+LNP+ON,LNP,2239.0,12128.0,0.18461411609498682,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,3,Xavier Menta,OTH_HMP,CENTRE_LEFT,0.5388357519788918,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Gorton,VIC,309,OTH,ALP+GRN+LNP+ON,ON,2965.0,12128.0,0.24447559366754615,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,3,Xavier Menta,OTH_HMP,CENTRE_LEFT,0.5388357519788918,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Hawke,VIC,326,GRN,ALP+LNP,ALP,8322.687583212735,10178.0,0.817713458755427,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Sarah Newman,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Hawke,VIC,326,GRN,ALP+LNP,LNP,1855.3124167872647,10178.0,0.18228654124457302,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Sarah Newman,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Hawke,VIC,326,ON,ALP+GRN+LNP,ALP,1990.089237839908,10035.0,0.1983148219073152,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Matthew Katselis,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Hawke,VIC,326,ON,ALP+GRN+LNP,GRN,2186.869015702796,10035.0,0.2179241669858292,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Matthew Katselis,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Hawke,VIC,326,ON,ALP+GRN+LNP,LNP,5858.0417464572965,10035.0,0.5837610111068556,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Matthew Katselis,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Hawke,VIC,326,OTH,ALP+GRN+LNP+ON,ALP,2496.0,11602.0,0.2151353214962937,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,3,Devon Starbuck,OTH_HMP,CENTRE_LEFT,0.4462161696259266,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Hawke,VIC,326,OTH,ALP+GRN+LNP+ON,GRN,4252.0,11602.0,0.3664885364592312,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,3,Devon Starbuck,OTH_HMP,CENTRE_LEFT,0.4462161696259266,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Hawke,VIC,326,OTH,ALP+GRN+LNP+ON,LNP,1834.0,11602.0,0.1580761937596966,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,3,Devon Starbuck,OTH_HMP,CENTRE_LEFT,0.4462161696259266,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Hawke,VIC,326,OTH,ALP+GRN+LNP+ON,ON,3020.0,11602.0,0.2602999482847785,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,3,Devon Starbuck,OTH_HMP,CENTRE_LEFT,0.4462161696259266,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Holt,VIC,216,GRN,ALP+LNP,ALP,9189.834421399271,11122.0,0.8262753480848115,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Payal Tiwari,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Holt,VIC,216,GRN,ALP+LNP,LNP,1932.165578600728,11122.0,0.1737246519151886,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Payal Tiwari,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Holt,VIC,216,ON,ALP+GRN+LNP,ALP,1722.513976090135,8655.0,0.19901952352283475,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Trevor Hammond,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Holt,VIC,216,ON,ALP+GRN+LNP,GRN,2231.675410682033,8655.0,0.25784811215274794,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Trevor Hammond,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Holt,VIC,216,ON,ALP+GRN+LNP,LNP,4700.810613227832,8655.0,0.5431323643244174,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Trevor Hammond,ON,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Holt,VIC,216,OTH,ALP+GRN+LNP+ON,ALP,2236.0,9930.0,0.22517623363544814,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2,Shane Foreman,OTH_FFPA,RIGHT,0.5221550855991943,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Holt,VIC,216,OTH,ALP+GRN+LNP+ON,GRN,3189.0,9930.0,0.32114803625377647,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2,Shane Foreman,OTH_FFPA,RIGHT,0.5221550855991943,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Holt,VIC,216,OTH,ALP+GRN+LNP+ON,LNP,1533.0,9930.0,0.15438066465256792,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2,Shane Foreman,OTH_FFPA,RIGHT,0.5221550855991943,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Holt,VIC,216,OTH,ALP+GRN+LNP+ON,ON,2972.0,9930.0,0.29929506545820744,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2,Shane Foreman,OTH_FFPA,RIGHT,0.5221550855991943,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
Hotham,VIC,217,GRN,ALP+LNP,ALP,13832.670401493931,15780.0,0.8765950824774354,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,1,Martin Barry,GRN,,1.0,1.0,1.0,False,AEC_CANDIDATE_ROUNDS_CATEGORY_EXIT
