InnerMetro,BRISBANE (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,"BRISBANE
(QLD)",FULL DISTRIBUTION,,,,,,,,LILLEY (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,"LILLEY
(QLD)",FULL DISTRIBUTION,,,,,,,,GRIFFITH (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,GRIFFITH (QLD),FULL DISTRIBUTION,,,,,,,,MORETON (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,"MORETON 
(QLD)",FULL DISTRIBUTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,QLD,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.06061060613,,,0.1528070211,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.08213481781,,,0.2070722872,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.07269831236,0.1979713359,,,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,,0.1792553979,,0.1250319716,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.08098983109,,,0.2041856305,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,,0.1762066934,,,0.139324029,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.07573629512,0.2141548799,,,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.08388280484,0.2272630563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Round 5 (2CP),0.4794387588,0.0,0.0,0.5311779475807111,0.0,0.0,,1.010616706,,True,False,False,True,False,False,ALP,,2CP,0.4744021703,,,0.5255978297,,,,,Round 5 (2CP),0.403125367,0.0,0.0,0.6057487468570945,0.0,0.0,,1.008874114,,True,False,False,True,False,False,ALP,,2CP,0.3995794534,,,0.6004205466,,,,,Round 5 (2CP),0.3535906069,0.6403850928531685,0.0,0.0,0.0,0.0,,0.9939756998,,True,True,False,False,False,False,ALP,,2CP,0.3557336533,0.6442663467,,,,,,,Round 5 (2CP),0,0.49437241437555124,0.0,0.5180565799665302,0.0,0.0,,1.012428994,,False,True,False,True,False,False,LNP,,2CP,,0.4883032955,,0.5116967045,,,,,Round 5 (2CP),0.4618467159,0.0,0.0,0.5479932192569286,0.0,0.0,,1.009839935,,True,False,False,True,False,False,ALP,,2CP,0.4573464564,,,0.5426535436,,,,,Round 5 (2CP),0,0.5407229897238025,0.0,0.0,0.4717322475958139,0.0,,1.012455237,,False,True,False,False,True,False,IND,,2CP,,0.5340710086,,,0.4659289914,,,,Round 5 (2CP),0.4391403522,0.5864561518850112,0.0,0.0,0.0,0.0,,1.025596504,,True,True,False,False,False,False,ALP,,2CP,0.4281804301,0.5718195699,,,,,,,Round 5 (2CP),0.4061006479,0.6131394890747531,0.0,0.0,0.0,0.0,,1.019240137,,True,True,False,False,False,False,ALP,,2CP,0.3984347095,0.6015652905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.08107475785,-0.4445230719,,0.5255978297,,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.04075376843,-0.5596667781,,0.6004205466,,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.01052366619,0.01052366619,,,,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.4369817806,-0.0747149239,,0.5116967045,,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.04155044257,-0.501103101,,0.5426535436,,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,,-0.02418433449,,,0.02418433449,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.02796316918,0.02796316918,,,,,,,,Primary row,,,,1,,,,,,,,,,,,,SWING,-0.01408049093,0.01408049093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,102.0,,,,,,,,,,,,,,,,,RESULT,ONE NATION GAIN,,,,,,,,,103.0,,,,,,,,,,,,,,,,,RESULT,ONE NATION GAIN,,,,,,,,,104.0,,,,,,,,,,,,,,,,,RESULT,LIBERAL-NATIONAL RETAIN,,,,,,,,,105.0,,,,,,,,,,,,,,,,,RESULT,ONE NATION GAIN,,,,,,,,,106.0,,,,,,,,,,,,,,,,,RESULT,ONE NATION GAIN,,,,,,,,,107.0,,,,,,,,,,,,,,,,,RESULT,LIBERAL-NATIONAL RETAIN,,,,,,,,,108.0,,,,,,,,,,,,,,,,,RESULT,LIBERAL-NATIONAL RETAIN,,,,,,,,,109.0,,,,,,,,,,,,,,,,,RESULT,LIBERAL-NATIONAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RURAL,DAWSON (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,DAWSON (QLD),FULL DISTRIBUTION,,,,,,,,KENNEDY (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,"KENNEDY 
(QLD)",FULL DISTRIBUTION,,,,,,,,LEICHHARDT (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,"LEICHHARDT
(QLD)",FULL DISTRIBUTION,,,,,,,,FLYNN (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,"FLYNN
(QLD)",FULL DISTRIBUTION,,,,,,,,FAIRFAX (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,"FAIRFAX
(QLD)",FULL DISTRIBUTION,,,,,,,,FISHER (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,"FISHER
(QLD)",FULL DISTRIBUTION,,,,,,,,MARANOA (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,"MARANOA
(QLD)",FULL DISTRIBUTION,,,,,,,,WIDE BAY (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,"WIDE BAY
(QLD)",FULL DISTRIBUTION,,,,,,,,WRIGHT (QLD),RAW,,,,,,,,,AliveMask,,,,,,,,"WRIGHT
(QLD)",FULL DISTRIBUTION,,,,,
,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH,,,,ALP,LNP,GRN,ON,IND,OTH,Parties left,,,,,,,,,,,,ALP,LNP,GRN,ON,IND,OTH
,Primary,0.1972054556,0.3079054596,0.0888953721,0.2885071584,0,0.1285177367,,1.011031182,,True,True,True,True,False,True,IND,,ROUND 1,0.1950537817,0.3045459576,0.08792545041,0.2853593078,0,0.1271155024,,,Primary,0.1025482594,0.1361604464,0.07840857533,0.1493189563,0,0.4460379547,,0.9124741922,,True,True,True,True,False,True,IND,,ROUND 1,0.1123848326,0.1492211479,0.08592963615,0.1636418406,0,0.4888225427,,,Primary,0.2819454197,0.1832540883,0.1125847732,0.2512049218,0,0.1643235854,,0.9933127883,,True,True,True,True,False,True,IND,,ROUND 1,0.2838435416,0.1844877972,0.1133427199,0.2528960915,0,0.1654298498,,,Primary,0.2111305244,0.260036273,0.07151156518,0.3139225155,0.04994617869,0.1063334166,,1.012880473,,True,True,True,True,False,True,IND,,ROUND 1,0.2084456458,0.2567294758,0.07060217573,0.3099304644,0.04931102929,0.104981209,,,Primary,0.1804542072,0.2834902096,0.1280920593,0.2420503826,0.1315,0.06939820078,,1.03498506,,True,True,True,True,True,False,OTH,,ROUND 1,0.1743544078,0.2739075381,0.1237622303,0.23386848,0.1270549742,0.06705236963,,,Primary,0.1647686474,0.2768398541,0.1245665052,0.2362348233,0.1602,0.07687721149,,1.039487042,,True,True,True,True,True,False,OTH,,ROUND 1,0.1585095733,0.266323526,0.1198345917,0.2272609603,0.1541144753,0.07395687336,,,Primary,0.09781147389,0.4266198363,0.06863646007,0.2997749412,0,0.118856648,,1.011699359,,True,True,True,True,False,True,IND,,ROUND 1,0.09668037542,0.4216863758,0.06784274343,0.2963083236,0,0.1174821817,,,Primary,0.1870636249,0.2886701483,0.1063438478,0.2935040564,0.0458,0.09951732897,,1.020899006,,True,True,True,True,False,True,IND,,ROUND 1,0.1832342119,0.28276073,0.1041668639,0.2874956823,0.04486242,0.09748009191,,,Primary,0.1835230478,0.2504442797,0.1179185036,0.3316551141,0,0.1245227806,,1.008063726,,True,True,True,True,False,True,IND,,ROUND 1,0.1820550061,0.2484409202,0.1169752473,0.3290021311,0,0.1235266952
,Eliminated,0,,IND,ALP+LNP+GRN+ON+OTH,5,,,,,,,,,,,,,SWING,-0.06705167386,-0.112259502,0.01740507831,0.1811833319,0,-0.0192772343,,,Eliminated,0,,IND,ALP+LNP+GRN+ON+OTH,5,,,,,,,,,,,,,SWING,-0.05156342673,-0.08883929848,0.02664606082,0.08604117382,-0.01679409737,0.04450958794,,,Eliminated,0,,IND,ALP+LNP+GRN+ON+OTH,5,,,,,,,,,,,,,SWING,-0.08100187816,-0.08791629105,0.02038294676,0.172728074,-0.017574116,-0.006618735581,,,Eliminated,0.04994617869,,IND,ALP+LNP+GRN+ON+OTH,5,,,,,,,,,,,,,SWING,-0.04208487858,-0.1174567972,0.01371561056,0.1676884223,-0.0006351493979,-0.02122720766,,,Eliminated,0.06939820078,,OTH,ALP+LNP+GRN+ON+IND,6,,,,,,,,,,,,,SWING,-0.07424979934,-0.1049826715,0.021545171,0.1597383741,-0.00713024304,0.005079168856,,,Eliminated,0.07687721149,,OTH,ALP+LNP+GRN+ON+IND,6,,,,,,,,,,,,,SWING,-0.06415907411,-0.1059163281,0.0236430865,0.1664955474,-0.008767893524,-0.01129533813,,,Eliminated,0,,IND,ALP+LNP+GRN+ON+OTH,5,,,,,,,,,,,,,SWING,-0.06378109847,-0.1100834605,0.01633128336,0.1732827419,0,-0.01574946628,,,Eliminated,0.0458,,IND,ALP+LNP+GRN+ON+OTH,5,,,,,,,,,,,,,SWING,-0.07622941297,-0.1078094183,0.01769801605,0.167034845,-0.00365679266,0.002962762935,,,Eliminated,0,,IND,ALP+LNP+GRN+ON+OTH,5,,,,,,,,,,,,,SWING,-0.07211804165,-0.09215335946,0.02168174368,0.1664607428,0,-0.0238710854
,Weights,0.4437130834,0.28199178560491983,0.1315218729578452,0.07783155123263281,0.0,0.06494170683891011,,,,,,,,,,,,ELIMINATED,INDEPENDENT,,,0,,,,,Weights,0.4437130834,0.28199178560491983,0.1315218729578452,0.07783155123263281,0.0,0.06494170683891011,,,,,,,,,,,,ELIMINATED,INDEPENDENT,,,0,,,,,Weights,0.1477339612,0.14361389052383755,0.19776339022954678,0.06238964096527369,0.0,0.44849911712772217,,,,,,,,,,,,ELIMINATED,INDEPENDENT,,,0,,,,,Weights,0.3091777822,0.1088990643042007,0.14473422257614973,0.22715508660163253,0.0,0.21003384431614575,,,,,,,,,,,,ELIMINATED,INDEPENDENT,,,0.04931102929,,,,,Weights,0.06760174753,0.17325822028052426,0.07208553690503564,0.45297769602207405,0.23407679926419867,0.0,,,,,,,,,,,,ELIMINATED,OTHER,,,0.06705236963,,,,,Weights,0.06068706069,0.12018612018612018,0.055737055737055737,0.6071676071676072,0.1562221562221562,0.0,,,,,,,,,,,,ELIMINATED,OTHER,,,0.07395687336,,,,,Weights,0.4437130834,0.28199178560491983,0.1315218729578452,0.07783155123263281,0.0,0.06494170683891011,,,,,,,,,,,,ELIMINATED,INDEPENDENT,,,0,,,,,Weights,0.1918892186,0.12677217276623806,0.2571711177052423,0.17523903725684142,0.0,0.24892845367622815,,,,,,,,,,,,ELIMINATED,INDEPENDENT,,,0.04486242,,,,,Weights,0.4437130834,0.28199178560491983,0.1315218729578452,0.07783155123263281,0.0,0.06494170683891011,,,,,,,,,,,,ELIMINATED,INDEPENDENT,,,0,,
,,,,,,,,,,,,,,,,,,,DISTRIBUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.01544224876,0.005439092125,0.007228921343,0.01134552855,,0.01049038792,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.004691439648,0.01202380876,0.005002606563,0.0314358371,0.01624450871,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.004665451999,0.00923957378,0.004284909422,0.04667735255,0.01200992374,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,,,,,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.008788526212,0.005806165513,0.01177843719,0.008025947906,,0.01140092318,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,,,,,,
,Round 2,0.1972054556,0.307905459641711,0.08889537210058092,0.28850715842761826,0.0,0.12851773672665232,,1.011031182,,True,True,True,True,False,True,GRN,,ROUND 2,0.1950537817,0.3045459576,0.08792545041,0.2853593078,,0.1271155024,,,Round 2,0.1025482594,0.1361604464019264,0.0784085753316114,0.14931895634692388,0.0,0.4460379547115058,,0.9124741922,,True,True,True,True,False,True,GRN,,ROUND 2,0.1123848326,0.1492211479,0.08592963615,0.1636418406,,0.4888225427,,,Round 2,0.2819454197,0.18325408828321735,0.11258477315529976,0.25120492178952886,0.0,0.16432358539475633,,0.9933127883,,True,True,True,True,False,True,GRN,,ROUND 2,0.2838435416,0.1844877972,0.1133427199,0.2528960915,,0.1654298498,,,Round 2,0.2265727731,0.2654753651267627,0.07874048651792509,0.32526804401441434,0.0,0.11682380454670421,,1.012880473,,True,True,True,True,False,True,GRN,,ROUND 2,0.2236915205,0.2620994008,0.07773916922,0.3211317155,,0.115338194,,,Round 2,0.1851456468,0.29551401839654906,0.13309466585300517,0.273486219743553,0.14774450871281827,0.0,,1.03498506,,True,True,True,True,True,False,GRN,,ROUND 2,0.1788872652,0.2855249123,0.1285957364,0.2642417079,0.1427503782,,,,Round 2,0.1694340994,0.2860794279228238,0.12885141458767296,0.28291217587840567,0.1722099237437849,0.0,,1.039487042,,True,True,True,True,True,False,GRN,,ROUND 2,0.1629977986,0.2752121157,0.12395673,0.2721651782,0.1656681775,,,,Round 2,0.09781147389,0.4266198363139415,0.06863646007145272,0.29977494119078685,0.0,0.11885664801867188,,1.011699359,,True,True,True,True,False,True,GRN,,ROUND 2,0.09668037542,0.4216863758,0.06784274343,0.2963083236,,0.1174821817,,,Round 2,0.1958521511,0.2944763138292673,0.11812228500230308,0.3015300043482586,0.0,0.11091825214814664,,1.020899006,,True,True,True,True,False,True,OTH,,ROUND 2,0.1918428266,0.2884480365,0.1157041826,0.2953573296,,0.1086476247,,,Round 2,0.1835230478,0.2504442796519537,0.11791850364901055,0.3316551140661934,0.0,0.12452278064869396,,1.008063726,,True,True,True,True,False,True,GRN,,ROUND 2,0.1820550061,0.2484409202,0.1169752473,0.3290021311,,0.1235266952
,Eliminated,0.0888953721,,GRN,ALP+LNP+ON+OTH,3,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.07840857533,,GRN,ALP+LNP+ON+OTH,3,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.1125847732,,GRN,ALP+LNP+ON+OTH,3,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.07874048652,,GRN,ALP+LNP+ON+OTH,3,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.1330946659,,GRN,ALP+LNP+ON+IND,3,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.1288514146,,GRN,ALP+LNP+ON+IND,3,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.06863646007,,GRN,ALP+LNP+ON+OTH,3,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.1109182521,,OTH,ALP+LNP+GRN+ON,6,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.1179185036,,GRN,ALP+LNP+ON+OTH,3,,,,,,,,,,,,,SWING,,,,,,
,Weights,0.6321702353,0.09899550621200107,0.0,0.10639703938673012,0.0,0.1624372191382501,,Calibrate,,,,,,,,,,ELIMINATED,GREENS,,,0.08792545041,,,,,Weights,0.6145661621,0.11509066386932414,0.0,0.10984564663569608,0.0,0.16049752734901843,,Calibrate,,,,,,,,,,ELIMINATED,GREENS,,,0.08592963615,,,,,Weights,0.6537853924,0.11978127137239478,0.0,0.12143333623183519,0.0,0.105,,Calibrate,,,,,,,,,,ELIMINATED,GREENS,,,0.1133427199,,,,,Weights,0.5960733362,0.08849429767576152,0.0,0.11130359462970983,0.0,0.20412877147394254,,Calibrate,,,,,,,,,,ELIMINATED,GREENS,,,0.07773916922,,,,,Weights,0.4585907497,0.0678744364668559,0.0,0.052846885957588914,0.42068792786775755,0.0,,Calibrate,,,,,,,,,,ELIMINATED,GREENS,,,0.1285957364,,,,,Weights,0.4000334476,0.06605903503637428,0.0,0.04941884772974329,0.4844886696212058,0.0,,Calibrate,,,,,,,,,,ELIMINATED,GREENS,,,0.12395673,,,,,Weights,0.5847170148,0.1483663631494376,0.0,0.09051955008034279,0.0,0.17639707195143725,,Calibrate,,,,,,,,,,ELIMINATED,GREENS,,,0.06784274343,,,,,Weights,0.1546990968,0.15210587498882233,0.1352946436555486,0.557900384512206,0.0,0.0,,Calibrate,,,,,,,,,,ELIMINATED,OTHER,,,0.1086476247,,,,,Weights,0.6371742643,0.11888128977351575,0.0,0.13894444593917182,0.0,0.105,,Calibrate,,,,,,,,,,ELIMINATED,GREENS,,,0.1169752473,,
,,,,,,,,,True,,,,,,,,,,DISTRIBUTED,0.05619700829,0.008800242361,,0.009458204407,,0.01443991704,,,,,,,,,,,True,,,,,,,,,,DISTRIBUTED,0.04818725722,0.009024094988,,0.008612840659,,0.01258438246,,,,,,,,,,,True,,,,,,,,,,DISTRIBUTED,0.0736062801,0.01348554727,,0.01367154461,,0.01182140118,,,,,,,,,,,True,,,,,,,,,,DISTRIBUTED,0.04693510449,0.006968084053,,0.008764099192,,0.01607319878,,,,,,,,,,,True,,,,,,,,,,DISTRIBUTED,0.0610359826,0.009033725442,,0.007033638628,0.05599131919,,,,,,,,,,,,True,,,,,,,,,,DISTRIBUTED,0.05154487561,0.008511800111,,0.006367688437,0.06242705043,,,,,,,,,,,,True,,,,,,,,,,DISTRIBUTED,0.04013290604,0.01018334196,,0.006212941485,,0.01210727059,,,,,,,,,,,True,,,,,,,,,,DISTRIBUTED,0.01715895343,0.0168713178,0.0150066454,0.06188133552,,,,,,,,,,,,,True,,,,,,,,,,DISTRIBUTED,0.07513463581,0.0140183038,,0.01638412116,,0.01238144288
,Round 3,0.2534024639,0.3167057020027122,0.0,0.2979653628343018,0.0,0.14295765376493066,,1.011031182,,True,True,False,True,False,True,OTH,,ROUND 3,0.2506376344,0.3132501821,,0.2947143154,,0.1413978681,,,Round 3,0.1507355166,0.14518454138988945,0.0,0.15793179700600843,0.0,0.4586223371751887,,0.9124741922,,True,True,False,True,False,True,LNP,,ROUND 3,0.1651942793,0.1591108468,,0.1730808371,,0.5026140368,,,Round 3,0.3555516998,0.1967396355489318,0.0,0.26487646640268125,0.0,0.1761449865760628,,0.9933127883,,True,True,False,True,False,True,OTH,,ROUND 3,0.3579453562,0.1980641323,,0.2666596761,,0.1773308354,,,Round 3,0.2735078776,0.2724434491798142,0.0,0.3340321432067516,0.0,0.1328970033248688,,1.012880473,,True,True,False,True,False,True,OTH,,ROUND 3,0.2700297664,0.268978874,,0.3297843645,,0.1312069951,,,Round 3,0.2461816294,0.30454774383806626,0.0,0.2805198583714502,0.2037358279007706,0.0,,1.03498506,,True,True,False,True,True,False,IND,,ROUND 3,0.2378600804,0.2942532755,,0.2710375921,0.1968490521,,,,Round 3,0.2209789751,0.2945912280335573,0.0,0.2892798643156759,0.23463697417617702,0.0,,1.039487042,,True,True,False,True,True,False,ALP,,ROUND 3,0.2125846367,0.2834005776,,0.2782909769,0.2257238088,,,,Round 3,0.1379443799,0.4368031782741945,0.0,0.30598788267556215,0.0,0.13096391860438789,,1.011699359,,True,True,False,True,False,True,OTH,,ROUND 3,0.1363491818,0.4317519569,,0.3024494182,,0.129449443,,,Round 3,0.2130111045,0.31134763162449197,0.13312893040158286,0.36341133987113144,0.0,0.0,,1.020899006,,True,True,True,True,False,False,GRN,,ROUND 3,0.208650516,0.3049739785,0.1304036242,0.3559718812,,,,,Round 3,0.2586576836,0.2644625834539111,0.0,0.3480392352216814,0.0,0.13690422353184006,,1.008063726,,True,True,False,True,False,True,OTH,,ROUND 3,0.2565886233,0.2623470885,,0.345255192,,0.1358090962
,Eliminated,0.1429576538,,OTH,ALP+LNP+ON,6,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.1451845414,,LNP,ALP+ON+OTH,2,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.1761449866,,OTH,ALP+LNP+ON,6,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.1328970033,,OTH,ALP+LNP+ON,6,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.2037358279,,IND,ALP+LNP+ON,5,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.2209789751,,ALP,LNP+ON+IND,1,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.1309639186,,OTH,ALP+LNP+ON,6,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.1331289304,,GRN,ALP+LNP+ON,3,,,,,,,,,,,,,SWING,,,,,,,,,Eliminated,0.1369042235,,OTH,ALP+LNP+ON,6,,,,,,,,,,,,,SWING,,,,,,
,Weights,0.1623126633,0.30317613089509143,0.0,0.5345112058297814,0.0,0.0,,,,,,,,,,,,ELIMINATED,OTHER,,,0.1413978681,,,,,Weights,0.125,0.0,0.0,0.6875,0.0,0.18749999999999997,,,,,,,,,,,,ELIMINATED,LIBERAL,,,0.1591108468,,,,,Weights,0.2100160093,0.178595342991153,0.0,0.611388647678656,0.0,0.0,,,,,,,,,,,,ELIMINATED,OTHER,,,0.1773308354,,,,,Weights,0.2050321903,0.1960977532518723,0.0,0.5988700564971752,0.0,0.0,,,,,,,,,,,,ELIMINATED,OTHER,,,0.1312069951,,,,,Weights,0.5446784468,0.33738456872426503,0.0,0.11793698451743596,0.0,0.0,,,,,,,,,,,,ELIMINATED,INDEPENDENT,,,0.1968490521,,,,,Weights,0,0.37901996084565515,0.0,0.026739072691320132,0.5942409664630247,0.0,,,,,,,,,,,,ELIMINATED,LABOR,,,0.2125846367,,,,,Weights,0.1402675874,0.2637030643072939,0.0,0.5960293482952093,0.0,0.0,,,,,,,,,,,,ELIMINATED,OTHER,,,0.129449443,,,,,Weights,0.6887077802,0.15350361283817845,0.0,0.157788606956814,0.0,0.0,,,,,,,,,,,,ELIMINATED,GREENS,,,0.1304036242,,,,,Weights,0.1414104475,0.18465780463704087,0.0,0.6739317478869125,0.0,0.0,,,,,,,,,,,,ELIMINATED,OTHER,,,0.1358090962,,
,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.02320383752,0.04334134835,,0.0764124679,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.01814806767,,,0.09981437221,,0.02722210151,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.03699326714,0.03145867429,,0.1076930451,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.02724816367,0.02606080377,,0.07958803589,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.1109705143,0.06873732443,,0.02402798918,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,,0.08375544247,,0.005908772877,0.1313147597,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.0183699929,0.03453558665,,0.07805833906,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.09168693014,0.02043577179,,0.02100622847,,,,,,,,,,,,,,,,,,,,,,,DISTRIBUTED,0.01935968751,0.02528043336,,0.09226410266,,
,Round 4 (3CP),0.2766063014,0.360047050353004,0.0,0.3743778307307913,0.0,0.0,,1.011031182,,True,True,False,True,False,False,ALP,,3CP,0.2735882989,0.3561186406,,0.3702930604,,,,,Round 4 (3CP),0.1688835843,0.0,0.0,0.25774616921155746,0.0,0.48584443868579297,,0.9124741922,,True,False,False,True,False,True,ALP,,3CP,0.1850831352,,,0.2824695443,,0.5324473206,,,Round 4 (3CP),0.392544967,0.2281983098426558,0.0,0.3725695115407953,0.0,0.0,,0.9933127883,,True,True,False,True,False,False,LNP,,3CP,0.3951876706,0.2297345937,,0.3750777357,,,,,Round 4 (3CP),0.3007560413,0.2985042529457276,0.0,0.41362017909622106,0.0,0.0,,1.012880473,,True,True,False,True,False,False,LNP,,3CP,0.296931424,0.2947082709,,0.4083603051,,,,,Round 4 (3CP),0.3571521437,0.37328506826804886,0.0,0.3045478475522304,0.0,0.0,,1.03498506,,True,True,False,True,False,False,ON,,3CP,0.3450795163,0.360667108,,0.2942533757,,,,,Round 4 (3CP),0,0.378346670504997,0.0,0.29518863719281074,0.36595173387832985,0.0,,1.039487042,,False,True,False,True,True,False,ON,,3CP,,0.3639743983,,0.283975293,0.3520503087,,,,Round 4 (3CP),0.1563143728,0.4713387649238626,0.0,0.3840462217315223,0.0,0.0,,1.011699359,,True,True,False,True,False,False,ALP,,3CP,0.1545067429,0.4658881717,,0.3796050854,,,,,Round 4 (3CP),0.3046980346,0.33178340341441737,0.0,0.38441756834484786,0.0,0.0,,1.020899006,,True,True,False,True,False,False,ALP,,3CP,0.2984605066,0.3249914059,,0.3765480875,,,,,Round 4 (3CP),0.2780173711,0.2897430168168394,0.0,0.44030333787959497,0.0,0.0,,1.008063726,,True,True,False,True,False,False,ALP,,3CP,0.2757934484,0.287425298,,0.4367812536,,
