State,DivisionID,Electorate,EliminatedModelCategory,FinishPosition,CategoryExitCount,AliveModelCategoriesAfter,CandidateCount,InternalCandidateExclusions,CategoryPrimaryVotes,LastSurvivorCandidateID,LastSurvivorCandidate,LastSurvivorSubtype,LastSurvivorIdeologyFamily,LastSurvivorPrimaryVotes,LastSurvivorPrimaryCoverage,DefaultEvidenceMultiplier,CategorySubtypeMix,CategoryIdeologyMix,Method,VoteBasis,EvidenceVotes,RecipientModelCategory,AllocatedVotes,Share,IsApproximation
VIC,226,McEwen,OTH,5,5,ALP>LNP>GRN>ON,5,4,13034,41237,Tom Forrest,OTH_HMP,CENTRE_LEFT,4057,0.3112628510050637,0.3112628510050637,OTH_HMP:4057|OTH_GRPF:3538|OTH_FFPA:2499|OTH_AJP:2100|OTH_SOPA:840,CENTRE_LEFT:6157|RIGHT:6037|LEFT:840,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,6178,ON,1469.0,0.23777921657494336,False
VIC,226,McEwen,OTH,5,5,ALP>LNP>GRN>ON,5,4,13034,41237,Tom Forrest,OTH_HMP,CENTRE_LEFT,4057,0.3112628510050637,0.3112628510050637,OTH_HMP:4057|OTH_GRPF:3538|OTH_FFPA:2499|OTH_AJP:2100|OTH_SOPA:840,CENTRE_LEFT:6157|RIGHT:6037|LEFT:840,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,13034,ALP,2357.0,0.180834739911002,True
VIC,226,McEwen,OTH,5,5,ALP>LNP>GRN>ON,5,4,13034,41237,Tom Forrest,OTH_HMP,CENTRE_LEFT,4057,0.3112628510050637,0.3112628510050637,OTH_HMP:4057|OTH_GRPF:3538|OTH_FFPA:2499|OTH_AJP:2100|OTH_SOPA:840,CENTRE_LEFT:6157|RIGHT:6037|LEFT:840,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,13034,GRN,4309.0,0.33059690041430106,True
VIC,226,McEwen,OTH,5,5,ALP>LNP>GRN>ON,5,4,13034,41237,Tom Forrest,OTH_HMP,CENTRE_LEFT,4057,0.3112628510050637,0.3112628510050637,OTH_HMP:4057|OTH_GRPF:3538|OTH_FFPA:2499|OTH_AJP:2100|OTH_SOPA:840,CENTRE_LEFT:6157|RIGHT:6037|LEFT:840,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,13034,LNP,1887.9999999999998,0.1448519257326991,True
VIC,226,McEwen,OTH,5,5,ALP>LNP>GRN>ON,5,4,13034,41237,Tom Forrest,OTH_HMP,CENTRE_LEFT,4057,0.3112628510050637,0.3112628510050637,OTH_HMP:4057|OTH_GRPF:3538|OTH_FFPA:2499|OTH_AJP:2100|OTH_SOPA:840,CENTRE_LEFT:6157|RIGHT:6037|LEFT:840,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,13034,ON,4480.0,0.34371643394199786,True
VIC,228,Melbourne,LNP,3,5,ALP>GRN,1,0,19267,40765,Steph Hunt,LIB,,19267,1.0,1.0,LIB:19267,UNSPECIFIED:19267,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,23023,ALP,18253.0,0.7928158797724015,False
VIC,228,Melbourne,LNP,3,5,ALP>GRN,1,0,19267,40765,Steph Hunt,LIB,,19267,1.0,1.0,LIB:19267,UNSPECIFIED:19267,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,23023,GRN,4770.0,0.2071841202275985,False
VIC,228,Melbourne,LNP,3,5,ALP>GRN,1,0,19267,40765,Steph Hunt,LIB,,19267,1.0,1.0,LIB:19267,UNSPECIFIED:19267,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,19267,ALP,15275.18355557486,0.7928158797724015,True
VIC,228,Melbourne,LNP,3,5,ALP>GRN,1,0,19267,40765,Steph Hunt,LIB,,19267,1.0,1.0,LIB:19267,UNSPECIFIED:19267,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,19267,GRN,3991.81644442514,0.2071841202275985,True
VIC,228,Melbourne,OTH,4,4,ALP>LNP>GRN,3,2,6745,42099,Anthony Koutoufides,IND_MINOR,CENTRE,3204,0.47501853224610824,0.47501853224610824,IND_MINOR:4819|OTH_SOPA:1926,CENTRE:4819|LEFT:1926,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,5244,ALP,1622.0,0.3093058733790999,False
VIC,228,Melbourne,OTH,4,4,ALP>LNP>GRN,3,2,6745,42099,Anthony Koutoufides,IND_MINOR,CENTRE,3204,0.47501853224610824,0.47501853224610824,IND_MINOR:4819|OTH_SOPA:1926,CENTRE:4819|LEFT:1926,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,5244,GRN,1255.0,0.2393211289092296,False
VIC,228,Melbourne,OTH,4,4,ALP>LNP>GRN,3,2,6745,42099,Anthony Koutoufides,IND_MINOR,CENTRE,3204,0.47501853224610824,0.47501853224610824,IND_MINOR:4819|OTH_SOPA:1926,CENTRE:4819|LEFT:1926,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,5244,LNP,2367.0,0.4513729977116705,False
VIC,228,Melbourne,OTH,4,4,ALP>LNP>GRN,3,2,6745,42099,Anthony Koutoufides,IND_MINOR,CENTRE,3204,0.47501853224610824,0.47501853224610824,IND_MINOR:4819|OTH_SOPA:1926,CENTRE:4819|LEFT:1926,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,6745,ALP,2098.2413484167737,0.31108100050656395,True
VIC,228,Melbourne,OTH,4,4,ALP>LNP>GRN,3,2,6745,42099,Anthony Koutoufides,IND_MINOR,CENTRE,3204,0.47501853224610824,0.47501853224610824,IND_MINOR:4819|OTH_SOPA:1926,CENTRE:4819|LEFT:1926,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,6745,GRN,2228.000869169876,0.3303188834944219,True
VIC,228,Melbourne,OTH,4,4,ALP>LNP>GRN,3,2,6745,42099,Anthony Koutoufides,IND_MINOR,CENTRE,3204,0.47501853224610824,0.47501853224610824,IND_MINOR:4819|OTH_SOPA:1926,CENTRE:4819|LEFT:1926,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,6745,LNP,2418.7577824133505,0.35860011599901415,True
VIC,228,Melbourne,ON,5,3,ALP>LNP>GRN>OTH,1,0,2438,41607,Melanie Casey,ON,,2438,1.0,1.0,ON:2438,UNSPECIFIED:2438,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,2624,ALP,545.0,0.20769817073170732,False
VIC,228,Melbourne,ON,5,3,ALP>LNP>GRN>OTH,1,0,2438,41607,Melanie Casey,ON,,2438,1.0,1.0,ON:2438,UNSPECIFIED:2438,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,2624,GRN,135.0,0.051448170731707314,False
VIC,228,Melbourne,ON,5,3,ALP>LNP>GRN>OTH,1,0,2438,41607,Melanie Casey,ON,,2438,1.0,1.0,ON:2438,UNSPECIFIED:2438,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,2624,LNP,1024.0,0.3902439024390244,False
VIC,228,Melbourne,ON,5,3,ALP>LNP>GRN>OTH,1,0,2438,41607,Melanie Casey,ON,,2438,1.0,1.0,ON:2438,UNSPECIFIED:2438,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,2624,OTH,920.0,0.35060975609756095,False
VIC,228,Melbourne,ON,5,3,ALP>LNP>GRN>OTH,1,0,2438,41607,Melanie Casey,ON,,2438,1.0,1.0,ON:2438,UNSPECIFIED:2438,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2438,ALP,506.3681402439025,0.20769817073170732,True
VIC,228,Melbourne,ON,5,3,ALP>LNP>GRN>OTH,1,0,2438,41607,Melanie Casey,ON,,2438,1.0,1.0,ON:2438,UNSPECIFIED:2438,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2438,GRN,125.43064024390243,0.051448170731707314,True
VIC,228,Melbourne,ON,5,3,ALP>LNP>GRN>OTH,1,0,2438,41607,Melanie Casey,ON,,2438,1.0,1.0,ON:2438,UNSPECIFIED:2438,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2438,LNP,951.4146341463415,0.3902439024390244,True
VIC,228,Melbourne,ON,5,3,ALP>LNP>GRN>OTH,1,0,2438,41607,Melanie Casey,ON,,2438,1.0,1.0,ON:2438,UNSPECIFIED:2438,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2438,OTH,854.7865853658536,0.35060975609756095,True
VIC,229,Menzies,GRN,3,6,ALP>LNP,1,0,11998,41123,Bill Pheasant,GRN,,11998,1.0,1.0,GRN:11998,UNSPECIFIED:11998,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,16885,ALP,14044.0,0.8317441516138585,False
VIC,229,Menzies,GRN,3,6,ALP>LNP,1,0,11998,41123,Bill Pheasant,GRN,,11998,1.0,1.0,GRN:11998,UNSPECIFIED:11998,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,16885,LNP,2841.0,0.16825584838614155,False
VIC,229,Menzies,GRN,3,6,ALP>LNP,1,0,11998,41123,Bill Pheasant,GRN,,11998,1.0,1.0,GRN:11998,UNSPECIFIED:11998,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,11998,ALP,9979.266331063074,0.8317441516138585,True
VIC,229,Menzies,GRN,3,6,ALP>LNP,1,0,11998,41123,Bill Pheasant,GRN,,11998,1.0,1.0,GRN:11998,UNSPECIFIED:11998,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,11998,LNP,2018.7336689369263,0.16825584838614155,True
VIC,229,Menzies,IND,4,5,ALP>LNP>GRN,1,0,6966,40638,Stella Yee,IND_PROMINENT,LEFT,6966,1.0,1.0,IND_PROMINENT:6966,LEFT:6966,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,8996,ALP,2907.0,0.32314361938639397,False
VIC,229,Menzies,IND,4,5,ALP>LNP>GRN,1,0,6966,40638,Stella Yee,IND_PROMINENT,LEFT,6966,1.0,1.0,IND_PROMINENT:6966,LEFT:6966,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,8996,GRN,3916.0,0.4353045798132503,False
VIC,229,Menzies,IND,4,5,ALP>LNP>GRN,1,0,6966,40638,Stella Yee,IND_PROMINENT,LEFT,6966,1.0,1.0,IND_PROMINENT:6966,LEFT:6966,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,8996,LNP,2173.0,0.2415518008003557,False
VIC,229,Menzies,IND,4,5,ALP>LNP>GRN,1,0,6966,40638,Stella Yee,IND_PROMINENT,LEFT,6966,1.0,1.0,IND_PROMINENT:6966,LEFT:6966,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,6966,ALP,2251.0184526456205,0.32314361938639397,True
VIC,229,Menzies,IND,4,5,ALP>LNP>GRN,1,0,6966,40638,Stella Yee,IND_PROMINENT,LEFT,6966,1.0,1.0,IND_PROMINENT:6966,LEFT:6966,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,6966,GRN,3032.331702979102,0.4353045798132503,True
VIC,229,Menzies,IND,4,5,ALP>LNP>GRN,1,0,6966,40638,Stella Yee,IND_PROMINENT,LEFT,6966,1.0,1.0,IND_PROMINENT:6966,LEFT:6966,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,6966,LNP,1682.6498443752778,0.2415518008003557,True
VIC,229,Menzies,ON,5,4,ALP>LNP>GRN>IND,1,0,2152,41603,Jhett Edwards-Scott,ON,,2152,1.0,1.0,ON:2152,UNSPECIFIED:2152,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,4198,ALP,389.0,0.092663172939495,False
VIC,229,Menzies,ON,5,4,ALP>LNP>GRN>IND,1,0,2152,41603,Jhett Edwards-Scott,ON,,2152,1.0,1.0,ON:2152,UNSPECIFIED:2152,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,4198,GRN,233.0,0.05550262029537875,False
VIC,229,Menzies,ON,5,4,ALP>LNP>GRN>IND,1,0,2152,41603,Jhett Edwards-Scott,ON,,2152,1.0,1.0,ON:2152,UNSPECIFIED:2152,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,4198,IND,1113.0,0.2651262505955217,False
VIC,229,Menzies,ON,5,4,ALP>LNP>GRN>IND,1,0,2152,41603,Jhett Edwards-Scott,ON,,2152,1.0,1.0,ON:2152,UNSPECIFIED:2152,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,4198,LNP,2463.0,0.5867079561696046,False
VIC,229,Menzies,ON,5,4,ALP>LNP>GRN>IND,1,0,2152,41603,Jhett Edwards-Scott,ON,,2152,1.0,1.0,ON:2152,UNSPECIFIED:2152,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2152,ALP,199.41114816579324,0.092663172939495,True
VIC,229,Menzies,ON,5,4,ALP>LNP>GRN>IND,1,0,2152,41603,Jhett Edwards-Scott,ON,,2152,1.0,1.0,ON:2152,UNSPECIFIED:2152,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2152,GRN,119.44163887565507,0.05550262029537875,True
VIC,229,Menzies,ON,5,4,ALP>LNP>GRN>IND,1,0,2152,41603,Jhett Edwards-Scott,ON,,2152,1.0,1.0,ON:2152,UNSPECIFIED:2152,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2152,IND,570.5516912815627,0.2651262505955217,True
VIC,229,Menzies,ON,5,4,ALP>LNP>GRN>IND,1,0,2152,41603,Jhett Edwards-Scott,ON,,2152,1.0,1.0,ON:2152,UNSPECIFIED:2152,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,2152,LNP,1262.5955216769892,0.5867079561696046,True
VIC,229,Menzies,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,5829,41438,Amanda Paliouras,OTH_CYA,RIGHT,2708,0.4645736833075999,0.4645736833075999,OTH_CYA:2708|OTH_FFPA:1759|OTH_LTP:1362,RIGHT:5829,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,3099,ALP,226.0,0.07292675056469829,False
VIC,229,Menzies,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,5829,41438,Amanda Paliouras,OTH_CYA,RIGHT,2708,0.4645736833075999,0.4645736833075999,OTH_CYA:2708|OTH_FFPA:1759|OTH_LTP:1362,RIGHT:5829,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,3099,GRN,537.0,0.1732817037754114,False
VIC,229,Menzies,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,5829,41438,Amanda Paliouras,OTH_CYA,RIGHT,2708,0.4645736833075999,0.4645736833075999,OTH_CYA:2708|OTH_FFPA:1759|OTH_LTP:1362,RIGHT:5829,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,3099,IND,435.0,0.1403678606001936,False
VIC,229,Menzies,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,5829,41438,Amanda Paliouras,OTH_CYA,RIGHT,2708,0.4645736833075999,0.4645736833075999,OTH_CYA:2708|OTH_FFPA:1759|OTH_LTP:1362,RIGHT:5829,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,3099,LNP,810.0,0.26137463697967084,False
VIC,229,Menzies,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,5829,41438,Amanda Paliouras,OTH_CYA,RIGHT,2708,0.4645736833075999,0.4645736833075999,OTH_CYA:2708|OTH_FFPA:1759|OTH_LTP:1362,RIGHT:5829,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,3099,ON,1091.0,0.3520490480800258,False
VIC,229,Menzies,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,5829,41438,Amanda Paliouras,OTH_CYA,RIGHT,2708,0.4645736833075999,0.4645736833075999,OTH_CYA:2708|OTH_FFPA:1759|OTH_LTP:1362,RIGHT:5829,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5829,ALP,542.0,0.09298335906673529,True
VIC,229,Menzies,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,5829,41438,Amanda Paliouras,OTH_CYA,RIGHT,2708,0.4645736833075999,0.4645736833075999,OTH_CYA:2708|OTH_FFPA:1759|OTH_LTP:1362,RIGHT:5829,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5829,GRN,738.0,0.12660833762223367,True
VIC,229,Menzies,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,5829,41438,Amanda Paliouras,OTH_CYA,RIGHT,2708,0.4645736833075999,0.4645736833075999,OTH_CYA:2708|OTH_FFPA:1759|OTH_LTP:1362,RIGHT:5829,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5829,IND,917.0,0.15731686395608166,True
VIC,229,Menzies,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,5829,41438,Amanda Paliouras,OTH_CYA,RIGHT,2708,0.4645736833075999,0.4645736833075999,OTH_CYA:2708|OTH_FFPA:1759|OTH_LTP:1362,RIGHT:5829,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5829,LNP,1586.0,0.2720878366786756,True
VIC,229,Menzies,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,5829,41438,Amanda Paliouras,OTH_CYA,RIGHT,2708,0.4645736833075999,0.4645736833075999,OTH_CYA:2708|OTH_FFPA:1759|OTH_LTP:1362,RIGHT:5829,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5829,ON,2046.0,0.3510036026762738,True
VIC,323,Monash,IND,3,7,ALP>LNP,2,1,27979,36065,Deb Leonard,IND_PROMINENT,CENTRE_LEFT,17529,0.6265055934808249,0.6265055934808249,IND_PROMINENT:27979,CENTRE_LEFT:17529|RIGHT:10450,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,27037,ALP,18610.0,0.6883160113917964,False
VIC,323,Monash,IND,3,7,ALP>LNP,2,1,27979,36065,Deb Leonard,IND_PROMINENT,CENTRE_LEFT,17529,0.6265055934808249,0.6265055934808249,IND_PROMINENT:27979,CENTRE_LEFT:17529|RIGHT:10450,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,27037,LNP,8427.0,0.31168398860820357,False
VIC,323,Monash,IND,3,7,ALP>LNP,2,1,27979,36065,Deb Leonard,IND_PROMINENT,CENTRE_LEFT,17529,0.6265055934808249,0.6265055934808249,IND_PROMINENT:27979,CENTRE_LEFT:17529|RIGHT:10450,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,27979,ALP,15601.341902871907,0.5576089889871656,True
VIC,323,Monash,IND,3,7,ALP>LNP,2,1,27979,36065,Deb Leonard,IND_PROMINENT,CENTRE_LEFT,17529,0.6265055934808249,0.6265055934808249,IND_PROMINENT:27979,CENTRE_LEFT:17529|RIGHT:10450,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,27979,LNP,12377.658097128096,0.4423910110128345,True
VIC,323,Monash,ON,4,5,ALP>LNP>IND,1,0,8166,41598,Kuljeet Kaur Robinson,ON,,8166,1.0,1.0,ON:8166,UNSPECIFIED:8166,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,10662,ALP,1641.0,0.15391108610016882,False
VIC,323,Monash,ON,4,5,ALP>LNP>IND,1,0,8166,41598,Kuljeet Kaur Robinson,ON,,8166,1.0,1.0,ON:8166,UNSPECIFIED:8166,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,10662,IND,5830.0,0.5468017257550178,False
VIC,323,Monash,ON,4,5,ALP>LNP>IND,1,0,8166,41598,Kuljeet Kaur Robinson,ON,,8166,1.0,1.0,ON:8166,UNSPECIFIED:8166,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,10662,LNP,3191.0,0.29928718814481337,False
VIC,323,Monash,ON,4,5,ALP>LNP>IND,1,0,8166,41598,Kuljeet Kaur Robinson,ON,,8166,1.0,1.0,ON:8166,UNSPECIFIED:8166,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,8166,ALP,1256.8379290939786,0.15391108610016882,True
VIC,323,Monash,ON,4,5,ALP>LNP>IND,1,0,8166,41598,Kuljeet Kaur Robinson,ON,,8166,1.0,1.0,ON:8166,UNSPECIFIED:8166,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,8166,IND,4465.182892515475,0.5468017257550177,True
VIC,323,Monash,ON,4,5,ALP>LNP>IND,1,0,8166,41598,Kuljeet Kaur Robinson,ON,,8166,1.0,1.0,ON:8166,UNSPECIFIED:8166,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,8166,LNP,2443.979178390546,0.29928718814481337,True
VIC,323,Monash,GRN,5,4,ALP>LNP>ON>IND,1,0,5062,41100,Terence Steele,GRN,,5062,1.0,1.0,GRN:5062,UNSPECIFIED:5062,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,6197,ALP,2238.0,0.3611424883007907,False
VIC,323,Monash,GRN,5,4,ALP>LNP>ON>IND,1,0,5062,41100,Terence Steele,GRN,,5062,1.0,1.0,GRN:5062,UNSPECIFIED:5062,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,6197,IND,3357.0,0.541713732451186,False
VIC,323,Monash,GRN,5,4,ALP>LNP>ON>IND,1,0,5062,41100,Terence Steele,GRN,,5062,1.0,1.0,GRN:5062,UNSPECIFIED:5062,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,6197,LNP,307.0,0.04954010004841052,False
VIC,323,Monash,GRN,5,4,ALP>LNP>ON>IND,1,0,5062,41100,Terence Steele,GRN,,5062,1.0,1.0,GRN:5062,UNSPECIFIED:5062,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,6197,ON,295.0,0.04760367919961272,False
VIC,323,Monash,GRN,5,4,ALP>LNP>ON>IND,1,0,5062,41100,Terence Steele,GRN,,5062,1.0,1.0,GRN:5062,UNSPECIFIED:5062,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5062,ALP,1828.1032757786027,0.3611424883007907,True
VIC,323,Monash,GRN,5,4,ALP>LNP>ON>IND,1,0,5062,41100,Terence Steele,GRN,,5062,1.0,1.0,GRN:5062,UNSPECIFIED:5062,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5062,IND,2742.154913667904,0.5417137324511861,True
VIC,323,Monash,GRN,5,4,ALP>LNP>ON>IND,1,0,5062,41100,Terence Steele,GRN,,5062,1.0,1.0,GRN:5062,UNSPECIFIED:5062,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5062,LNP,250.77198644505407,0.04954010004841052,True
VIC,323,Monash,GRN,5,4,ALP>LNP>ON>IND,1,0,5062,41100,Terence Steele,GRN,,5062,1.0,1.0,GRN:5062,UNSPECIFIED:5062,PROPORTIONAL_PRIMARY_ORIGIN_PASS_THROUGH,ALL_CATEGORY_PRIMARY_VOTES_TRACED_PROPORTIONALLY,5062,ON,240.96982410843958,0.04760367919961272,True
VIC,323,Monash,OTH,6,3,ALP>LNP>GRN>ON>IND,3,2,7930,41233,David O'Reilly,OTH_HMP,CENTRE_LEFT,3521,0.44401008827238336,0.44401008827238336,OTH_HMP:3521|OTH_CYA:2608|OTH_FFPA:1801,RIGHT:4409|CENTRE_LEFT:3521,OBSERVED_LAST_SURVIVOR_EXIT,LAST_SURVIVOR_TALLY_AT_CATEGORY_EXIT,4066,ALP,609.0,0.14977865223807182,False
