State,DivisionID,Electorate,CountNumber,EliminatedCandidateID,EliminatedCandidate,EliminatedModelCategory,EliminatedCandidateSubtype,EliminatedIdeologyFamily,EliminatedTally,InternalCategoryExclusion,CategoryExitThisCount,RecipientCandidateID,RecipientCandidate,RecipientModelCategory,RecipientCandidateSubtype,RecipientIdeologyFamily,TransferVotes,TransferShare,SameCategoryTransfer,AliveModelCategoriesAfter
VIC,201,Bruce,6,41085,Rhonda Garad,GRN,GRN,,18888,False,True,40851,Julian Hill,ALP,ALP,,15869,0.8401630664972469,False,ALP>LNP
VIC,203,Calwell,1,41196,Morgan Peach,OTH,OTH_UNAFFILIATED,UNKNOWN,487,True,False,40630,Carly Moore,IND,IND_PROMINENT,CENTRE_LEFT,126,0.2587268993839836,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,1,41196,Morgan Peach,OTH,OTH_UNAFFILIATED,UNKNOWN,487,True,False,40654,Joseph Youhana,IND,IND_PROMINENT,CENTRE,29,0.059548254620123205,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,1,41196,Morgan Peach,OTH,OTH_UNAFFILIATED,UNKNOWN,487,True,False,40700,Bassima Hawli,OTH,OTH_CEC,CENTRE,27,0.055441478439425054,True,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,1,41196,Morgan Peach,OTH,OTH_UNAFFILIATED,UNKNOWN,487,True,False,40752,Usman Ghani,LNP,LIB,,20,0.04106776180698152,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,1,41196,Morgan Peach,OTH,OTH_UNAFFILIATED,UNKNOWN,487,True,False,40860,Basem Abdo,ALP,ALP,,78,0.1601642710472279,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,1,41196,Morgan Peach,OTH,OTH_UNAFFILIATED,UNKNOWN,487,True,False,41084,Ravneet Kaur Garcha,GRN,GRN,,57,0.11704312114989733,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,1,41196,Morgan Peach,OTH,OTH_UNAFFILIATED,UNKNOWN,487,True,False,41232,Gianni Del Rosario-Makridis,OTH,OTH_HMP,CENTRE_LEFT,22,0.045174537987679675,True,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,1,41196,Morgan Peach,OTH,OTH_UNAFFILIATED,UNKNOWN,487,True,False,41362,Assaad Issa,OTH,OTH_CYA,RIGHT,16,0.03285420944558522,True,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,1,41196,Morgan Peach,OTH,OTH_UNAFFILIATED,UNKNOWN,487,True,False,41525,Luay Toma,ON,ON,,18,0.03696098562628337,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,1,41196,Morgan Peach,OTH,OTH_UNAFFILIATED,UNKNOWN,487,True,False,41604,Maria Bengtsson,OTH,OTH_FFPA,RIGHT,39,0.08008213552361396,True,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,1,41196,Morgan Peach,OTH,OTH_UNAFFILIATED,UNKNOWN,487,True,False,41940,Ravi Ragupathy,OTH,IND_MINOR,CENTRE,33,0.06776180698151951,True,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,1,41196,Morgan Peach,OTH,OTH_UNAFFILIATED,UNKNOWN,487,True,False,42008,Samim Moslih,IND,IND_PROMINENT,LEFT,22,0.045174537987679675,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,2,41940,Ravi Ragupathy,OTH,IND_MINOR,CENTRE,534,True,False,40630,Carly Moore,IND,IND_PROMINENT,CENTRE_LEFT,142,0.26591760299625467,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,2,41940,Ravi Ragupathy,OTH,IND_MINOR,CENTRE,534,True,False,40654,Joseph Youhana,IND,IND_PROMINENT,CENTRE,44,0.08239700374531835,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,2,41940,Ravi Ragupathy,OTH,IND_MINOR,CENTRE,534,True,False,40700,Bassima Hawli,OTH,OTH_CEC,CENTRE,48,0.0898876404494382,True,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,2,41940,Ravi Ragupathy,OTH,IND_MINOR,CENTRE,534,True,False,40752,Usman Ghani,LNP,LIB,,90,0.16853932584269662,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,2,41940,Ravi Ragupathy,OTH,IND_MINOR,CENTRE,534,True,False,40860,Basem Abdo,ALP,ALP,,59,0.1104868913857678,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,2,41940,Ravi Ragupathy,OTH,IND_MINOR,CENTRE,534,True,False,41084,Ravneet Kaur Garcha,GRN,GRN,,80,0.149812734082397,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,2,41940,Ravi Ragupathy,OTH,IND_MINOR,CENTRE,534,True,False,41232,Gianni Del Rosario-Makridis,OTH,OTH_HMP,CENTRE_LEFT,10,0.018726591760299626,True,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,2,41940,Ravi Ragupathy,OTH,IND_MINOR,CENTRE,534,True,False,41362,Assaad Issa,OTH,OTH_CYA,RIGHT,13,0.024344569288389514,True,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,2,41940,Ravi Ragupathy,OTH,IND_MINOR,CENTRE,534,True,False,41525,Luay Toma,ON,ON,,7,0.013108614232209739,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,2,41940,Ravi Ragupathy,OTH,IND_MINOR,CENTRE,534,True,False,41604,Maria Bengtsson,OTH,OTH_FFPA,RIGHT,23,0.04307116104868914,True,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,2,41940,Ravi Ragupathy,OTH,IND_MINOR,CENTRE,534,True,False,42008,Samim Moslih,IND,IND_PROMINENT,LEFT,18,0.033707865168539325,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,3,41362,Assaad Issa,OTH,OTH_CYA,RIGHT,2240,True,False,40630,Carly Moore,IND,IND_PROMINENT,CENTRE_LEFT,421,0.18794642857142857,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,3,41362,Assaad Issa,OTH,OTH_CYA,RIGHT,2240,True,False,40654,Joseph Youhana,IND,IND_PROMINENT,CENTRE,126,0.05625,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,3,41362,Assaad Issa,OTH,OTH_CYA,RIGHT,2240,True,False,40700,Bassima Hawli,OTH,OTH_CEC,CENTRE,94,0.04196428571428571,True,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,3,41362,Assaad Issa,OTH,OTH_CYA,RIGHT,2240,True,False,40752,Usman Ghani,LNP,LIB,,249,0.11116071428571428,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,3,41362,Assaad Issa,OTH,OTH_CYA,RIGHT,2240,True,False,40860,Basem Abdo,ALP,ALP,,314,0.14017857142857143,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,3,41362,Assaad Issa,OTH,OTH_CYA,RIGHT,2240,True,False,41084,Ravneet Kaur Garcha,GRN,GRN,,132,0.05892857142857143,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,3,41362,Assaad Issa,OTH,OTH_CYA,RIGHT,2240,True,False,41232,Gianni Del Rosario-Makridis,OTH,OTH_HMP,CENTRE_LEFT,87,0.038839285714285715,True,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,3,41362,Assaad Issa,OTH,OTH_CYA,RIGHT,2240,True,False,41525,Luay Toma,ON,ON,,554,0.24732142857142858,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,3,41362,Assaad Issa,OTH,OTH_CYA,RIGHT,2240,True,False,41604,Maria Bengtsson,OTH,OTH_FFPA,RIGHT,202,0.09017857142857143,True,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,3,41362,Assaad Issa,OTH,OTH_CYA,RIGHT,2240,True,False,42008,Samim Moslih,IND,IND_PROMINENT,LEFT,61,0.027232142857142858,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,4,41604,Maria Bengtsson,OTH,OTH_FFPA,RIGHT,2572,True,False,40630,Carly Moore,IND,IND_PROMINENT,CENTRE_LEFT,641,0.24922239502332816,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,4,41604,Maria Bengtsson,OTH,OTH_FFPA,RIGHT,2572,True,False,40654,Joseph Youhana,IND,IND_PROMINENT,CENTRE,154,0.059875583203732506,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,4,41604,Maria Bengtsson,OTH,OTH_FFPA,RIGHT,2572,True,False,40700,Bassima Hawli,OTH,OTH_CEC,CENTRE,119,0.046267496111975115,True,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,4,41604,Maria Bengtsson,OTH,OTH_FFPA,RIGHT,2572,True,False,40752,Usman Ghani,LNP,LIB,,358,0.13919129082426127,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,4,41604,Maria Bengtsson,OTH,OTH_FFPA,RIGHT,2572,True,False,40860,Basem Abdo,ALP,ALP,,241,0.093701399688958,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,4,41604,Maria Bengtsson,OTH,OTH_FFPA,RIGHT,2572,True,False,41084,Ravneet Kaur Garcha,GRN,GRN,,206,0.08009331259720062,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,4,41604,Maria Bengtsson,OTH,OTH_FFPA,RIGHT,2572,True,False,41232,Gianni Del Rosario-Makridis,OTH,OTH_HMP,CENTRE_LEFT,259,0.10069984447900467,True,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,4,41604,Maria Bengtsson,OTH,OTH_FFPA,RIGHT,2572,True,False,41525,Luay Toma,ON,ON,,460,0.17884914463452567,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,4,41604,Maria Bengtsson,OTH,OTH_FFPA,RIGHT,2572,True,False,42008,Samim Moslih,IND,IND_PROMINENT,LEFT,134,0.052099533437014,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,5,40700,Bassima Hawli,OTH,OTH_CEC,CENTRE,2912,True,False,40630,Carly Moore,IND,IND_PROMINENT,CENTRE_LEFT,287,0.0985576923076923,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,5,40700,Bassima Hawli,OTH,OTH_CEC,CENTRE,2912,True,False,40654,Joseph Youhana,IND,IND_PROMINENT,CENTRE,628,0.21565934065934067,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,5,40700,Bassima Hawli,OTH,OTH_CEC,CENTRE,2912,True,False,40752,Usman Ghani,LNP,LIB,,324,0.11126373626373626,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,5,40700,Bassima Hawli,OTH,OTH_CEC,CENTRE,2912,True,False,40860,Basem Abdo,ALP,ALP,,786,0.2699175824175824,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,5,40700,Bassima Hawli,OTH,OTH_CEC,CENTRE,2912,True,False,41084,Ravneet Kaur Garcha,GRN,GRN,,257,0.08825549450549451,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,5,40700,Bassima Hawli,OTH,OTH_CEC,CENTRE,2912,True,False,41232,Gianni Del Rosario-Makridis,OTH,OTH_HMP,CENTRE_LEFT,128,0.04395604395604396,True,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,5,40700,Bassima Hawli,OTH,OTH_CEC,CENTRE,2912,True,False,41525,Luay Toma,ON,ON,,120,0.04120879120879121,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,5,40700,Bassima Hawli,OTH,OTH_CEC,CENTRE,2912,True,False,42008,Samim Moslih,IND,IND_PROMINENT,LEFT,382,0.1311813186813187,False,ALP>LNP>GRN>ON>IND>OTH
VIC,203,Calwell,6,41232,Gianni Del Rosario-Makridis,OTH,OTH_HMP,CENTRE_LEFT,3349,False,True,40630,Carly Moore,IND,IND_PROMINENT,CENTRE_LEFT,866,0.2585846521349657,False,ALP>LNP>GRN>ON>IND
VIC,203,Calwell,6,41232,Gianni Del Rosario-Makridis,OTH,OTH_HMP,CENTRE_LEFT,3349,False,True,40654,Joseph Youhana,IND,IND_PROMINENT,CENTRE,201,0.06001791579575993,False,ALP>LNP>GRN>ON>IND
VIC,203,Calwell,6,41232,Gianni Del Rosario-Makridis,OTH,OTH_HMP,CENTRE_LEFT,3349,False,True,40752,Usman Ghani,LNP,LIB,,247,0.07375335921170499,False,ALP>LNP>GRN>ON>IND
VIC,203,Calwell,6,41232,Gianni Del Rosario-Makridis,OTH,OTH_HMP,CENTRE_LEFT,3349,False,True,40860,Basem Abdo,ALP,ALP,,614,0.18333830994326664,False,ALP>LNP>GRN>ON>IND
VIC,203,Calwell,6,41232,Gianni Del Rosario-Makridis,OTH,OTH_HMP,CENTRE_LEFT,3349,False,True,41084,Ravneet Kaur Garcha,GRN,GRN,,673,0.20095550910719617,False,ALP>LNP>GRN>ON>IND
VIC,203,Calwell,6,41232,Gianni Del Rosario-Makridis,OTH,OTH_HMP,CENTRE_LEFT,3349,False,True,41525,Luay Toma,ON,ON,,474,0.14153478650343387,False,ALP>LNP>GRN>ON>IND
VIC,203,Calwell,6,41232,Gianni Del Rosario-Makridis,OTH,OTH_HMP,CENTRE_LEFT,3349,False,True,42008,Samim Moslih,IND,IND_PROMINENT,LEFT,274,0.08181546730367274,False,ALP>LNP>GRN>ON>IND
VIC,203,Calwell,7,41525,Luay Toma,ON,ON,,5008,False,True,40630,Carly Moore,IND,IND_PROMINENT,CENTRE_LEFT,1555,0.3105031948881789,False,ALP>LNP>GRN>IND
VIC,203,Calwell,7,41525,Luay Toma,ON,ON,,5008,False,True,40654,Joseph Youhana,IND,IND_PROMINENT,CENTRE,1045,0.20866613418530353,False,ALP>LNP>GRN>IND
VIC,203,Calwell,7,41525,Luay Toma,ON,ON,,5008,False,True,40752,Usman Ghani,LNP,LIB,,1261,0.25179712460063897,False,ALP>LNP>GRN>IND
VIC,203,Calwell,7,41525,Luay Toma,ON,ON,,5008,False,True,40860,Basem Abdo,ALP,ALP,,498,0.0994408945686901,False,ALP>LNP>GRN>IND
VIC,203,Calwell,7,41525,Luay Toma,ON,ON,,5008,False,True,41084,Ravneet Kaur Garcha,GRN,GRN,,327,0.06529552715654952,False,ALP>LNP>GRN>IND
VIC,203,Calwell,7,41525,Luay Toma,ON,ON,,5008,False,True,42008,Samim Moslih,IND,IND_PROMINENT,LEFT,322,0.06429712460063898,False,ALP>LNP>GRN>IND
VIC,203,Calwell,8,42008,Samim Moslih,IND,IND_PROMINENT,LEFT,7368,True,False,40630,Carly Moore,IND,IND_PROMINENT,CENTRE_LEFT,950,0.12893593919652552,True,ALP>LNP>GRN>IND
VIC,203,Calwell,8,42008,Samim Moslih,IND,IND_PROMINENT,LEFT,7368,True,False,40654,Joseph Youhana,IND,IND_PROMINENT,CENTRE,616,0.08360477741585233,True,ALP>LNP>GRN>IND
VIC,203,Calwell,8,42008,Samim Moslih,IND,IND_PROMINENT,LEFT,7368,True,False,40752,Usman Ghani,LNP,LIB,,371,0.0503528773072747,False,ALP>LNP>GRN>IND
VIC,203,Calwell,8,42008,Samim Moslih,IND,IND_PROMINENT,LEFT,7368,True,False,40860,Basem Abdo,ALP,ALP,,901,0.12228555917480999,False,ALP>LNP>GRN>IND
VIC,203,Calwell,8,42008,Samim Moslih,IND,IND_PROMINENT,LEFT,7368,True,False,41084,Ravneet Kaur Garcha,GRN,GRN,,4530,0.6148208469055375,False,ALP>LNP>GRN>IND
VIC,203,Calwell,9,40654,Joseph Youhana,IND,IND_PROMINENT,CENTRE,12471,True,False,40630,Carly Moore,IND,IND_PROMINENT,CENTRE_LEFT,7244,0.5808676128618395,True,ALP>LNP>GRN>IND
VIC,203,Calwell,9,40654,Joseph Youhana,IND,IND_PROMINENT,CENTRE,12471,True,False,40752,Usman Ghani,LNP,LIB,,2019,0.16189559778686552,False,ALP>LNP>GRN>IND
VIC,203,Calwell,9,40654,Joseph Youhana,IND,IND_PROMINENT,CENTRE,12471,True,False,40860,Basem Abdo,ALP,ALP,,1963,0.15740518001764092,False,ALP>LNP>GRN>IND
VIC,203,Calwell,9,40654,Joseph Youhana,IND,IND_PROMINENT,CENTRE,12471,True,False,41084,Ravneet Kaur Garcha,GRN,GRN,,1245,0.09983160933365408,False,ALP>LNP>GRN>IND
VIC,203,Calwell,10,41084,Ravneet Kaur Garcha,GRN,GRN,,14946,False,True,40630,Carly Moore,IND,IND_PROMINENT,CENTRE_LEFT,3698,0.2474240599491503,False,ALP>LNP>IND
VIC,203,Calwell,10,41084,Ravneet Kaur Garcha,GRN,GRN,,14946,False,True,40752,Usman Ghani,LNP,LIB,,989,0.06617155091663321,False,ALP>LNP>IND
VIC,203,Calwell,10,41084,Ravneet Kaur Garcha,GRN,GRN,,14946,False,True,40860,Basem Abdo,ALP,ALP,,10259,0.6864043891342165,False,ALP>LNP>IND
VIC,203,Calwell,11,40752,Usman Ghani,LNP,LIB,,20030,False,True,40630,Carly Moore,IND,IND_PROMINENT,CENTRE_LEFT,13685,0.6832251622566151,False,ALP>IND
VIC,203,Calwell,11,40752,Usman Ghani,LNP,LIB,,20030,False,True,40860,Basem Abdo,ALP,ALP,,6345,0.31677483774338494,False,ALP>IND
VIC,204,Casey,1,41319,Chloe Bond,OTH,OTH_AJP,CENTRE_LEFT,2379,True,False,36746,Claire Ferres Miles,IND,IND_PROMINENT,LEFT,412,0.173182009247583,False,ALP>LNP>GRN>ON>IND>OTH
VIC,204,Casey,1,41319,Chloe Bond,OTH,OTH_AJP,CENTRE_LEFT,2379,True,False,40757,Aaron Violi,LNP,LIB,,154,0.06473308112652375,False,ALP>LNP>GRN>ON>IND>OTH
VIC,204,Casey,1,41319,Chloe Bond,OTH,OTH_AJP,CENTRE_LEFT,2379,True,False,40857,Naomi Oakley,ALP,ALP,,308,0.1294661622530475,False,ALP>LNP>GRN>ON>IND>OTH
VIC,204,Casey,1,41319,Chloe Bond,OTH,OTH_AJP,CENTRE_LEFT,2379,True,False,41083,Merran Blair,GRN,GRN,,858,0.36065573770491804,False,ALP>LNP>GRN>ON>IND>OTH
VIC,204,Casey,1,41319,Chloe Bond,OTH,OTH_AJP,CENTRE_LEFT,2379,True,False,41389,Phillip Courtis,OTH,OTH_CYA,RIGHT,100,0.042034468263976464,True,ALP>LNP>GRN>ON>IND>OTH
VIC,204,Casey,1,41319,Chloe Bond,OTH,OTH_AJP,CENTRE_LEFT,2379,True,False,41507,Ambere Livori,ON,ON,,194,0.08154686843211434,False,ALP>LNP>GRN>ON>IND>OTH
VIC,204,Casey,1,41319,Chloe Bond,OTH,OTH_AJP,CENTRE_LEFT,2379,True,False,41576,Dan Nebauer,OTH,OTH_FFPA,RIGHT,353,0.1483816729718369,True,ALP>LNP>GRN>ON>IND>OTH
VIC,204,Casey,2,41576,Dan Nebauer,OTH,OTH_FFPA,RIGHT,3507,True,False,36746,Claire Ferres Miles,IND,IND_PROMINENT,LEFT,388,0.11063587111491303,False,ALP>LNP>GRN>ON>IND>OTH
VIC,204,Casey,2,41576,Dan Nebauer,OTH,OTH_FFPA,RIGHT,3507,True,False,40757,Aaron Violi,LNP,LIB,,955,0.27231251782149984,False,ALP>LNP>GRN>ON>IND>OTH
VIC,204,Casey,2,41576,Dan Nebauer,OTH,OTH_FFPA,RIGHT,3507,True,False,40857,Naomi Oakley,ALP,ALP,,241,0.06871970345024238,False,ALP>LNP>GRN>ON>IND>OTH
VIC,204,Casey,2,41576,Dan Nebauer,OTH,OTH_FFPA,RIGHT,3507,True,False,41083,Merran Blair,GRN,GRN,,331,0.0943826632449387,False,ALP>LNP>GRN>ON>IND>OTH
VIC,204,Casey,2,41576,Dan Nebauer,OTH,OTH_FFPA,RIGHT,3507,True,False,41389,Phillip Courtis,OTH,OTH_CYA,RIGHT,402,0.1146278870829769,True,ALP>LNP>GRN>ON>IND>OTH
VIC,204,Casey,2,41576,Dan Nebauer,OTH,OTH_FFPA,RIGHT,3507,True,False,41507,Ambere Livori,ON,ON,,1190,0.3393213572854291,False,ALP>LNP>GRN>ON>IND>OTH
VIC,204,Casey,3,41389,Phillip Courtis,OTH,OTH_CYA,RIGHT,4218,False,True,36746,Claire Ferres Miles,IND,IND_PROMINENT,LEFT,465,0.11024182076813656,False,ALP>LNP>GRN>ON>IND
VIC,204,Casey,3,41389,Phillip Courtis,OTH,OTH_CYA,RIGHT,4218,False,True,40757,Aaron Violi,LNP,LIB,,712,0.16880037932669512,False,ALP>LNP>GRN>ON>IND
VIC,204,Casey,3,41389,Phillip Courtis,OTH,OTH_CYA,RIGHT,4218,False,True,40857,Naomi Oakley,ALP,ALP,,227,0.053816974869606446,False,ALP>LNP>GRN>ON>IND
VIC,204,Casey,3,41389,Phillip Courtis,OTH,OTH_CYA,RIGHT,4218,False,True,41083,Merran Blair,GRN,GRN,,189,0.04480796586059744,False,ALP>LNP>GRN>ON>IND
VIC,204,Casey,3,41389,Phillip Courtis,OTH,OTH_CYA,RIGHT,4218,False,True,41507,Ambere Livori,ON,ON,,2625,0.6223328591749644,False,ALP>LNP>GRN>ON>IND
VIC,204,Casey,4,41507,Ambere Livori,ON,ON,,9612,False,True,36746,Claire Ferres Miles,IND,IND_PROMINENT,LEFT,2549,0.2651893466500208,False,ALP>LNP>GRN>IND
VIC,204,Casey,4,41507,Ambere Livori,ON,ON,,9612,False,True,40757,Aaron Violi,LNP,LIB,,5144,0.5351643778610071,False,ALP>LNP>GRN>IND
VIC,204,Casey,4,41507,Ambere Livori,ON,ON,,9612,False,True,40857,Naomi Oakley,ALP,ALP,,887,0.09228048272992093,False,ALP>LNP>GRN>IND
VIC,204,Casey,4,41507,Ambere Livori,ON,ON,,9612,False,True,41083,Merran Blair,GRN,GRN,,1032,0.10736579275905118,False,ALP>LNP>GRN>IND
VIC,204,Casey,5,41083,Merran Blair,GRN,GRN,,14517,False,True,36746,Claire Ferres Miles,IND,IND_PROMINENT,LEFT,7416,0.5108493490390577,False,ALP>LNP>IND
VIC,204,Casey,5,41083,Merran Blair,GRN,GRN,,14517,False,True,40757,Aaron Violi,LNP,LIB,,874,0.060205276572294554,False,ALP>LNP>IND
VIC,204,Casey,5,41083,Merran Blair,GRN,GRN,,14517,False,True,40857,Naomi Oakley,ALP,ALP,,6227,0.42894537438864777,False,ALP>LNP>IND
VIC,204,Casey,6,36746,Claire Ferres Miles,IND,IND_PROMINENT,LEFT,22820,False,True,40757,Aaron Violi,LNP,LIB,,5446,0.23865030674846627,False,ALP>LNP
VIC,204,Casey,6,36746,Claire Ferres Miles,IND,IND_PROMINENT,LEFT,22820,False,True,40857,Naomi Oakley,ALP,ALP,,17374,0.7613496932515338,False,ALP>LNP
