State,DivisionID,Electorate,CountNumber,CandidateID,BallotPosition,CandidateName,OfficialPartyCode,OfficialPartyName,ModelCategory,CandidateSubtype,IdeologyFamily,PrimaryVotes,PreferenceCountBefore,TransferCount,PreferenceCountAfter,IsExcludedThisCount,InternalCategoryExclusion,CategoryExitThisCount,SameCategoryCandidatesAliveAfter,IsContinuingBefore,IsContinuingAfter,AliveCandidateCountBefore,AliveCandidateCountAfter,AliveCategoryCountBefore,AliveCategoryCountAfter,AliveCandidateIDsBefore,AliveCandidateIDsAfter,AliveModelCategoriesBefore,AliveModelCategoriesAfter,FinishPosition,CategoryExitCount,LastSurvivingCandidateID,AEC_Elected,AEC_HistoricElected
NSW,103,Banks,2,41763,1,Allan Taruste,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,3430,3470,189,3659,False,False,False,0,True,True,7,6,5,5,40625>41350>41411>41486>41763>41858>41871,41350>41411>41486>41763>41858>41871,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,4,41763,N,N
NSW,103,Banks,2,41858,2,Todd Nicol,ON,Pauline Hanson's One Nation,ON,ON,,3666,3747,175,3922,False,False,False,0,True,True,7,6,5,5,40625>41350>41411>41486>41763>41858>41871,41350>41411>41486>41763>41858>41871,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,4,5,41858,N,N
NSW,103,Banks,2,41990,3,Phillip Pearce,AUD,Australian Democrats,OTH,OTH_AUD,CENTRE_LEFT,688,0,0,0,False,False,False,0,False,False,7,6,5,5,40625>41350>41411>41486>41763>41858>41871,41350>41411>41486>41763>41858>41871,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,4,41763,N,N
NSW,103,Banks,2,41871,4,Marika Momircevski,LTP,Libertarian,OTH,OTH_LTP,RIGHT,2678,2761,197,2958,False,False,False,0,True,True,7,6,5,5,40625>41350>41411>41486>41763>41858>41871,41350>41411>41486>41763>41858>41871,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,4,41763,N,N
NSW,103,Banks,2,41486,5,Natalie Hanna,GRN,The Greens,GRN,GRN,,11756,11934,698,12632,False,False,False,0,True,True,7,6,5,5,40625>41350>41411>41486>41763>41858>41871,41350>41411>41486>41763>41858>41871,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,3,6,41486,N,N
NSW,103,Banks,2,41350,6,Zhi Soon,ALP,Labor,ALP,ALP,,36039,36167,484,36651,False,False,False,0,True,True,7,6,5,5,40625>41350>41411>41486>41763>41858>41871,41350>41411>41486>41763>41858>41871,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,1,,41350,Y,N
NSW,103,Banks,2,41411,7,David Coleman,LP,Liberal,LNP,LIB,,38683,38755,358,39113,False,False,False,0,True,True,7,6,5,5,40625>41350>41411>41486>41763>41858>41871,41350>41411>41486>41763>41858>41871,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,2,,41411,N,Y
NSW,103,Banks,2,40625,8,John Coyne,IND,Independent,OTH,IND_MINOR,CENTRE_LEFT,1995,2101,-2101,0,True,True,False,2,True,False,7,6,5,5,40625>41350>41411>41486>41763>41858>41871,41350>41411>41486>41763>41858>41871,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,4,41763,N,N
NSW,103,Banks,3,41763,1,Allan Taruste,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,3430,3659,434,4093,False,False,False,0,True,True,6,5,5,5,41350>41411>41486>41763>41858>41871,41350>41411>41486>41763>41858,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,4,41763,N,N
NSW,103,Banks,3,41858,2,Todd Nicol,ON,Pauline Hanson's One Nation,ON,ON,,3666,3922,1377,5299,False,False,False,0,True,True,6,5,5,5,41350>41411>41486>41763>41858>41871,41350>41411>41486>41763>41858,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,4,5,41858,N,N
NSW,103,Banks,3,41990,3,Phillip Pearce,AUD,Australian Democrats,OTH,OTH_AUD,CENTRE_LEFT,688,0,0,0,False,False,False,0,False,False,6,5,5,5,41350>41411>41486>41763>41858>41871,41350>41411>41486>41763>41858,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,4,41763,N,N
NSW,103,Banks,3,41871,4,Marika Momircevski,LTP,Libertarian,OTH,OTH_LTP,RIGHT,2678,2958,-2958,0,True,True,False,1,True,False,6,5,5,5,41350>41411>41486>41763>41858>41871,41350>41411>41486>41763>41858,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,4,41763,N,N
NSW,103,Banks,3,41486,5,Natalie Hanna,GRN,The Greens,GRN,GRN,,11756,12632,329,12961,False,False,False,0,True,True,6,5,5,5,41350>41411>41486>41763>41858>41871,41350>41411>41486>41763>41858,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,3,6,41486,N,N
NSW,103,Banks,3,41350,6,Zhi Soon,ALP,Labor,ALP,ALP,,36039,36651,309,36960,False,False,False,0,True,True,6,5,5,5,41350>41411>41486>41763>41858>41871,41350>41411>41486>41763>41858,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,1,,41350,Y,N
NSW,103,Banks,3,41411,7,David Coleman,LP,Liberal,LNP,LIB,,38683,39113,509,39622,False,False,False,0,True,True,6,5,5,5,41350>41411>41486>41763>41858>41871,41350>41411>41486>41763>41858,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,2,,41411,N,Y
NSW,103,Banks,3,40625,8,John Coyne,IND,Independent,OTH,IND_MINOR,CENTRE_LEFT,1995,0,0,0,False,False,False,0,False,False,6,5,5,5,41350>41411>41486>41763>41858>41871,41350>41411>41486>41763>41858,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,4,41763,N,N
NSW,103,Banks,4,41763,1,Allan Taruste,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,3430,4093,-4093,0,True,False,True,0,True,False,5,4,5,4,41350>41411>41486>41763>41858,41350>41411>41486>41858,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON,5,4,41763,N,N
NSW,103,Banks,4,41858,2,Todd Nicol,ON,Pauline Hanson's One Nation,ON,ON,,3666,5299,2690,7989,False,False,False,0,True,True,5,4,5,4,41350>41411>41486>41763>41858,41350>41411>41486>41858,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON,4,5,41858,N,N
NSW,103,Banks,4,41990,3,Phillip Pearce,AUD,Australian Democrats,OTH,OTH_AUD,CENTRE_LEFT,688,0,0,0,False,False,False,0,False,False,5,4,5,4,41350>41411>41486>41763>41858,41350>41411>41486>41858,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON,5,4,41763,N,N
NSW,103,Banks,4,41871,4,Marika Momircevski,LTP,Libertarian,OTH,OTH_LTP,RIGHT,2678,0,0,0,False,False,False,0,False,False,5,4,5,4,41350>41411>41486>41763>41858,41350>41411>41486>41858,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON,5,4,41763,N,N
NSW,103,Banks,4,41486,5,Natalie Hanna,GRN,The Greens,GRN,GRN,,11756,12961,351,13312,False,False,False,0,True,True,5,4,5,4,41350>41411>41486>41763>41858,41350>41411>41486>41858,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON,3,6,41486,N,N
NSW,103,Banks,4,41350,6,Zhi Soon,ALP,Labor,ALP,ALP,,36039,36960,368,37328,False,False,False,0,True,True,5,4,5,4,41350>41411>41486>41763>41858,41350>41411>41486>41858,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON,1,,41350,Y,N
NSW,103,Banks,4,41411,7,David Coleman,LP,Liberal,LNP,LIB,,38683,39622,684,40306,False,False,False,0,True,True,5,4,5,4,41350>41411>41486>41763>41858,41350>41411>41486>41858,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON,2,,41411,N,Y
NSW,103,Banks,4,40625,8,John Coyne,IND,Independent,OTH,IND_MINOR,CENTRE_LEFT,1995,0,0,0,False,False,False,0,False,False,5,4,5,4,41350>41411>41486>41763>41858,41350>41411>41486>41858,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON,5,4,41763,N,N
NSW,103,Banks,5,41763,1,Allan Taruste,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,3430,0,0,0,False,False,False,0,False,False,4,3,4,3,41350>41411>41486>41858,41350>41411>41486,ALP>LNP>GRN>ON,ALP>LNP>GRN,5,4,41763,N,N
NSW,103,Banks,5,41858,2,Todd Nicol,ON,Pauline Hanson's One Nation,ON,ON,,3666,7989,-7989,0,True,False,True,0,True,False,4,3,4,3,41350>41411>41486>41858,41350>41411>41486,ALP>LNP>GRN>ON,ALP>LNP>GRN,4,5,41858,N,N
NSW,103,Banks,5,41990,3,Phillip Pearce,AUD,Australian Democrats,OTH,OTH_AUD,CENTRE_LEFT,688,0,0,0,False,False,False,0,False,False,4,3,4,3,41350>41411>41486>41858,41350>41411>41486,ALP>LNP>GRN>ON,ALP>LNP>GRN,5,4,41763,N,N
NSW,103,Banks,5,41871,4,Marika Momircevski,LTP,Libertarian,OTH,OTH_LTP,RIGHT,2678,0,0,0,False,False,False,0,False,False,4,3,4,3,41350>41411>41486>41858,41350>41411>41486,ALP>LNP>GRN>ON,ALP>LNP>GRN,5,4,41763,N,N
NSW,103,Banks,5,41486,5,Natalie Hanna,GRN,The Greens,GRN,GRN,,11756,13312,2313,15625,False,False,False,0,True,True,4,3,4,3,41350>41411>41486>41858,41350>41411>41486,ALP>LNP>GRN>ON,ALP>LNP>GRN,3,6,41486,N,N
NSW,103,Banks,5,41350,6,Zhi Soon,ALP,Labor,ALP,ALP,,36039,37328,1122,38450,False,False,False,0,True,True,4,3,4,3,41350>41411>41486>41858,41350>41411>41486,ALP>LNP>GRN>ON,ALP>LNP>GRN,1,,41350,Y,N
NSW,103,Banks,5,41411,7,David Coleman,LP,Liberal,LNP,LIB,,38683,40306,4554,44860,False,False,False,0,True,True,4,3,4,3,41350>41411>41486>41858,41350>41411>41486,ALP>LNP>GRN>ON,ALP>LNP>GRN,2,,41411,N,Y
NSW,103,Banks,5,40625,8,John Coyne,IND,Independent,OTH,IND_MINOR,CENTRE_LEFT,1995,0,0,0,False,False,False,0,False,False,4,3,4,3,41350>41411>41486>41858,41350>41411>41486,ALP>LNP>GRN>ON,ALP>LNP>GRN,5,4,41763,N,N
NSW,103,Banks,6,41763,1,Allan Taruste,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,3430,0,0,0,False,False,False,0,False,False,3,2,3,2,41350>41411>41486,41350>41411,ALP>LNP>GRN,ALP>LNP,5,4,41763,N,N
NSW,103,Banks,6,41858,2,Todd Nicol,ON,Pauline Hanson's One Nation,ON,ON,,3666,0,0,0,False,False,False,0,False,False,3,2,3,2,41350>41411>41486,41350>41411,ALP>LNP>GRN,ALP>LNP,4,5,41858,N,N
NSW,103,Banks,6,41990,3,Phillip Pearce,AUD,Australian Democrats,OTH,OTH_AUD,CENTRE_LEFT,688,0,0,0,False,False,False,0,False,False,3,2,3,2,41350>41411>41486,41350>41411,ALP>LNP>GRN,ALP>LNP,5,4,41763,N,N
NSW,103,Banks,6,41871,4,Marika Momircevski,LTP,Libertarian,OTH,OTH_LTP,RIGHT,2678,0,0,0,False,False,False,0,False,False,3,2,3,2,41350>41411>41486,41350>41411,ALP>LNP>GRN,ALP>LNP,5,4,41763,N,N
NSW,103,Banks,6,41486,5,Natalie Hanna,GRN,The Greens,GRN,GRN,,11756,15625,-15625,0,True,False,True,0,True,False,3,2,3,2,41350>41411>41486,41350>41411,ALP>LNP>GRN,ALP>LNP,3,6,41486,N,N
NSW,103,Banks,6,41350,6,Zhi Soon,ALP,Labor,ALP,ALP,,36039,38450,13380,51830,False,False,False,0,True,True,3,2,3,2,41350>41411>41486,41350>41411,ALP>LNP>GRN,ALP>LNP,1,,41350,Y,N
NSW,103,Banks,6,41411,7,David Coleman,LP,Liberal,LNP,LIB,,38683,44860,2245,47105,False,False,False,0,True,True,3,2,3,2,41350>41411>41486,41350>41411,ALP>LNP>GRN,ALP>LNP,2,,41411,N,Y
NSW,103,Banks,6,40625,8,John Coyne,IND,Independent,OTH,IND_MINOR,CENTRE_LEFT,1995,0,0,0,False,False,False,0,False,False,3,2,3,2,41350>41411>41486,41350>41411,ALP>LNP>GRN,ALP>LNP,5,4,41763,N,N
NSW,104,Barton,0,41874,1,Vinay Kolhatkar,LTP,Libertarian,OTH,OTH_LTP,RIGHT,3419,3419,0,3419,False,False,False,0,True,True,6,6,5,5,41339>41448>41494>41768>41862>41874,41339>41448>41494>41768>41862>41874,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,2,41768,N,N
NSW,104,Barton,0,41862,2,Christos Nicolis,ON,Pauline Hanson's One Nation,ON,ON,,5573,5573,0,5573,False,False,False,0,True,True,6,6,5,5,41339>41448>41494>41768>41862>41874,41339>41448>41494>41768>41862>41874,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,4,3,41862,N,N
NSW,104,Barton,0,41339,3,Ash Ambihaipahar,ALP,Labor,ALP,ALP,,47098,47098,0,47098,False,False,False,0,True,True,6,6,5,5,41339>41448>41494>41768>41862>41874,41339>41448>41494>41768>41862>41874,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,1,,41339,Y,N
NSW,104,Barton,0,41448,4,Fiona Douskou,LP,Liberal,LNP,LIB,,24162,24162,0,24162,False,False,False,0,True,True,6,6,5,5,41339>41448>41494>41768>41862>41874,41339>41448>41494>41768>41862>41874,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,2,,41448,N,N
NSW,104,Barton,0,41494,5,Manal Bahsa,GRN,The Greens,GRN,GRN,,15885,15885,0,15885,False,False,False,0,True,True,6,6,5,5,41339>41448>41494>41768>41862>41874,41339>41448>41494>41768>41862>41874,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,3,4,41494,N,N
NSW,104,Barton,0,41768,6,Thomas Pambris,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,3814,3814,0,3814,False,False,False,0,True,True,6,6,5,5,41339>41448>41494>41768>41862>41874,41339>41448>41494>41768>41862>41874,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,2,41768,N,N
NSW,104,Barton,1,41874,1,Vinay Kolhatkar,LTP,Libertarian,OTH,OTH_LTP,RIGHT,3419,3419,-3419,0,True,True,False,1,True,False,6,5,5,5,41339>41448>41494>41768>41862>41874,41339>41448>41494>41768>41862,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,2,41768,N,N
NSW,104,Barton,1,41862,2,Christos Nicolis,ON,Pauline Hanson's One Nation,ON,ON,,5573,5573,1937,7510,False,False,False,0,True,True,6,5,5,5,41339>41448>41494>41768>41862>41874,41339>41448>41494>41768>41862,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,4,3,41862,N,N
NSW,104,Barton,1,41339,3,Ash Ambihaipahar,ALP,Labor,ALP,ALP,,47098,47098,438,47536,False,False,False,0,True,True,6,5,5,5,41339>41448>41494>41768>41862>41874,41339>41448>41494>41768>41862,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,1,,41339,Y,N
NSW,104,Barton,1,41448,4,Fiona Douskou,LP,Liberal,LNP,LIB,,24162,24162,425,24587,False,False,False,0,True,True,6,5,5,5,41339>41448>41494>41768>41862>41874,41339>41448>41494>41768>41862,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,2,,41448,N,N
NSW,104,Barton,1,41494,5,Manal Bahsa,GRN,The Greens,GRN,GRN,,15885,15885,236,16121,False,False,False,0,True,True,6,5,5,5,41339>41448>41494>41768>41862>41874,41339>41448>41494>41768>41862,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,3,4,41494,N,N
NSW,104,Barton,1,41768,6,Thomas Pambris,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,3814,3814,383,4197,False,False,False,0,True,True,6,5,5,5,41339>41448>41494>41768>41862>41874,41339>41448>41494>41768>41862,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,2,41768,N,N
NSW,104,Barton,2,41874,1,Vinay Kolhatkar,LTP,Libertarian,OTH,OTH_LTP,RIGHT,3419,0,0,0,False,False,False,0,False,False,5,4,5,4,41339>41448>41494>41768>41862,41339>41448>41494>41862,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON,5,2,41768,N,N
NSW,104,Barton,2,41862,2,Christos Nicolis,ON,Pauline Hanson's One Nation,ON,ON,,5573,7510,2014,9524,False,False,False,0,True,True,5,4,5,4,41339>41448>41494>41768>41862,41339>41448>41494>41862,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON,4,3,41862,N,N
NSW,104,Barton,2,41339,3,Ash Ambihaipahar,ALP,Labor,ALP,ALP,,47098,47536,549,48085,False,False,False,0,True,True,5,4,5,4,41339>41448>41494>41768>41862,41339>41448>41494>41862,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON,1,,41339,Y,N
NSW,104,Barton,2,41448,4,Fiona Douskou,LP,Liberal,LNP,LIB,,24162,24587,921,25508,False,False,False,0,True,True,5,4,5,4,41339>41448>41494>41768>41862,41339>41448>41494>41862,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON,2,,41448,N,N
NSW,104,Barton,2,41494,5,Manal Bahsa,GRN,The Greens,GRN,GRN,,15885,16121,713,16834,False,False,False,0,True,True,5,4,5,4,41339>41448>41494>41768>41862,41339>41448>41494>41862,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON,3,4,41494,N,N
NSW,104,Barton,2,41768,6,Thomas Pambris,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,3814,4197,-4197,0,True,False,True,0,True,False,5,4,5,4,41339>41448>41494>41768>41862,41339>41448>41494>41862,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON,5,2,41768,N,N
NSW,104,Barton,3,41874,1,Vinay Kolhatkar,LTP,Libertarian,OTH,OTH_LTP,RIGHT,3419,0,0,0,False,False,False,0,False,False,4,3,4,3,41339>41448>41494>41862,41339>41448>41494,ALP>LNP>GRN>ON,ALP>LNP>GRN,5,2,41768,N,N
NSW,104,Barton,3,41862,2,Christos Nicolis,ON,Pauline Hanson's One Nation,ON,ON,,5573,9524,-9524,0,True,False,True,0,True,False,4,3,4,3,41339>41448>41494>41862,41339>41448>41494,ALP>LNP>GRN>ON,ALP>LNP>GRN,4,3,41862,N,N
NSW,104,Barton,3,41339,3,Ash Ambihaipahar,ALP,Labor,ALP,ALP,,47098,48085,2752,50837,False,False,False,0,True,True,4,3,4,3,41339>41448>41494>41862,41339>41448>41494,ALP>LNP>GRN>ON,ALP>LNP>GRN,1,,41339,Y,N
NSW,104,Barton,3,41448,4,Fiona Douskou,LP,Liberal,LNP,LIB,,24162,25508,5436,30944,False,False,False,0,True,True,4,3,4,3,41339>41448>41494>41862,41339>41448>41494,ALP>LNP>GRN>ON,ALP>LNP>GRN,2,,41448,N,N
NSW,104,Barton,3,41494,5,Manal Bahsa,GRN,The Greens,GRN,GRN,,15885,16834,1336,18170,False,False,False,0,True,True,4,3,4,3,41339>41448>41494>41862,41339>41448>41494,ALP>LNP>GRN>ON,ALP>LNP>GRN,3,4,41494,N,N
NSW,104,Barton,3,41768,6,Thomas Pambris,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,3814,0,0,0,False,False,False,0,False,False,4,3,4,3,41339>41448>41494>41862,41339>41448>41494,ALP>LNP>GRN>ON,ALP>LNP>GRN,5,2,41768,N,N
NSW,104,Barton,4,41874,1,Vinay Kolhatkar,LTP,Libertarian,OTH,OTH_LTP,RIGHT,3419,0,0,0,False,False,False,0,False,False,3,2,3,2,41339>41448>41494,41339>41448,ALP>LNP>GRN,ALP>LNP,5,2,41768,N,N
NSW,104,Barton,4,41862,2,Christos Nicolis,ON,Pauline Hanson's One Nation,ON,ON,,5573,0,0,0,False,False,False,0,False,False,3,2,3,2,41339>41448>41494,41339>41448,ALP>LNP>GRN,ALP>LNP,4,3,41862,N,N
NSW,104,Barton,4,41339,3,Ash Ambihaipahar,ALP,Labor,ALP,ALP,,47098,50837,15134,65971,False,False,False,0,True,True,3,2,3,2,41339>41448>41494,41339>41448,ALP>LNP>GRN,ALP>LNP,1,,41339,Y,N
NSW,104,Barton,4,41448,4,Fiona Douskou,LP,Liberal,LNP,LIB,,24162,30944,3036,33980,False,False,False,0,True,True,3,2,3,2,41339>41448>41494,41339>41448,ALP>LNP>GRN,ALP>LNP,2,,41448,N,N
NSW,104,Barton,4,41494,5,Manal Bahsa,GRN,The Greens,GRN,GRN,,15885,18170,-18170,0,True,False,True,0,True,False,3,2,3,2,41339>41448>41494,41339>41448,ALP>LNP>GRN,ALP>LNP,3,4,41494,N,N
NSW,104,Barton,4,41768,6,Thomas Pambris,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,3814,0,0,0,False,False,False,0,False,False,3,2,3,2,41339>41448>41494,41339>41448,ALP>LNP>GRN,ALP>LNP,5,2,41768,N,N
NSW,105,Bennelong,0,41444,1,Scott Yung,LP,Liberal,LNP,LIB,,38510,38510,0,38510,False,False,False,0,True,True,8,8,5,5,41329>41444>41504>41765>41851>41869>41881>41987,41329>41444>41504>41765>41851>41869>41881>41987,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,2,,41444,N,N
NSW,105,Bennelong,0,41987,2,Barry Devine,IMO,HEART Party,OTH,OTH_IMO,CENTRE_RIGHT,806,806,0,806,False,False,False,0,True,True,8,8,5,5,41329>41444>41504>41765>41851>41869>41881>41987,41329>41444>41504>41765>41851>41869>41881>41987,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,4,41881,N,N
NSW,105,Bennelong,0,41765,3,Robert Nalbandian,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,1621,1621,0,1621,False,False,False,0,True,True,8,8,5,5,41329>41444>41504>41765>41851>41869>41881>41987,41329>41444>41504>41765>41851>41869>41881>41987,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,4,41881,N,N
NSW,105,Bennelong,0,41329,4,Jerome Laxale,ALP,Labor,ALP,ALP,,49801,49801,0,49801,False,False,False,0,True,True,8,8,5,5,41329>41444>41504>41765>41851>41869>41881>41987,41329>41444>41504>41765>41851>41869>41881>41987,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,1,,41329,Y,Y
NSW,105,Bennelong,0,41504,5,Adam Hart,GRN,The Greens,GRN,GRN,,12931,12931,0,12931,False,False,False,0,True,True,8,8,5,5,41329>41444>41504>41765>41851>41869>41881>41987,41329>41444>41504>41765>41851>41869>41881>41987,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,3,6,41504,N,N
NSW,105,Bennelong,0,41881,6,Eric Chan,FFPA,Family First,OTH,OTH_FFPA,RIGHT,1934,1934,0,1934,False,False,False,0,True,True,8,8,5,5,41329>41444>41504>41765>41851>41869>41881>41987,41329>41444>41504>41765>41851>41869>41881>41987,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,4,41881,N,N
NSW,105,Bennelong,0,41869,7,Craig Bennett,ON,Pauline Hanson's One Nation,ON,ON,,2534,2534,0,2534,False,False,False,0,True,True,8,8,5,5,41329>41444>41504>41765>41851>41869>41881>41987,41329>41444>41504>41765>41851>41869>41881>41987,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,4,5,41869,N,N
NSW,105,Bennelong,0,41851,8,John August,SOPA,FUSION | Planet Rescue | Whistleblower Protection | Innovation,OTH,OTH_SOPA,LEFT,1675,1675,0,1675,False,False,False,0,True,True,8,8,5,5,41329>41444>41504>41765>41851>41869>41881>41987,41329>41444>41504>41765>41851>41869>41881>41987,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,4,41881,N,N
NSW,105,Bennelong,1,41444,1,Scott Yung,LP,Liberal,LNP,LIB,,38510,38510,127,38637,False,False,False,0,True,True,8,7,5,5,41329>41444>41504>41765>41851>41869>41881>41987,41329>41444>41504>41765>41851>41869>41881,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,2,,41444,N,N
NSW,105,Bennelong,1,41987,2,Barry Devine,IMO,HEART Party,OTH,OTH_IMO,CENTRE_RIGHT,806,806,-806,0,True,True,False,3,True,False,8,7,5,5,41329>41444>41504>41765>41851>41869>41881>41987,41329>41444>41504>41765>41851>41869>41881,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,4,41881,N,N
NSW,105,Bennelong,1,41765,3,Robert Nalbandian,CYA,Trumpet of Patriots,OTH,OTH_CYA,RIGHT,1621,1621,129,1750,False,False,False,0,True,True,8,7,5,5,41329>41444>41504>41765>41851>41869>41881>41987,41329>41444>41504>41765>41851>41869>41881,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,4,41881,N,N
NSW,105,Bennelong,1,41329,4,Jerome Laxale,ALP,Labor,ALP,ALP,,49801,49801,65,49866,False,False,False,0,True,True,8,7,5,5,41329>41444>41504>41765>41851>41869>41881>41987,41329>41444>41504>41765>41851>41869>41881,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,1,,41329,Y,Y
NSW,105,Bennelong,1,41504,5,Adam Hart,GRN,The Greens,GRN,GRN,,12931,12931,67,12998,False,False,False,0,True,True,8,7,5,5,41329>41444>41504>41765>41851>41869>41881>41987,41329>41444>41504>41765>41851>41869>41881,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,3,6,41504,N,N
NSW,105,Bennelong,1,41881,6,Eric Chan,FFPA,Family First,OTH,OTH_FFPA,RIGHT,1934,1934,178,2112,False,False,False,0,True,True,8,7,5,5,41329>41444>41504>41765>41851>41869>41881>41987,41329>41444>41504>41765>41851>41869>41881,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,4,41881,N,N
NSW,105,Bennelong,1,41869,7,Craig Bennett,ON,Pauline Hanson's One Nation,ON,ON,,2534,2534,156,2690,False,False,False,0,True,True,8,7,5,5,41329>41444>41504>41765>41851>41869>41881>41987,41329>41444>41504>41765>41851>41869>41881,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,4,5,41869,N,N
NSW,105,Bennelong,1,41851,8,John August,SOPA,FUSION | Planet Rescue | Whistleblower Protection | Innovation,OTH,OTH_SOPA,LEFT,1675,1675,84,1759,False,False,False,0,True,True,8,7,5,5,41329>41444>41504>41765>41851>41869>41881>41987,41329>41444>41504>41765>41851>41869>41881,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,5,4,41881,N,N
NSW,105,Bennelong,2,41444,1,Scott Yung,LP,Liberal,LNP,LIB,,38510,38637,421,39058,False,False,False,0,True,True,7,6,5,5,41329>41444>41504>41765>41851>41869>41881,41329>41444>41504>41851>41869>41881,ALP>LNP>GRN>ON>OTH,ALP>LNP>GRN>ON>OTH,2,,41444,N,N
