,,,,,,,,,,,,,,,,,,,,,,,,,,2028 FEDERAL ELECTION PROJECTOR,,,,,,,,,,,,,,,,,,,,SEATS PROJECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,FIRST PREFERENCE,,,,,,,TWO-PARTY-PREFERRED,,,,,,,SEATS,,,,,,150,OUT OF,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,SEATS,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,NATIONAL,,,GRN,ALP,OTH,IND,LNP,ON,,ALP,,SWING,,LNP,,,ALP,,CROSSBENCH,,LNP,,NATIONAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALP,,GRN,IND,OTH,ON,LNP
,,,,,,,,,,,,,,,,,,Wentworth (NSW),,0.08858372582,-0.04524644868,0.2673111235,-0.09630959893,0.1275106304,0.02571856115,0.1487953658,0.1250248666,0.3677991544,0.002999154433,0,0,,,0.3837277775,,0.1765986055,,,,0.439673617,,,,,0.4011011621,,,0.5988988379,,0.01546664952,,INDEPENDENT RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Sydney (NSW),,0.4956234404,-0.05592482577,0.06947668108,-0.1063757744,0.2440125123,0.02804779472,0.1712912194,0.1368107114,0,0,0.01959614681,-0.002557905904,0.5299762411,,,,0.2680692572,,0.2019545017,,,,,,0.6356002327,,0.3643997673,,,,-0.07386092774,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Kingsford Smith (NSW),,0.4387093398,-0.06915895703,0.1573015138,-0.1042083922,0.1589938621,0.02341705545,0.2117865002,0.1526229607,0.03320878405,-0.002672666942,0,0,0.4714347752,,,,0.1832316457,,0.3453335791,,,,,,0.6354270981,,,0.3645729019,,,-0.03644474952,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Bennelong (NSW),,0.3761325447,-0.07737891122,0.2633108203,-0.08737945031,0.1380581026,0.02030230179,0.1500959296,0.1270201273,0,0,0.07240260276,0.01743593246,0.5120703739,,0.2954974995,,,,0.1924321266,,,,,,0.5638557702,0.4361442298,,,,,-0.02875705898,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Bradfield (NSW),,0.1485171663,-0.05440256779,0.3077304514,-0.07261927496,0.09826644437,0.03096817874,0.1364659021,0.1210918446,0.2677889603,-0.002311039747,0.04123107563,0.01861115798,0.2158413342,,0.428659803,,,,,,0.3554988628,,,,,0.4983318085,,,0.5016681915,,0.001552329031,,INDEPENDENT RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Warringah (NSW),,0.0834449773,-0.06223586173,0.2238702568,-0.09334111007,0.1096364468,0.02215657385,0.1401967147,0.122980996,0.4057677967,0.008967796697,0.03708380773,0.01455889368,,,0.2565357372,,,,0.1722549032,,0.5712093596,,,,,0.3915408924,,,0.6084591076,,-0.003560562509,,INDEPENDENT RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Banks (NSW),,0.3072755819,-0.05699388793,0.2968002748,-0.09419381226,0.1307081517,0.01188266017,0.1872983,0.1502436681,0.01779719048,-0.002367564153,0.0601205012,-0.008571063966,0.4291849717,,0.3297222886,,,,0.2410927397,,,,,,0.4950245848,0.5049754152,,,,,-0.02885472992,,LIBERAL GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cook (NSW),,0.2387093651,-0.0760023795,0.387222378,-0.09340076516,0.1176733203,0.01825058328,0.1974685088,0.1538635296,0,0,0.05892642784,-0.002710968273,0.3370604016,,0.4270309629,,,,0.2359086356,,,,,,0.3998868536,0.6001131464,,,,,0.02817151204,,LIBERAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Barton (NSW),,0.4142009581,-0.05700993519,0.1424171938,-0.099321258,0.165187156,0.006259281336,0.2191955478,0.1634382267,0,0,0.05899914418,-0.0133663149,0.4441656339,,,,0.1838849799,,0.3719493862,,,,,,0.6087426909,,,0.3912573091,,,-0.05129072549,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Blaxland (NSW),,0.4051474363,-0.05523743588,0.09990513951,-0.09601825436,0.09217671657,0.01329174086,0.1727194807,0.1372016757,0.1811498038,-0.006475360179,0.04890142318,0.007237633847,0.4674121393,,,,,,0.284531004,,0.2480568567,,,,0.672059046,,,0.327940954,,,-0.04697509065,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Grayndler (NSW),,0.4824787883,-0.05292047937,0.03986540688,-0.1032378237,0.2639524041,0.01280249154,0.1801766459,0.1485653254,0.02082425163,-0.002318301449,0.01270250319,-0.002891212422,0.508047469,,,,0.2829693325,,0.2089831985,,,,,,0.6082995523,,0.3917004477,,,,-0.06034526452,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Parramatta (NSW),,0.4214802884,-0.05621288986,0.2219655122,-0.08526774225,0.140367164,0.01930532638,0.1639564145,0.1366593674,0,-0.0154,0.05223062087,0.0114136644,0.5460458285,,0.2519393101,,,,0.2020148613,,,,,,0.6004320716,0.3995679284,,,,,-0.02504380039,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Reid (NSW),,0.4230746875,-0.06267375394,0.2280217943,-0.08918776533,0.1326673017,0.01727166656,0.1523631572,0.1291259539,0.02895224161,-0.001655265033,0.03492081769,0.007119163817,0.5443051542,,0.2634890769,,,,0.1922057689,,,,,,0.5967721453,0.4032278547,,,,,-0.02330155776,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Watson (NSW),,0.4297681109,-0.05026424292,0.06635053209,-0.08557983467,0.1014935863,0.01217036152,0.1697788976,0.1374974672,0.1556294862,0.008229486217,0.07697938691,-0.009325753489,0.5287390042,,,,,,0.2212827902,,0.2499782056,,,,0.6361778939,,,,0.3638221061,,-0.02899582699,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Berowra (NSW),,0.2051822311,-0.06496175338,0.3237114208,-0.09344557766,0.1471733905,0.02792757853,0.2034285473,0.1627165855,0.09096175492,-0.02273824508,0.02954265531,0.001152443491,0.3907253411,,0.366013096,,,,0.2432615629,,,,,,0.4544431542,0.5455568458,,,,,0.02921149066,,LIBERAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Mackellar (NSW),,0.05407238289,-0.06661927625,0.2706461757,-0.08382913431,0.08486489707,0.02354899231,0.1549106557,0.1296529376,0.3953989293,0.01559892927,0.04010695936,0.008483402176,,,0.3095739997,,,,0.1847027751,,0.5057232253,,,,,0.4465659915,,,0.5534340085,,-0.003174572904,,INDEPENDENT RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Mitchell (NSW),,0.2559120163,-0.0763107435,0.3705009779,-0.0928181462,0.1528459279,0.01552426624,0.1984788352,0.155759786,0,0,0.02226224274,-0.002155162532,0.3690459851,,0.4048794937,,,,0.2260745212,,,,,,0.4309021022,0.5690978978,,,,,0.03101130956,,LIBERAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Chifley (NSW),,0.4745487928,-0.05196830739,0.09799466301,-0.09898791243,0.10700391,0.009435296616,0.222396031,0.1626962077,0,-0.01698839108,0.09805660308,-0.004186893465,0.587005207,,,,,,0.2905406111,,,,0.1224541819,,0.6426797197,,,0.3573202803,,,-0.05564492748,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Fowler (NSW),,0.3163964924,-0.05921950965,0.02338861652,-0.09931684304,0.08179830916,0.01414030059,0.1959294969,0.1546654284,0.3279886004,-0.006729168469,0.0544984846,-0.003540207858,0.3692863338,,,,,,0.2259119915,,0.4048016747,,,,0.4360765175,,,,0.5639234825,,0.03716370714,,INDEPENDENT RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Greenway (NSW),,0.4329367328,-0.07119445299,0.1783102553,-0.0964209013,0.1183661878,0.01114026203,0.2000747165,0.1543348498,0.02389485971,-0.002488284664,0.04641724782,0.004628527076,0.5338535294,,0.2206044777,,,,0.2455419929,,,,,,0.5965052011,,,0.4034947989,,,-0.04110854033,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Lindsay (NSW),,0.2620195012,-0.0589512974,0.3037173808,-0.09368037357,0.1106567069,0.01471800332,0.2320592454,0.1634267998,0,-0.01119760357,0.09154716573,-0.01431552862,0.3722463117,,0.3407978678,,,,0.2869558206,,,,,,0.4564244139,0.5435755861,,,,,0.01574969409,,LIBERAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,McMahon (NSW),,0.3903077189,-0.06491791609,0.153731591,-0.1142502151,0.09856414836,0.007359569218,0.2518228634,0.1644921535,0.09280775773,-0.005449512165,0.01276592065,0.01276592065,0.5090206526,,0.2092566509,,,,0.2817226965,,,,,,0.5684495415,,,0.4315504585,,,-0.02174824052,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Hughes (NSW),,0.3078109977,-0.08214779984,0.2668775709,-0.09764758293,0.1220148902,0.007858524151,0.1941301299,0.1405872233,0,0,0.1091664113,0.03134963529,0.4253321507,,0.3148314735,,,,0.2598363758,,,,,,0.495591201,0.504408799,,,,,-0.0349749519,,LIBERAL GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Hume (NSW),,0.201167675,-0.0710130483,0.3180374476,-0.1204496888,0.09449046325,0.009487396907,0.2430737892,0.1629768726,0.04134750522,-0.003240146969,0.1018831198,0.02223861455,0.2955401426,,0.3695177011,,,,0.3349421563,,,,,,,0.5436201161,,0.4563798839,,,-0.03694429223,,LIBERAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Macarthur (NSW),,0.4153144384,-0.06663903404,0.1326513999,-0.09820089227,0.1329185368,0.004497394183,0.2491212068,0.1706915112,0,0,0.06999441807,-0.01034897912,0.4492135461,,,,0.1582040859,,0.392582368,,,,,,0.5908062029,,,0.4091937971,,,-0.06525135779,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Werriwa (NSW),,0.3477470099,-0.06069228065,0.1979131344,-0.1102910339,0.1193773856,0.008128041882,0.1928119606,0.1528754207,0.02308093737,-0.002394443278,0.1190695722,0.01237429523,0.4764377475,,0.2708885605,,,,0.252673692,,,,,,0.5472762346,0.4527237654,,,,,-0.02046408086,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Dobell (NSW),,0.3642534713,-0.06375855655,0.1782105786,-0.09983093859,0.1154357329,0.01249356108,0.2626774344,0.1752727915,0,0,0.07942278291,-0.02417685742,0.4748053209,,0.2193856578,,,,0.3058090213,,,,,,0.5371108477,,,0.4628891523,,,-0.05717304334,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Newcastle (NSW),,0.3948642108,-0.05822355454,0.09209283975,-0.09853025522,0.2379348245,0.01569515554,0.2113595833,0.1578894264,0,-0.008202020948,0.06374854171,-0.008628751258,0.4469619372,,,,0.277070819,,0.2759672439,,,,,,0.585974191,,0.414025809,,,,-0.07207173293,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Paterson (NSW),,0.3075116616,-0.06312787329,0.1794591402,-0.09285834585,0.09081954243,0.0152105492,0.2370976568,0.1611666883,0.1144942959,0.01729429592,0.07061770309,-0.01396060129,0.4571531096,,0.2618694873,,,,0.2809774031,,,,,,0.531524044,,,0.468475956,,,-0.03736946496,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Robertson (NSW),,0.3657537889,-0.08180837659,0.2129590581,-0.0909054048,0.1093213309,0.01944620398,0.2374312246,0.1681251721,0.03032158511,-0.002951627788,0.04421301239,-0.01190596694,0.4774261998,,0.2501058362,,,,0.272467964,,,,,,0.5484562573,,,0.4515437427,,,-0.04520842834,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Shortland (NSW),,0.3688676867,-0.07718625939,0.1592261768,-0.1028358352,0.1258314264,0.01245406306,0.2517188596,0.1609485188,0.04109710871,-0.003349185736,0.05325874182,0.009968698528,0.4914376519,,0.2048125476,,,,0.3037498005,,,,,,0.5496044154,,,0.4503955846,,,-0.06546569967,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Macquarie (NSW),,0.3614428356,-0.06490965517,0.2123745892,-0.1034086476,0.1341595435,0.009589104578,0.2513141599,0.1639252533,0,0,0.04070887177,-0.005196055084,0.4755261472,,0.2365244212,,,,0.2879494316,,,,,,0.5426990828,,,0.4573009172,,,-0.03435756909,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cowper (NSW),,0.06366468687,-0.05433781927,0.2736825788,-0.105358587,0.06500611514,0.02275429354,0.2146997125,0.1510620831,0.2915038573,-0.001996142689,0.09144304936,-0.003883446203,,,0.3273581926,,,,0.2634972702,,0.4091445372,,,,,0.5124413808,,,0.4875586192,,-0.01300531711,,NATIONAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cunningham (NSW),,0.3750524186,-0.0718620383,0.121617986,-0.1105814702,0.2212443415,0.01700789001,0.251443343,0.1755388103,0,0,0.03064191091,-0.01010319188,0.3991167455,,,,0.2422704431,,0.3586128114,,,,,,0.6159487921,,,0.3840512079,,,-0.05926813988,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Whitlam (NSW),,0.3279565415,-0.05835470297,0.1700559314,-0.1126840152,0.134185308,0.01006806986,0.2350377705,0.1583884237,0.08114217248,0.03314217248,0.05162227613,0.007081678235,0.4508141551,,0.2394912556,,,,0.3096945893,,,,,,0.5188296717,,,0.4811703283,,,-0.04363145023,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Calare (NSW),,0.05502896154,-0.04929317045,0.227419567,-0.06972818349,0.05534612169,0.02002941942,0.2447533176,0.1675891933,0.346520102,-0.04803324009,0.07093193022,-0.02056401866,,,0.2834400243,,,,0.2841347028,,0.432425273,,,,,,,0.506837579,0.493162421,,-0.0746337904,,ONE NATION GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Eden-Monaro (NSW),,0.3604308134,-0.06994420525,0.2133638703,-0.1054580332,0.1151890164,0.01490700536,0.2427994951,0.1732212044,0.02396671952,0.0006667195157,0.04425008524,0.002527389889,0.4693517267,,0.245814987,,,,0.2848332863,,,,,,0.539163183,,,0.460836817,,,-0.03298308919,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gilmore (NSW),,0.3151584654,-0.06611894268,0.2504079357,-0.09399518718,0.09702722032,0.02560186486,0.1934270911,0.1433879206,0.07270139732,-0.002677025599,0.07127789018,-0.006198630044,0.4620341113,,0.2920933876,,,,0.2458725011,,,,,,0.5282701596,0.4717298404,,,,,-0.02302516791,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Hunter (NSW),,0.3613316554,-0.07371025303,0.08439392457,-0.0972988901,0.09481731974,0.02061787852,0.3301833567,0.1688985225,0,0,0.1292737436,-0.01850725791,0.4520089015,,,,,,0.4006690277,,,,0.1473220708,,0.5089829267,,,0.4910170733,,,-0.08137096688,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Lyne (NSW),,0.137273672,-0.06086990363,0.2602146742,-0.1021081425,0.08299933517,0.01919503705,0.2209673006,0.137071553,0.1480007345,-0.006942109601,0.1505442835,0.01365356566,,,0.3768429007,,,,0.2947787253,,0.328378374,,,,,0.5538357561,,,0.4461642439,,-0.04396031158,,NATIONAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,New England (NSW),,0.1398134165,-0.06336815524,0.400558491,-0.1216373007,0.09462107725,0.01571145208,0.2715760083,0.1719922887,0.03584570653,-0.001234733538,0.05758530041,-0.001463551321,0.2346348024,,0.4423003999,,,,0.3230647977,,,,,,,0.5805235373,,0.4194764627,,,-0.09007272321,,NATIONAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Page (NSW),,0.1543570184,-0.0660177237,0.3429188365,-0.1036581102,0.1556294736,0.004459334019,0.1881587698,0.1311667443,0.03228654713,0.01128654713,0.1266493546,0.03606809539,0.3109044122,,0.4131033337,,,,0.2759922541,,,,,,0.3842975926,0.6157024074,,,,,0.02284406959,,NATIONAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Parkes (NSW),,0.1339167436,-0.06277112049,0.3052054368,-0.09438650499,0.07452060939,0.01346442512,0.3086957505,0.1721678681,0.02557177934,0.0008117995536,0.1520896804,-0.02928646729,,,0.3814294948,,,,0.3471428567,,,,0.2714276485,,,0.4814992093,,0.5185007907,,,-0.1481975119,,ONE NATION GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Richmond (NSW),,0.2638574802,-0.04010051964,0.143120006,-0.1026590168,0.3082784534,0.04355743808,0.1456537561,0.09125746066,0,-0.0167,0.1390903043,0.03396605701,0.3093030249,,,,0.3496226957,,0.3410742795,,,,,,,,0.6462146373,0.3537853627,,,-0.600036207,,GREENS GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Farrer (NSW),,0.09549721247,-0.05539107916,0.3279352571,-0.1061972638,0.07417540487,0.0248366509,0.2181832948,0.152175125,0.1880560296,-0.01150152253,0.09615280115,-0.003921910435,,,0.3847495397,,,,0.2935643711,,0.3216860892,,,,,0.5287718931,,,0.4712281069,,-0.03317565359,,LIBERAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Riverina (NSW),,0.133347942,-0.05095433416,0.2626098893,-0.140632833,0.06530602936,0.02026507015,0.2615532187,0.1630337973,0.1551729218,0.0418729218,0.1220099988,0.01865294979,,,0.3587384708,,,,0.319879285,,0.3213822442,,,,,0.6170662032,,,0.3829337968,,-0.009142022676,,NATIONAL RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,VICTORIA,,PRIMARY,,,,,,,,,,,,3CP,,,,,,,,,,,,2CP,,,,,,,,VICTORIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,DIVISION,,ALP,,LNP,,GRN,,ON,,IND,,OTH,,ALP,,LNP,,GRN,,ON,,IND,,OTH,,ALP,LNP,GRN,ON,IND,OTH,SWING,,RESULT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,SWING,%,%,%,%,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Chisholm (VIC),,0.3308273215,-0.05653480389,0.2761413346,-0.09625979061,0.1532864615,0.02829200752,0.1338694749,0.1147378518,0.05911321113,-0.0001983698883,0.04676219637,0.009963105032,0.3774905481,,0.4193182373,,0.2031912146,,,,,,,,0.5504571957,0.4495428043,,,,,-0.006551669047,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Goldstein (VIC),,0.07987647219,-0.05674140752,0.3291287627,-0.1061327072,0.09775589655,0.02588086954,0.1373426153,0.1197326286,0.3276760346,0.02011938783,0.02822021866,-0.002858771252,,,0.3536432763,,,,0.1664654484,,0.4798912753,,,,,0.4836430718,,,0.5163569282,,-0.01711337092,,INDEPENDENT GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Hotham (VIC),,0.4210836193,-0.06737802782,0.1543881814,-0.1030804424,0.1689808796,0.02040869786,0.1923967729,0.1457066937,0,0,0.06315054684,0.004343078689,0.4556545005,,,,0.1983888796,,0.3459566199,,,,,,0.6332125478,,,0.3667874522,,,-0.03538110073,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Kooyong (VIC),,0.06157634342,-0.05743956193,0.3450489268,-0.08624987967,0.1087960262,0.0313151135,0.1056276414,0.09517207102,0.3607104561,0.02157911286,0.01824060616,-0.004376855779,,,0.4490519054,,0.143731158,,,,0.4072169366,,,,,0.4632819034,,,0.5367180966,,0.03004516179,,INDEPENDENT RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Macnamara (VIC),,0.307020899,-0.05403871948,0.216095228,-0.1088664017,0.3004559805,0.04570703195,0.1604856859,0.1325501082,0,-0.01834798381,0.01594220652,0.00299596482,0.334897601,,0.3399914031,,0.3251109959,,,,,,,,0.633622953,0.366377047,,,,,0.01567162852,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Cooper (VIC),,0.3602591658,-0.0593958079,0.04166089306,-0.1096599108,0.2814602259,0.02935493343,0.2030791389,0.150246986,0,0,0.1135405763,-0.01054620077,0.3949644385,,,,0.3549318783,,0.2501036833,,,,,,0.5838182401,,0.4161817599,,,,-0.01334124161,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Melbourne (VIC),,0.2482680584,-0.06514011825,0.08764348306,-0.1100722217,0.4429138143,0.04827256976,0.143705398,0.1186869266,0.04870487064,-0.0007471447976,0.02876437556,0.008999988398,0.3205471385,,,,0.4813136805,,0.198139181,,,,,,0.4793498645,,0.5206501355,,,,-0.05080981044,,GREENS GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Wills (VIC),,0.3051282385,-0.05075301597,0.02468665983,-0.1039421557,0.3748755914,0.02113496237,0.1773328169,0.1423358684,0,0,0.1179766933,-0.008775659101,0.3356704669,,,,0.4449366375,,0.2193928956,,,,,,0.4678215567,,0.5321784433,,,,-0.04646597936,,GREENS GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Fraser (VIC),,0.3696488377,-0.05639822789,0.0759874046,-0.09266902016,0.2585036126,0.005672510993,0.1971831603,0.1494010505,0,0,0.0986769847,-0.006006313433,0.4176475415,,,,0.3459618343,,0.2363906242,,,,,,0.5330195128,,0.4669804872,,,,-0.05924601987,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Gellibrand (VIC),,0.3994644327,-0.06672442304,0.1527671941,-0.1090053958,0.1862715539,0.01580901517,0.2118567502,0.1520670123,0,0,0.04964006914,0.007853791313,0.4322981145,,,,0.209745957,,0.3579559285,,,,,,0.620020746,,,0.379979254,,,-0.0310029988,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Maribyrnong (VIC),,0.3589071461,-0.05534863419,0.1842011968,-0.1204293238,0.2208752195,0.008693236168,0.2164308246,0.1474991088,0,0,0.01958561301,0.01958561301,0.3893150984,,,,0.2384383856,,0.3722465161,,,,,,0.6027174535,,,0.3972825465,,,-0.02373829624,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Aston (VIC),,0.3049778638,-0.06758811314,0.2812448338,-0.09547229605,0.1371512064,0.0218201611,0.1782327895,0.1442042594,0.03933677143,-0.00202000014,0.05905653504,-0.0009440111682,0.4445295424,,0.3278217949,,,,0.2276486627,,,,,,0.5065747047,0.4934252953,,,,,-0.02770416905,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Deakin (VIC),,0.2882964019,-0.05953533125,0.2870563379,-0.1002102347,0.145634344,0.02652467961,0.1593649581,0.1330202344,0.0702099813,-0.001292178746,0.04943797685,0.001492830668,0.4511734082,,0.3384444941,,,,0.2103820977,,,,,,0.5055458185,0.4944541815,,,,,-0.02268190799,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Menzies (VIC),,0.2887814234,-0.05858218806,0.3041757781,-0.1022301435,0.1368281398,0.02718727348,0.1445331103,0.1248675707,0.06305641145,-0.000609859229,0.06262513698,0.009367346616,0.4427884274,,0.3621966724,,,,0.1950149002,,,,,,0.4943316445,0.5056683555,,,,,-0.01644236625,,LIBERAL GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,Calwell (VIC),,0.320586675,0.01538362936,0.07310735212,-0.08396362482,0.1194567158,0.03663544939,0.2259054452,0.1883241824,0.1350726897,0.01557268974,0.1258711221,0.01474145784,0.4438845175,,,,,,0.2971095147,,0.2590059678,,,,0.6165551627,,,0.3834448373,,,0.07419831882,,LABOR RETAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
