division,division_key,state,classification,scenario,eliminated,alive_set,historical_votes_at_elimination,position_conflict,current_seat_evidence_weight,flow_total_variation_pp,max_recipient_shift_pp,largest_shift_recipient,largest_shift_direction,largest_shift_signed_pp,encountered_current_path,encountered_unshrunk_path,current_model_transfer_pct,estimated_current_round_effect_pp,local_ALP,local_LNP,local_GRN,local_ON,local_IND,local_OTH,current_ALP,current_LNP,current_GRN,current_ON,current_IND,current_OTH
Calare,CALARE,NSW,Rural,OTH|IND+LNP,OTH,IND+LNP,33576.0,True,0.5,8.313297376914251,8.313297376914253,IND,away from local history,-8.313297376914253,False,False,,0.0,0.0,0.2342149154157731,0.0,0.0,0.7657850845842268,0.0,0.0,0.31734788918491563,0.0,0.0,0.6826521108150844,0.0
Mitchell,MITCHELL,NSW,Outer metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,2675.0,False,0.49210290739708495,8.256428212612956,5.941944263167318,GRN,toward pooled evidence,5.941944263167318,True,True,2.226224273910951,0.1838066090272217,0.1353271028037383,0.2553271028037383,0.1013084112149532,0.5080373831775701,0.0,0.0,0.15847194229819458,0.2279482867383316,0.16072785384662638,0.4528519171168473,0.0,0.0
O'Connor,O'CONNOR,WA,Rural,ON|ALP+LNP,ON,ALP+LNP,15936.0,False,0.49385098454142856,8.21886235343625,8.218862353436252,ALP,toward pooled evidence,8.218862353436252,False,False,,0.0,0.1082454819277108,0.8917545180722891,0.0,0.0,0.0,0.0,0.19043410546207334,0.8095658945379267,0.0,0.0,0.0,0.0
Wright,WRIGHT,QLD,Rural,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,17237.0,False,0.49210290739708495,8.217169605226331,8.217169605226331,ON,away from local history,-8.217169605226331,False,False,,0.0,0.1130707199628705,0.148691767708998,0.157335963334687,0.5809015489934444,0.0,0.0,0.14640609308638308,0.1837837796601388,0.17108027431229697,0.49872985294118116,0.0,0.0
Fowler,FOWLER,NSW,Outer metro,ON|ALP+GRN+IND+LNP+OTH,ON,ALP+GRN+IND+LNP+OTH,4024.0,False,0.49390997044238744,8.172547154614872,8.17254715461487,LNP,toward pooled evidence,8.17254715461487,False,False,,0.0,0.121520874751491,0.2224155069582505,0.1006461232604373,0.0,0.2895129224652087,0.2659045725646123,0.11059944757324155,0.30414097850439925,0.08455614161915134,0.0,0.25725889526107526,0.2434445370421326
Dickson,DICKSON,QLD,Outer metro,IND|ALP+LNP,IND,ALP+LNP,21495.0,False,0.4842595328516168,8.140274496991289,8.140274496991292,LNP,toward pooled evidence,8.140274496991292,False,False,,0.0,0.7697138869504536,0.2302861130495464,0.0,0.0,0.0,0.0,0.6883111419805408,0.31168885801945934,0.0,0.0,0.0,0.0
Grayndler,GRAYNDLER,NSW,Inner metro,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,1729.0,False,0.4928760932248753,8.096852072811652,6.784058733665843,ON,away from local history,-6.784058733665843,True,True,1.270250319,0.10285028928384812,0.0960092539039907,0.2226720647773279,0.0815500289184499,0.4609600925390399,0.1388085598611914,0.0,0.11396736858883427,0.20954413138586986,0.11649235055681763,0.3931195052023816,0.1668766442660967,0.0
Moore,MOORE,WA,Outer metro,IND|ALP+LNP,IND,ALP+LNP,17560.0,False,0.4842595328516168,8.096080843889874,8.096080843889874,ALP,toward pooled evidence,8.096080843889874,False,True,,0.0,0.4548974943052392,0.5451025056947608,0.0,0.0,0.0,0.0,0.5358583027441379,0.4641416972558621,0.0,0.0,0.0,0.0
Reid,REID,NSW,Inner metro,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,2804.0,False,0.4928760932248753,7.990063622117255,7.280835802955527,ON,away from local history,-7.280835802955527,False,False,,0.0,0.0848787446504992,0.2107703281027104,0.0666904422253922,0.470756062767475,0.1669044222539229,0.0,0.10848140667237004,0.20367804991109317,0.109168415520607,0.3979477047379199,0.1807244231580099,0.0
Chifley,CHIFLEY,NSW,Outer metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,9844.0,False,0.49210290739708495,7.947160705967008,6.384943238361257,ON,toward pooled evidence,6.384943238361257,False,False,,0.0,0.2281592848435595,0.1706623323852092,0.3275091426249492,0.273669240146282,0.0,0.0,0.2041549289800061,0.18628450706126676,0.2720418914288326,0.33751867252989465,0.0,0.0
Kooyong,KOOYONG,VIC,Inner metro,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,2275.0,False,0.49624702142853383,7.9213130817017525,7.9213130817017525,LNP,away from local history,-7.9213130817017525,False,False,,0.0,0.0685714285714285,0.7252747252747253,0.0663736263736263,0.0,0.1397802197802198,0.0,0.08352988578451326,0.6460615944577078,0.06728081052074394,0.0,0.203127709237035,0.0
Franklin,FRANKLIN,TAS,Outer metro,LNP|ALP+IND,LNP,ALP+IND,17810.0,False,0.48741049589258173,7.829611210165605,7.829611210165605,ALP,away from local history,-7.829611210165605,False,False,,0.0,0.5104435710275126,0.0,0.0,0.0,0.4895564289724873,0.0,0.43214745892585665,0.0,0.0,0.0,0.5678525410741434,0.0
Dunkley,DUNKLEY,VIC,Outer metro,IND|ALP+GRN+LNP+ON+OTH,IND,ALP+GRN+LNP+ON+OTH,3772.0,False,0.49468416109185825,7.802606926455711,5.502184806054078,ON,away from local history,-5.502184806054078,True,True,2.6948160548113624,0.2102659041479519,0.1983032873806998,0.1752386002120891,0.1821314952279957,0.2539766702014846,0.0,0.1903499469777306,0.19912463852179907,0.1522343790080728,0.20642218648565752,0.1989548221409439,0.0,0.2432639738435268
Bowman,BOWMAN,QLD,Outer metro,IND|ALP+GRN+LNP+ON+OTH,IND,ALP+GRN+LNP+ON+OTH,4044.0,False,0.49468416109185825,7.694767343313716,7.187901332122568,OTH,toward pooled evidence,7.187901332122568,False,False,,0.0,0.23837784371909,0.1196834817012858,0.26162215628091,0.2274975272007913,0.0,0.1528189910979228,0.218948886805184,0.12475214181319728,0.2457449574632557,0.18585600949921455,0.0,0.2246980044191485
Werriwa,WERRIWA,NSW,Outer metro,IND|ALP+GRN+LNP+ON+OTH,IND,ALP+GRN+LNP+ON+OTH,2592.0,False,0.49468416109185825,7.678823865127707,4.270910666538104,ON,toward pooled evidence,4.270910666538104,True,True,2.3080937368384333,0.1772344526938675,0.2380401234567901,0.2075617283950617,0.2662037037037037,0.0605709876543209,0.0,0.2276234567901234,0.21878182194054446,0.1682241185571312,0.24801137640660298,0.10328009431970195,0.0,0.2617025887760195
Melbourne,MELBOURNE,VIC,Inner metro,IND|ALP+GRN+LNP,IND,ALP+GRN+LNP,5872.0,False,0.4960167318320175,7.643111666000581,7.643111666000579,LNP,away from local history,-7.643111666000579,False,False,,0.0,0.3225476839237057,0.4283038147138964,0.2491485013623978,0.0,0.0,0.0,0.32902550243101664,0.35187269805389065,0.31910179951509277,0.0,0.0,0.0
Ballarat,BALLARAT,VIC,Provincial,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,5567.0,False,0.4928760932248753,7.616027184649862,7.145378206090223,IND,toward pooled evidence,7.145378206090223,False,False,,0.0,0.1823244117118735,0.2302856116400215,0.135261361595114,0.3811747799532962,0.0709538350996946,0.0,0.15797502557996856,0.20054593913134616,0.13996785138071044,0.35910356674737803,0.14240761716059686,0.0
Jagajaga,JAGAJAGA,VIC,Outer metro,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,3213.0,False,0.4928760932248753,7.599647931364345,7.599647931364345,LNP,away from local history,-7.599647931364345,True,True,3.6282067681088472,0.27573094059820513,0.0874572051042639,0.3663243075007781,0.0877684407096171,0.3208839091192032,0.1375661375661375,0.0,0.10515423212245456,0.2903278281871347,0.1060046413505848,0.332575019548495,0.16593827879133094,0.0
Macquarie,MACQUARIE,NSW,Provincial,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,5036.0,False,0.49210290739708495,7.550629942979118,7.550629942979114,ON,away from local history,-7.550629942979114,True,True,4.070887177122126,0.3073776261406806,0.1473391580619539,0.1947974583002382,0.1161636219221604,0.5416997617156474,0.0,0.0,0.16366416428421762,0.20091850829158803,0.16922386513833812,0.46619346228585634,0.0,0.0
Calwell,CALWELL,VIC,Outer metro,ON|ALP+GRN+IND+LNP+OTH,ON,ALP+GRN+IND+LNP+OTH,5008.0,False,0.49390997044238744,7.541712848470369,7.541712848470372,IND,away from local history,-7.541712848470372,False,False,,0.0,0.0994408945686901,0.2517971246006389,0.0652955271565495,0.0,0.3748003194888178,0.2086661341853035,0.09969392521378587,0.31865285240570085,0.06709612974235935,0.0,0.29938319100411415,0.21517390163403977
McEwen,MCEWEN,VIC,Rural,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,13034.0,False,0.49210290739708495,7.5336190818011985,7.425441522678261,GRN,away from local history,-7.425441522678261,True,True,10.9181769,0.8225338583232106,0.180834739911002,0.1448519257326991,0.330596900414301,0.3437164339419978,0.0,0.0,0.17975296431977267,0.18189418225965676,0.25634248518751845,0.38201036823305223,0.0,0.0
Holt,HOLT,VIC,Outer metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,9930.0,False,0.49210290739708495,7.47257365923282,5.223646376446012,GRN,away from local history,-5.223646376446012,True,True,10.48790597,0.7837164989193264,0.2251762336354481,0.1543806646525679,0.3211480362537764,0.2992950654582074,0.0,0.0,0.20268696080758009,0.17827225103276065,0.26891157248931635,0.35012921567034294,0.0,0.0
Longman,LONGMAN,QLD,Provincial,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,10655.0,False,0.49210290739708495,7.441895819918365,7.441895819918365,ON,away from local history,-7.441895819918365,True,True,9.136291670903645,0.6799133079525281,0.1379633974659784,0.1949319568277804,0.1275457531675269,0.5395588925387143,0.0,0.0,0.15905032523587903,0.20098469540803215,0.17482504501655816,0.4651399343395306,0.0,0.0
Wannon,WANNON,VIC,Rural,GRN|ALP+IND+LNP+ON,GRN,ALP+IND+LNP+ON,4332.0,False,0.4931708529322558,7.405007795080467,7.405007795080465,ALP,toward pooled evidence,7.405007795080465,False,False,,0.0,0.291320406278855,0.080101569713758,0.0,0.0787165281625115,0.5498614958448753,0.0,0.36537048422965973,0.07965214771468848,0.0,0.07813300549784352,0.47684436255780827,0.0
Durack,DURACK,WA,Rural,ON|ALP+LNP,ON,ALP+LNP,12739.0,False,0.49385098454142856,7.380270477947318,7.380270477947322,ALP,toward pooled evidence,7.380270477947322,False,False,,0.0,0.1248135646440066,0.8751864353559934,0.0,0.0,0.0,0.0,0.19861626942347982,0.8013837305765202,0.0,0.0,0.0,0.0
Franklin,FRANKLIN,TAS,Outer metro,OTH|ALP+GRN+IND+LNP,OTH,ALP+GRN+IND+LNP,4814.0,False,0.49126663521074854,7.3644237189332955,7.128348400825716,GRN,toward pooled evidence,7.128348400825716,False,False,,0.0,0.2179061071873701,0.3404653095139177,0.0388450353136684,0.0,0.4027835479850436,0.0,0.20148276724375427,0.2832444122682007,0.11012851932192555,0.0,0.40514430116611955,0.0
Dickson,DICKSON,QLD,Outer metro,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,8085.0,False,0.4928760932248753,7.35670023606434,4.07161607061009,LNP,toward pooled evidence,4.07161607061009,True,True,6.708387622268336,0.4935159680435256,0.1652442795299938,0.136178107606679,0.1494124922696351,0.2791589363017934,0.2700061842918986,0.0,0.14349362146880093,0.17689426831277993,0.13638752065403925,0.31200977795633594,0.23121481160804402,0.0
Tangney,TANGNEY,WA,Inner metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,6859.0,False,0.49210290739708495,7.355710410180842,6.764872493247612,ON,toward pooled evidence,6.764872493247612,True,True,5.685350100943146,0.41819788923030204,0.216795451231958,0.3169558244642076,0.2249599066919376,0.2412888176118967,0.0,0.0,0.19952461548430903,0.2606695561100483,0.23086828586127,0.3089375425443728,0.0,0.0
Deakin,DEAKIN,VIC,Outer metro,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,5544.0,False,0.4928760932248753,7.328044184612184,4.273686001392879,ON,away from local history,-4.273686001392879,True,True,4.943797684752811,0.3622836787365201,0.0773809523809523,0.2766955266955267,0.0811688311688311,0.4282106782106782,0.1365440115440115,0.0,0.10018788804584222,0.2461519448633337,0.10275185158331257,0.38547381819674953,0.16543449731076199,0.0
Bean,BEAN,ACT,Inner metro,LNP|ALP+IND,LNP,ALP+IND,23959.0,False,0.48741049589258173,7.249770811691432,7.249770811691436,IND,away from local history,-7.249770811691436,True,True,18.800379415705518,1.3629844193670628,0.202053508076297,0.0,0.0,0.0,0.797946491923703,0.0,0.27455121619321127,0.0,0.0,0.0,0.7254487838067887,0.0
Leichhardt,LEICHHARDT,QLD,Rural,IND|ALP+GRN+LNP+ON+OTH,IND,ALP+GRN+LNP+ON+OTH,1699.0,False,0.49468416109185825,7.21500758289145,6.694788365613352,OTH,away from local history,-6.694788365613352,False,False,,0.0,0.1477339611536197,0.1436138905238375,0.1977633902295467,0.0623896409652736,0.0,0.4484991171277221,0.17291586161125114,0.1384116983510566,0.2030771116272424,0.10404409493886115,0.0,0.3815512334715888
Watson,WATSON,NSW,Inner metro,LNP|ALP+IND,LNP,ALP+IND,17512.0,False,0.48741049589258173,7.203072434850933,7.203072434850933,ALP,away from local history,-7.203072434850933,False,False,,0.0,0.4840109639104614,0.0,0.0,0.0,0.5159890360895386,0.0,0.41198023956195207,0.0,0.0,0.0,0.5880197604380479,0.0
Mallee,MALLEE,VIC,Rural,GRN|ALP+LNP+ON,GRN,ALP+LNP+ON,10918.0,False,0.4967857809627051,7.193110585518209,7.193110585518209,LNP,away from local history,-7.193110585518209,False,False,,0.0,0.5928741527752336,0.3203883495145631,0.0,0.0867374977102033,0.0,0.0,0.6425117461160912,0.248457243659381,0.0,0.1090310102245278,0.0,0.0
Goldstein,GOLDSTEIN,VIC,Inner metro,GRN|ALP+IND+LNP,GRN,ALP+IND+LNP,8728.0,False,0.4891380938285854,7.178975187559978,7.178975187559978,IND,away from local history,-7.178975187559978,False,False,,0.0,0.3032768102658111,0.0505270394133822,0.0,0.0,0.6461961503208066,0.0,0.3627440800180209,0.06284952153677226,0.0,0.0,0.5744063984452069,0.0
Riverina,RIVERINA,NSW,Rural,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,20673.0,False,0.4928760932248753,7.17315908518235,4.172560790812171,IND,away from local history,-4.172560790812171,False,False,,0.0,0.1766071687708605,0.134184685338364,0.0517099598510134,0.3479901320563053,0.2895080539834567,0.0,0.14660118582715873,0.16485780435739647,0.08366998781351032,0.3570885759265995,0.24778244607533503,0.0
Lalor,LALOR,VIC,Outer metro,IND|ALP+GRN+LNP+ON+OTH,IND,ALP+GRN+LNP+ON+OTH,2370.0,False,0.49468416109185825,7.057346638829788,4.867734252975545,OTH,toward pooled evidence,4.867734252975545,True,True,2.508418764250842,0.17702780734663248,0.1818565400843881,0.1822784810126582,0.3172995780590717,0.1198312236286919,0.0,0.1987341772151898,0.19098869313283331,0.155716896536089,0.2732876961473432,0.13259519443878923,0.0,0.2474115197449453
Farrer,FARRER,NSW,Rural,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,10314.0,False,0.4928760932248753,7.054615621846602,7.054615621846599,ON,away from local history,-7.054615621846599,False,False,,0.0,0.0767888307155322,0.1818886949777002,0.0642815590459569,0.5050416909055653,0.1719992243552453,0.0,0.09740311333424861,0.1883699702595943,0.08986622851030307,0.4344955346870994,0.18986515320875474,0.0
Mackellar,MACKELLAR,NSW,Outer metro,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,5613.0,False,0.49624702142853383,7.05339468400269,5.18959021540994,IND,toward pooled evidence,5.18959021540994,False,False,,0.0,0.0591484054872617,0.6176732585070372,0.1526812756101906,0.0,0.1704970603955104,0.0,0.07778645017318928,0.5886676456198208,0.11115294165738025,0.0,0.2223929625496098,0.0
Wide Bay,WIDE BAY,QLD,Rural,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,11183.0,False,0.49210290739708495,7.048947148576085,7.048947148576085,ON,away from local history,-7.048947148576085,True,True,11.016838602546867,0.7765711305374569,0.154699096843423,0.1521058749888223,0.1352946436555486,0.557900384512206,0.0,0.0,0.16689153837952453,0.18546387177870588,0.16023367681532436,0.4874109130264452,0.0,0.0
Casey,CASEY,VIC,Rural,IND|ALP+LNP,IND,ALP+LNP,22820.0,False,0.4842595328516168,7.011176550980758,7.011176550980758,ALP,away from local history,-7.011176550980758,False,False,,0.0,0.7613496932515338,0.2386503067484662,0.0,0.0,0.0,0.0,0.6912379277417262,0.3087620722582738,0.0,0.0,0.0,0.0
Lilley,LILLEY,QLD,Inner metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,5874.0,False,0.49210290739708495,7.000020707454907,6.859198846746228,ON,away from local history,-6.859198846746228,True,True,5.004442072400356,0.3503119813606104,0.1855635001702417,0.1750085120871637,0.1298944501191692,0.5095335376234252,0.0,0.0,0.18415528156315497,0.1908168709921027,0.18408629828877934,0.44094154915596306,0.0,0.0
Macnamara,MACNAMARA,VIC,Inner metro,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,1299.0,False,0.4928760932248753,6.9941013091263295,4.23338722025515,GRN,toward pooled evidence,4.23338722025515,False,False,,0.0,0.0769822940723633,0.2363356428021555,0.0669745958429561,0.3987682832948422,0.2209391839876828,0.0,0.10458943496107512,0.21627858234222014,0.10930846804550762,0.3624666492315147,0.20735686541968246,0.0
Spence,SPENCE,SA,Outer metro,ON|ALP+GRN+LNP,ON,ALP+GRN+LNP,16872.0,False,0.4973863553484676,6.992388185217692,6.99238818521769,LNP,toward pooled evidence,6.99238818521769,False,False,,0.0,0.2467994310099573,0.4643788525367472,0.2888217164532954,0.0,0.0,0.0,0.2165787879136851,0.5343027343889242,0.24911847769739076,0.0,0.0,0.0
Oxley,OXLEY,QLD,Outer metro,IND|ALP+GRN+LNP+ON+OTH,IND,ALP+GRN+LNP+ON+OTH,1435.0,False,0.49468416109185825,6.9456295355130715,6.2560707777822575,GRN,away from local history,-6.2560707777822575,False,False,,0.0,0.1554006968641115,0.0648083623693379,0.3540069686411149,0.1170731707317073,0.0,0.3087108013937282,0.17790140652343306,0.09760628944165703,0.2914462608632924,0.13123082935519742,0.0,0.3018152138164201
Petrie,PETRIE,QLD,Outer metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,8408.0,False,0.49210290739708495,6.8500348501000925,6.85003485010009,ON,away from local history,-6.85003485010009,True,True,6.8108124100000005,0.466543023659942,0.1148905803996194,0.1776879162702188,0.1731684110371075,0.5342530922930543,0.0,0.0,0.14841507020604203,0.18974181731724205,0.19609036868466256,0.4657527437920534,0.0,0.0
Watson,WATSON,NSW,Inner metro,GRN|ALP+IND+LNP,GRN,ALP+IND+LNP,8717.0,False,0.4891380938285854,6.8329046338327455,6.832904633832748,IND,toward pooled evidence,6.832904633832748,False,False,,0.0,0.5085465182975795,0.1195365377997017,0.0,0.0,0.3719169439027188,0.0,0.46314931372543033,0.09660469603352342,0.0,0.0,0.44024599024104627,0.0
Warringah,WARRINGAH,NSW,Inner metro,OTH|ALP+GRN+IND+LNP+ON,OTH,ALP+GRN+IND+LNP+ON,4092.0,False,0.4928760932248753,6.81512753303741,4.705067555435949,GRN,toward pooled evidence,4.705067555435949,True,True,3.708380772888749,0.2527308790830066,0.0950635386119257,0.2519550342130987,0.0576735092864125,0.4064027370478983,0.1889051808406647,0.0,0.11350124813037822,0.22397700695939599,0.10472418484077199,0.366229488971227,0.19156807109822682,0.0
Bowman,BOWMAN,QLD,Outer metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,7764.0,False,0.49210290739708495,6.7206879910799735,5.882250098348046,ON,away from local history,-5.882250098348046,True,True,8.214780161835705,0.5520897438301122,0.1443843379701185,0.2179289026275115,0.1224884080370942,0.5151983513652756,0.0,0.0,0.1629290340565494,0.20954452370019222,0.171150591861463,0.45637585038179523,0.0,0.0
McMahon,MCMAHON,NSW,Outer metro,ON|ALP+GRN+IND+LNP,ON,ALP+GRN+IND+LNP,8544.0,False,0.49624702142853383,6.718150916183227,6.71815091618323,LNP,toward pooled evidence,6.71815091618323,False,False,,0.0,0.1487593632958801,0.4267322097378277,0.0761938202247191,0.0,0.348314606741573,0.0,0.1222556210730742,0.49391371889966007,0.07319626974569216,0.0,0.3106343902815737,0.0
Fadden,FADDEN,QLD,Outer metro,IND|ALP+GRN+LNP+ON+OTH,IND,ALP+GRN+LNP+ON+OTH,3428.0,False,0.49468416109185825,6.690396396785328,6.690396396785325,GRN,away from local history,-6.690396396785325,True,True,3.3463922879999997,0.22388690905865408,0.1893232205367561,0.1053092182030338,0.3626021003500583,0.1032672112018669,0.0,0.2394982497082847,0.19468234168855397,0.11764142133325117,0.2956981363822051,0.12440123984711018,0.0,0.26757686074887965
Gorton,GORTON,VIC,Outer metro,OTH|ALP+GRN+LNP+ON,OTH,ALP+GRN+LNP+ON,11027.0,False,0.49210290739708495,6.627909891094529,6.62790989109453,ON,toward pooled evidence,6.62790989109453,True,True,10.71247087,0.7100129163733501,0.2780447991294096,0.2030470662918291,0.2500226716241951,0.268885462954566,0.0,0.0,0.22870373559707174,0.20222112877199536,0.2339105737654216,0.33516456186551136,0.0,0.0
Banks,BANKS,NSW,Inner metro,IND|ALP+GRN+LNP+ON+OTH,IND,ALP+GRN+LNP+ON+OTH,2101.0,False,0.49468416109185825,6.6116868563104045,3.815547245412501,OTH,toward pooled evidence,3.815547245412501,True,True,1.7797190478576224,0.1176694503664551,0.2303664921465968,0.1703950499762018,0.3322227510709186,0.0832936696811042,0.0,0.1837220371251784,0.21955156927821262,0.1526190501441561,0.2946968052082446,0.11125506579008329,0.0,0.22187750957930344
Moncrieff,MONCRIEFF,QLD,Provincial,GRN|ALP+LNP,GRN,ALP+LNP,17289.0,False,0.49623399434240484,6.585446139295023,6.585446139295026,ALP,toward pooled evidence,6.585446139295026,False,False,,0.0,0.6727977326623865,0.3272022673376135,0.0,0.0,0.0,0.0,0.7386521940553368,0.2613478059446633,0.0,0.0,0.0,0.0
