State,DivisionID,Electorate,EliminatedModelCategory,FinishPosition,CategoryExitCount,AliveModelCategoriesAfter,RecipientModelCategory,ObservedExitShare,PassThroughShare,ShareDelta,AbsoluteShareDelta
VIC,203,Calwell,OTH,6,6,ALP>LNP>GRN>ON>IND,IND,0.40041803523439834,0.4151631128121014,0.014745077577703047,0.014745077577703047
VIC,203,Calwell,OTH,6,6,ALP>LNP>GRN>ON>IND,LNP,0.07375335921170499,0.1173683251321305,0.043614965920425505,0.043614965920425505
VIC,203,Calwell,OTH,6,6,ALP>LNP>GRN>ON>IND,ON,0.14153478650343387,0.14880626936395117,0.007271482860517292,0.007271482860517292
VIC,204,Casey,GRN,4,5,ALP>LNP>IND,ALP,0.42894537438864777,0.42894537438864777,0.0,0.0
VIC,204,Casey,GRN,4,5,ALP>LNP>IND,IND,0.5108493490390577,0.5108493490390577,0.0,0.0
VIC,204,Casey,GRN,4,5,ALP>LNP>IND,LNP,0.060205276572294554,0.060205276572294554,0.0,0.0
VIC,204,Casey,IND,3,6,ALP>LNP,ALP,0.7613496932515338,0.7613496932515338,0.0,0.0
VIC,204,Casey,IND,3,6,ALP>LNP,LNP,0.23865030674846627,0.23865030674846624,-2.7755575615628914e-17,2.7755575615628914e-17
VIC,204,Casey,ON,5,4,ALP>LNP>GRN>IND,ALP,0.09228048272992093,0.09228048272992091,-1.3877787807814457e-17,1.3877787807814457e-17
VIC,204,Casey,ON,5,4,ALP>LNP>GRN>IND,GRN,0.10736579275905118,0.10736579275905118,0.0,0.0
VIC,204,Casey,ON,5,4,ALP>LNP>GRN>IND,IND,0.2651893466500208,0.2651893466500208,0.0,0.0
VIC,204,Casey,ON,5,4,ALP>LNP>GRN>IND,LNP,0.5351643778610071,0.5351643778610071,0.0,0.0
VIC,204,Casey,OTH,6,3,ALP>LNP>GRN>ON>IND,ALP,0.053816974869606446,0.08390096226619094,0.030083987396584494,0.030083987396584494
VIC,204,Casey,OTH,6,3,ALP>LNP>GRN>ON>IND,GRN,0.04480796586059744,0.14898907990052979,0.10418111403993235,0.10418111403993235
VIC,204,Casey,OTH,6,3,ALP>LNP>GRN>ON>IND,IND,0.11024182076813656,0.1367715428694994,0.026529722101362854,0.026529722101362854
VIC,204,Casey,OTH,6,3,ALP>LNP>GRN>ON>IND,LNP,0.16880037932669512,0.19688614985403827,0.02808577052734315,0.02808577052734315
VIC,204,Casey,OTH,6,3,ALP>LNP>GRN>ON>IND,ON,0.6223328591749644,0.43345226510974155,-0.18888059406522284,0.18888059406522284
VIC,205,Chisholm,GRN,3,5,ALP>LNP,ALP,0.851250621169455,0.851250621169455,0.0,0.0
VIC,205,Chisholm,GRN,3,5,ALP>LNP,LNP,0.14874937883054498,0.14874937883054498,0.0,0.0
VIC,205,Chisholm,IND,4,4,ALP>LNP>GRN,ALP,0.36272838002436053,0.3627283800243606,5.551115123125783e-17,5.551115123125783e-17
VIC,205,Chisholm,IND,4,4,ALP>LNP>GRN,GRN,0.4059683313032887,0.4059683313032887,0.0,0.0
VIC,205,Chisholm,IND,4,4,ALP>LNP>GRN,LNP,0.23130328867235078,0.23130328867235078,0.0,0.0
VIC,205,Chisholm,ON,5,3,ALP>LNP>GRN>IND,ALP,0.07160032059845044,0.07160032059845044,0.0,0.0
VIC,205,Chisholm,ON,5,3,ALP>LNP>GRN>IND,GRN,0.07053165909698103,0.07053165909698103,0.0,0.0
VIC,205,Chisholm,ON,5,3,ALP>LNP>GRN>IND,IND,0.25915041410633183,0.25915041410633183,0.0,0.0
VIC,205,Chisholm,ON,5,3,ALP>LNP>GRN>IND,LNP,0.5987176061982367,0.5987176061982367,0.0,0.0
VIC,205,Chisholm,OTH,6,2,ALP>LNP>GRN>ON>IND,ALP,0.11393805309734513,0.10969141755062681,-0.004246635546718322,0.004246635546718322
VIC,205,Chisholm,OTH,6,2,ALP>LNP>GRN>ON>IND,GRN,0.12536873156342182,0.10318225650916105,-0.022186475054260774,0.022186475054260774
VIC,205,Chisholm,OTH,6,2,ALP>LNP>GRN>ON>IND,IND,0.13606194690265486,0.13379942140790743,-0.002262525494747425,0.002262525494747425
VIC,205,Chisholm,OTH,6,2,ALP>LNP>GRN>ON>IND,LNP,0.25405604719764013,0.2707328833172613,0.016676836119621175,0.016676836119621175
VIC,205,Chisholm,OTH,6,2,ALP>LNP>GRN>ON>IND,ON,0.37057522123893805,0.3825940212150434,0.012018799976105332,0.012018799976105332
VIC,208,Corio,GRN,3,4,ALP>LNP,ALP,0.7718876832601673,0.7718876832601673,0.0,0.0
VIC,208,Corio,GRN,3,4,ALP>LNP,LNP,0.22811231673983268,0.22811231673983268,0.0,0.0
VIC,208,Corio,ON,4,3,ALP>LNP>GRN,ALP,0.19177018633540371,0.19177018633540371,0.0,0.0
VIC,208,Corio,ON,4,3,ALP>LNP>GRN,GRN,0.2829192546583851,0.2829192546583851,0.0,0.0
VIC,208,Corio,ON,4,3,ALP>LNP>GRN,LNP,0.5253105590062112,0.5253105590062112,0.0,0.0
VIC,208,Corio,OTH,5,2,ALP>LNP>GRN>ON,ALP,0.20605381165919281,0.19176355231825185,-0.01429025934094097,0.01429025934094097
VIC,208,Corio,OTH,5,2,ALP>LNP>GRN>ON,GRN,0.28497757847533634,0.42176775458747723,0.1367901761121409,0.1367901761121409
VIC,208,Corio,OTH,5,2,ALP>LNP>GRN>ON,LNP,0.16031390134529147,0.11654293318391931,-0.04377096816137216,0.04377096816137216
VIC,208,Corio,OTH,5,2,ALP>LNP>GRN>ON,ON,0.3486547085201794,0.2699257599103516,-0.07872894860982776,0.07872894860982776
VIC,209,Deakin,GRN,3,6,ALP>LNP,ALP,0.8572611530897423,0.8572611530897423,0.0,0.0
VIC,209,Deakin,GRN,3,6,ALP>LNP,LNP,0.14273884691025773,0.14273884691025773,0.0,0.0
VIC,209,Deakin,IND,4,5,ALP>LNP>GRN,ALP,0.32643935159306875,0.32643935159306875,0.0,0.0
VIC,209,Deakin,IND,4,5,ALP>LNP>GRN,GRN,0.4489472703558785,0.4489472703558785,0.0,0.0
VIC,209,Deakin,IND,4,5,ALP>LNP>GRN,LNP,0.22461337805105272,0.22461337805105272,0.0,0.0
VIC,209,Deakin,ON,5,4,ALP>LNP>GRN>IND,ALP,0.06276536828502861,0.06276536828502861,0.0,0.0
VIC,209,Deakin,ON,5,4,ALP>LNP>GRN>IND,GRN,0.05445818718848071,0.05445818718848071,0.0,0.0
VIC,209,Deakin,ON,5,4,ALP>LNP>GRN>IND,IND,0.31825733800996864,0.31825733800996864,0.0,0.0
VIC,209,Deakin,ON,5,4,ALP>LNP>GRN>IND,LNP,0.564519106516522,0.564519106516522,0.0,0.0
VIC,209,Deakin,OTH,6,3,ALP>LNP>GRN>ON>IND,ALP,0.06987788331071913,0.07738095238095238,0.007503069070233251,0.007503069070233251
VIC,209,Deakin,OTH,6,3,ALP>LNP>GRN>ON>IND,GRN,0.0814111261872456,0.08116883116883117,-0.00024229501841442624,0.00024229501841442624
VIC,209,Deakin,OTH,6,3,ALP>LNP>GRN>ON>IND,IND,0.1282225237449118,0.13654401154401155,0.008321487799099747,0.008321487799099747
VIC,209,Deakin,OTH,6,3,ALP>LNP>GRN>ON>IND,LNP,0.3144504748982361,0.2766955266955267,-0.03775494820270936,0.03775494820270936
VIC,209,Deakin,OTH,6,3,ALP>LNP>GRN>ON>IND,ON,0.4060379918588874,0.4282106782106782,0.022172686351790816,0.022172686351790816
VIC,210,Dunkley,GRN,3,6,ALP>LNP,ALP,0.8408529380169728,0.8408529380169728,0.0,0.0
VIC,210,Dunkley,GRN,3,6,ALP>LNP,LNP,0.15914706198302717,0.15914706198302717,0.0,0.0
VIC,210,Dunkley,ON,4,5,ALP>LNP>GRN,ALP,0.17019302152932442,0.17019302152932442,0.0,0.0
VIC,210,Dunkley,ON,4,5,ALP>LNP>GRN,GRN,0.22921306607275427,0.22921306607275427,0.0,0.0
VIC,210,Dunkley,ON,4,5,ALP>LNP>GRN,LNP,0.6005939123979213,0.6005939123979213,0.0,0.0
VIC,210,Dunkley,OTH,5,4,ALP>LNP>GRN>ON,ALP,0.29615861214374223,0.25378629403397207,-0.04237231810977016,0.04237231810977016
VIC,210,Dunkley,OTH,5,4,ALP>LNP>GRN>ON,GRN,0.35362453531598514,0.2927788469584135,-0.06084568835757165,0.06084568835757165
VIC,210,Dunkley,OTH,5,4,ALP>LNP>GRN>ON,LNP,0.12407063197026022,0.17881348841101163,0.054742856440751414,0.054742856440751414
VIC,210,Dunkley,OTH,5,4,ALP>LNP>GRN>ON,ON,0.22614622057001238,0.27462137059660274,0.04847515002659036,0.04847515002659036
VIC,211,Flinders,ALP,3,5,LNP>IND,IND,0.7798900443796781,0.779890044379678,-1.1102230246251565e-16,1.1102230246251565e-16
VIC,211,Flinders,ALP,3,5,LNP>IND,LNP,0.22010995562032193,0.22010995562032193,0.0,0.0
VIC,211,Flinders,GRN,4,4,ALP>LNP>IND,ALP,0.44222807677832143,0.4422280767783215,5.551115123125783e-17,5.551115123125783e-17
VIC,211,Flinders,GRN,4,4,ALP>LNP>IND,IND,0.4860117927487141,0.4860117927487141,0.0,0.0
VIC,211,Flinders,GRN,4,4,ALP>LNP>IND,LNP,0.07176013047296449,0.07176013047296449,0.0,0.0
VIC,211,Flinders,ON,5,3,ALP>LNP>GRN>IND,ALP,0.093560962494959,0.093560962494959,0.0,0.0
VIC,211,Flinders,ON,5,3,ALP>LNP>GRN>IND,GRN,0.04839360129049603,0.04839360129049603,0.0,0.0
VIC,211,Flinders,ON,5,3,ALP>LNP>GRN>IND,IND,0.2321548595241296,0.23215485952412962,2.7755575615628914e-17,2.7755575615628914e-17
VIC,211,Flinders,ON,5,3,ALP>LNP>GRN>IND,LNP,0.6258905766904154,0.6258905766904154,0.0,0.0
VIC,211,Flinders,OTH,6,2,ALP>LNP>GRN>ON>IND,ALP,0.06211562115621156,0.08511154219204656,0.022995921035834997,0.022995921035834997
VIC,211,Flinders,OTH,6,2,ALP>LNP>GRN>ON>IND,GRN,0.046125461254612546,0.07419980601357905,0.028074344758966502,0.028074344758966502
VIC,211,Flinders,OTH,6,2,ALP>LNP>GRN>ON>IND,IND,0.29612546125461253,0.3098933074684772,0.013767846213864676,0.013767846213864676
VIC,211,Flinders,OTH,6,2,ALP>LNP>GRN>ON>IND,LNP,0.22232472324723246,0.20392822502424832,-0.018396498222984142,0.018396498222984142
VIC,211,Flinders,OTH,6,2,ALP>LNP>GRN>ON>IND,ON,0.37330873308733087,0.3268671193016489,-0.04644161378568196,0.04644161378568196
VIC,212,Gellibrand,GRN,3,3,ALP>LNP,ALP,0.8293449953319247,0.8293449953319247,0.0,0.0
VIC,212,Gellibrand,GRN,3,3,ALP>LNP,LNP,0.1706550046680753,0.1706550046680753,0.0,0.0
VIC,212,Gellibrand,ON,4,2,ALP>LNP>GRN,ALP,0.21983197556008147,0.21983197556008147,0.0,0.0
VIC,212,Gellibrand,ON,4,2,ALP>LNP>GRN,GRN,0.17477087576374745,0.17477087576374745,0.0,0.0
VIC,212,Gellibrand,ON,4,2,ALP>LNP>GRN,LNP,0.6053971486761711,0.6053971486761711,0.0,0.0
VIC,212,Gellibrand,OTH,5,1,ALP>LNP>GRN>ON,ALP,0.1910828025477707,0.1910828025477707,0.0,0.0
VIC,212,Gellibrand,OTH,5,1,ALP>LNP>GRN>ON,GRN,0.23771610555050046,0.23771610555050046,0.0,0.0
VIC,212,Gellibrand,OTH,5,1,ALP>LNP>GRN>ON,LNP,0.21496815286624205,0.21496815286624205,0.0,0.0
VIC,212,Gellibrand,OTH,5,1,ALP>LNP>GRN>ON,ON,0.3562329390354868,0.3562329390354868,0.0,0.0
VIC,213,Gippsland,GRN,4,2,ALP>LNP>ON,ALP,0.7429439861050803,0.7429439861050803,0.0,0.0
VIC,213,Gippsland,GRN,4,2,ALP>LNP>ON,LNP,0.18562744246634824,0.18562744246634824,0.0,0.0
VIC,213,Gippsland,GRN,4,2,ALP>LNP>ON,ON,0.07142857142857142,0.07142857142857142,0.0,0.0
VIC,213,Gippsland,ON,3,3,ALP>LNP,ALP,0.15270105250915858,0.15270105250915858,0.0,0.0
VIC,213,Gippsland,ON,3,3,ALP>LNP,LNP,0.8472989474908414,0.8472989474908414,0.0,0.0
VIC,213,Gippsland,OTH,5,1,ALP>LNP>GRN>ON,ALP,0.09982435597189696,0.09982435597189696,0.0,0.0
VIC,213,Gippsland,OTH,5,1,ALP>LNP>GRN>ON,GRN,0.09221311475409837,0.09221311475409837,0.0,0.0
VIC,213,Gippsland,OTH,5,1,ALP>LNP>GRN>ON,LNP,0.39197892271662765,0.39197892271662765,0.0,0.0
VIC,213,Gippsland,OTH,5,1,ALP>LNP>GRN>ON,ON,0.41598360655737704,0.41598360655737704,0.0,0.0
VIC,214,Goldstein,ALP,3,5,LNP>IND,IND,0.8067065245645958,0.8067065245645958,0.0,0.0
VIC,214,Goldstein,ALP,3,5,LNP>IND,LNP,0.1932934754354042,0.1932934754354042,0.0,0.0
VIC,214,Goldstein,GRN,4,4,ALP>LNP>IND,ALP,0.30327681026581116,0.30327681026581116,0.0,0.0
VIC,214,Goldstein,GRN,4,4,ALP>LNP>IND,IND,0.6461961503208066,0.6461961503208066,0.0,0.0
VIC,214,Goldstein,GRN,4,4,ALP>LNP>IND,LNP,0.05052703941338222,0.05052703941338222,0.0,0.0
VIC,214,Goldstein,ON,5,3,ALP>LNP>GRN>IND,ALP,0.06994279771190848,0.06994279771190848,0.0,0.0
VIC,214,Goldstein,ON,5,3,ALP>LNP>GRN>IND,GRN,0.0514820592823713,0.0514820592823713,0.0,0.0
VIC,214,Goldstein,ON,5,3,ALP>LNP>GRN>IND,IND,0.18512740509620385,0.18512740509620385,0.0,0.0
VIC,214,Goldstein,ON,5,3,ALP>LNP>GRN>IND,LNP,0.6934477379095164,0.6934477379095164,0.0,0.0
VIC,214,Goldstein,OTH,6,2,ALP>LNP>GRN>ON>IND,ALP,0.17586206896551723,0.13545284531124765,-0.04040922365426958,0.04040922365426958
VIC,214,Goldstein,OTH,6,2,ALP>LNP>GRN>ON>IND,GRN,0.052155172413793104,0.056104728827144,0.003949556413350895,0.003949556413350895
VIC,214,Goldstein,OTH,6,2,ALP>LNP>GRN>ON>IND,IND,0.09655172413793103,0.09270638525247128,-0.003845338885459751,0.003845338885459751
VIC,214,Goldstein,OTH,6,2,ALP>LNP>GRN>ON>IND,LNP,0.2271551724137931,0.23243387656959658,0.005278704155803476,0.005278704155803476
VIC,214,Goldstein,OTH,6,2,ALP>LNP>GRN>ON>IND,ON,0.4482758620689655,0.48330216403954046,0.035026301970574936,0.035026301970574936
VIC,216,Holt,GRN,3,4,ALP>LNP,ALP,0.8262753480848114,0.8262753480848115,1.1102230246251565e-16,1.1102230246251565e-16
VIC,216,Holt,GRN,3,4,ALP>LNP,LNP,0.17372465191518863,0.17372465191518863,0.0,0.0
VIC,216,Holt,ON,4,3,ALP>LNP>GRN,ALP,0.19901952352283478,0.19901952352283478,0.0,0.0
VIC,216,Holt,ON,4,3,ALP>LNP>GRN,GRN,0.2578481121527479,0.2578481121527479,0.0,0.0
VIC,216,Holt,ON,4,3,ALP>LNP>GRN,LNP,0.5431323643244172,0.5431323643244172,0.0,0.0
VIC,216,Holt,OTH,5,2,ALP>LNP>GRN>ON,ALP,0.1678242610240672,0.22517623363544814,0.05735197261138095,0.05735197261138095
VIC,216,Holt,OTH,5,2,ALP>LNP>GRN>ON,GRN,0.3185268938782103,0.3211480362537764,0.002621142375566099,0.002621142375566099
VIC,216,Holt,OTH,5,2,ALP>LNP>GRN>ON,LNP,0.1744467775803586,0.15438066465256797,-0.02006611292779062,0.02006611292779062
VIC,216,Holt,OTH,5,2,ALP>LNP>GRN>ON,ON,0.3392020675173639,0.29929506545820744,-0.03990700205915648,0.03990700205915648
VIC,217,Hotham,GRN,3,4,ALP>LNP,ALP,0.8765950824774354,0.8765950824774354,0.0,0.0
VIC,217,Hotham,GRN,3,4,ALP>LNP,LNP,0.12340491752256458,0.12340491752256458,0.0,0.0
VIC,217,Hotham,ON,4,3,ALP>LNP>GRN,ALP,0.16146916146916146,0.16146916146916146,0.0,0.0
VIC,217,Hotham,ON,4,3,ALP>LNP>GRN,GRN,0.24462924462924462,0.2446292446292446,-2.7755575615628914e-17,2.7755575615628914e-17
VIC,217,Hotham,ON,4,3,ALP>LNP>GRN,LNP,0.5939015939015939,0.5939015939015939,0.0,0.0
VIC,217,Hotham,OTH,5,2,ALP>LNP>GRN>ON,ALP,0.17869087434304826,0.17098943323727187,-0.007701441105776391,0.007701441105776391
VIC,217,Hotham,OTH,5,2,ALP>LNP>GRN>ON,GRN,0.16411849020544672,0.2774575728466218,0.11333908264117509,0.11333908264117509
VIC,217,Hotham,OTH,5,2,ALP>LNP>GRN>ON,LNP,0.23745819397993312,0.1903618315722062,-0.04709636240772691,0.04709636240772691
VIC,217,Hotham,OTH,5,2,ALP>LNP>GRN>ON,ON,0.4197324414715719,0.3611911623439001,-0.05854127912767182,0.05854127912767182
VIC,218,Indi,ALP,4,6,LNP>ON>IND,IND,0.7303381281524379,0.7303381281524379,0.0,0.0
VIC,218,Indi,ALP,4,6,LNP>ON>IND,LNP,0.14272370633289744,0.14272370633289744,0.0,0.0
VIC,218,Indi,ALP,4,6,LNP>ON>IND,ON,0.12693816551466466,0.12693816551466466,0.0,0.0
VIC,218,Indi,GRN,5,5,ALP>LNP>ON>IND,ALP,0.2469061876247505,0.2469061876247505,0.0,0.0
VIC,218,Indi,GRN,5,5,ALP>LNP>ON>IND,IND,0.5598802395209581,0.5598802395209581,0.0,0.0
VIC,218,Indi,GRN,5,5,ALP>LNP>ON>IND,LNP,0.059880239520958084,0.05988023952095808,-6.938893903907228e-18,6.938893903907228e-18
VIC,218,Indi,GRN,5,5,ALP>LNP>ON>IND,ON,0.13333333333333333,0.13333333333333333,0.0,0.0
VIC,218,Indi,ON,3,7,LNP>IND,IND,0.3665165521055542,0.3665165521055542,0.0,0.0
VIC,218,Indi,ON,3,7,LNP>IND,LNP,0.6334834478944458,0.6334834478944458,0.0,0.0
VIC,218,Indi,OTH,6,4,ALP>LNP>GRN>ON>IND,ALP,0.11637487126673532,0.07781397032211365,-0.03856090094462167,0.03856090094462167
VIC,218,Indi,OTH,6,4,ALP>LNP>GRN>ON>IND,GRN,0.24716786817713698,0.14127156472433347,-0.10589630345280351,0.10589630345280351
VIC,218,Indi,OTH,6,4,ALP>LNP>GRN>ON>IND,IND,0.2945417095777549,0.24466159971045964,-0.04988010986729524,0.04988010986729524
VIC,218,Indi,OTH,6,4,ALP>LNP>GRN>ON>IND,LNP,0.10942327497425335,0.17203522740982025,0.0626119524355669,0.0626119524355669
VIC,218,Indi,OTH,6,4,ALP>LNP>GRN>ON>IND,ON,0.23249227600411945,0.364217637833273,0.13172536182915354,0.13172536182915354
VIC,219,Isaacs,GRN,3,3,ALP>LNP,ALP,0.8472952447715855,0.8472952447715855,0.0,0.0
VIC,219,Isaacs,GRN,3,3,ALP>LNP,LNP,0.15270475522841453,0.15270475522841453,0.0,0.0
VIC,219,Isaacs,ON,4,2,ALP>LNP>GRN,ALP,0.15138327634442028,0.15138327634442028,0.0,0.0
VIC,219,Isaacs,ON,4,2,ALP>LNP>GRN,GRN,0.16304009947155734,0.16304009947155734,0.0,0.0
VIC,219,Isaacs,ON,4,2,ALP>LNP>GRN,LNP,0.6855766241840224,0.6855766241840224,0.0,0.0
VIC,219,Isaacs,OTH,5,1,ALP>LNP>GRN>ON,ALP,0.17328519855595667,0.17328519855595667,0.0,0.0
VIC,219,Isaacs,OTH,5,1,ALP>LNP>GRN>ON,GRN,0.22408457968024756,0.22408457968024756,0.0,0.0
VIC,219,Isaacs,OTH,5,1,ALP>LNP>GRN>ON,LNP,0.23001547189272822,0.23001547189272822,0.0,0.0
VIC,219,Isaacs,OTH,5,1,ALP>LNP>GRN>ON,ON,0.3726147498710676,0.3726147498710676,0.0,0.0
VIC,220,Jagajaga,GRN,3,5,ALP>LNP,ALP,0.9023383768913342,0.9023383768913342,0.0,0.0
VIC,220,Jagajaga,GRN,3,5,ALP>LNP,LNP,0.09766162310866575,0.09766162310866575,0.0,0.0
VIC,220,Jagajaga,ON,5,3,ALP>LNP>GRN>OTH,ALP,0.11953894775980665,0.11953894775980665,0.0,0.0
VIC,220,Jagajaga,ON,5,3,ALP>LNP>GRN>OTH,GRN,0.050009295408068415,0.050009295408068415,0.0,0.0
VIC,220,Jagajaga,ON,5,3,ALP>LNP>GRN>OTH,LNP,0.558282208588957,0.558282208588957,0.0,0.0
VIC,220,Jagajaga,ON,5,3,ALP>LNP>GRN>OTH,OTH,0.27216954824316786,0.27216954824316786,0.0,0.0
VIC,220,Jagajaga,OTH,4,4,ALP>LNP>GRN,ALP,0.32054905127169964,0.281337738214338,-0.03921131305736164,0.03921131305736164
VIC,220,Jagajaga,OTH,4,4,ALP>LNP>GRN,GRN,0.4030413134167676,0.3237577361422227,-0.07928357727454488,0.07928357727454488
VIC,220,Jagajaga,OTH,4,4,ALP>LNP>GRN,LNP,0.2764096353115328,0.3949045256434393,0.11849489033190652,0.11849489033190652
VIC,221,Kooyong,ALP,3,5,LNP>IND,IND,0.7611866501854141,0.7611866501854141,0.0,0.0
VIC,221,Kooyong,ALP,3,5,LNP>IND,LNP,0.2388133498145859,0.2388133498145859,0.0,0.0
VIC,221,Kooyong,GRN,4,4,ALP>LNP>IND,ALP,0.2374444082872329,0.23744440828723293,2.7755575615628914e-17,2.7755575615628914e-17
VIC,221,Kooyong,GRN,4,4,ALP>LNP>IND,IND,0.6870593339841632,0.6870593339841632,0.0,0.0
VIC,221,Kooyong,GRN,4,4,ALP>LNP>IND,LNP,0.07549625772860397,0.07549625772860397,0.0,0.0
VIC,221,Kooyong,ON,5,3,ALP>LNP>GRN>IND,ALP,0.06857142857142857,0.06857142857142857,0.0,0.0
VIC,221,Kooyong,ON,5,3,ALP>LNP>GRN>IND,GRN,0.06637362637362637,0.06637362637362637,0.0,0.0
VIC,221,Kooyong,ON,5,3,ALP>LNP>GRN>IND,IND,0.1397802197802198,0.1397802197802198,0.0,0.0
VIC,221,Kooyong,ON,5,3,ALP>LNP>GRN>IND,LNP,0.7252747252747253,0.7252747252747253,0.0,0.0
VIC,221,Kooyong,OTH,6,2,ALP>LNP>GRN>ON>IND,ALP,0.0563816604708798,0.06310119276644863,0.006719532295568827,0.006719532295568827
VIC,221,Kooyong,OTH,6,2,ALP>LNP>GRN>ON>IND,GRN,0.06071871127633209,0.06464024624855713,0.003921534972225041,0.003921534972225041
VIC,221,Kooyong,OTH,6,2,ALP>LNP>GRN>ON>IND,IND,0.09107806691449814,0.10657945363601386,0.015501386721515714,0.015501386721515714
VIC,221,Kooyong,OTH,6,2,ALP>LNP>GRN>ON>IND,LNP,0.39714993804213133,0.35244324740284727,-0.044706690639284064,0.044706690639284064
VIC,221,Kooyong,OTH,6,2,ALP>LNP>GRN>ON>IND,ON,0.3946716232961586,0.41323585994613315,0.01856423664997453,0.01856423664997453
VIC,222,Lalor,GRN,3,5,ALP>LNP,ALP,0.824885033444816,0.824885033444816,0.0,0.0
VIC,222,Lalor,GRN,3,5,ALP>LNP,LNP,0.17511496655518394,0.17511496655518394,0.0,0.0
VIC,222,Lalor,ON,4,4,ALP>LNP>GRN,ALP,0.21614973262032086,0.21614973262032086,0.0,0.0
VIC,222,Lalor,ON,4,4,ALP>LNP>GRN,GRN,0.20983957219251337,0.20983957219251337,0.0,0.0
VIC,222,Lalor,ON,4,4,ALP>LNP>GRN,LNP,0.5740106951871657,0.5740106951871657,0.0,0.0
VIC,222,Lalor,OTH,5,3,ALP>LNP>GRN>ON,ALP,0.2161137440758294,0.2098191863385234,-0.006294557737306,0.006294557737306
VIC,222,Lalor,OTH,5,3,ALP>LNP>GRN>ON,GRN,0.21744075829383885,0.25025113008538424,0.03281037179154539,0.03281037179154539
VIC,222,Lalor,OTH,5,3,ALP>LNP>GRN>ON,LNP,0.24360189573459715,0.2430939226519337,-0.0005079730826634543,0.0005079730826634543
VIC,222,Lalor,OTH,5,3,ALP>LNP>GRN>ON,ON,0.3228436018957346,0.2968357609241587,-0.02600784097157588,0.02600784097157588
VIC,223,La Trobe,GRN,3,4,ALP>LNP,ALP,0.7692676495265492,0.7692676495265492,0.0,0.0
VIC,223,La Trobe,GRN,3,4,ALP>LNP,LNP,0.2307323504734508,0.2307323504734508,0.0,0.0
VIC,223,La Trobe,ON,4,3,ALP>LNP>GRN,ALP,0.16372061094903037,0.16372061094903037,0.0,0.0
VIC,223,La Trobe,ON,4,3,ALP>LNP>GRN,GRN,0.2014758881070877,0.2014758881070877,0.0,0.0
VIC,223,La Trobe,ON,4,3,ALP>LNP>GRN,LNP,0.6348035009438819,0.6348035009438819,0.0,0.0
VIC,223,La Trobe,OTH,5,2,ALP>LNP>GRN>ON,ALP,0.19788519637462235,0.19443127962085308,-0.0034539167537692705,0.0034539167537692705
VIC,223,La Trobe,OTH,5,2,ALP>LNP>GRN>ON,GRN,0.07949395770392749,0.11279620853080569,0.033302250826878196,0.033302250826878196
VIC,223,La Trobe,OTH,5,2,ALP>LNP>GRN>ON,LNP,0.194297583081571,0.2546208530805687,0.0603232699989977,0.0603232699989977
VIC,223,La Trobe,OTH,5,2,ALP>LNP>GRN>ON,ON,0.5283232628398792,0.4381516587677725,-0.09017160407210667,0.09017160407210667
VIC,224,Mallee,GRN,4,5,ALP>LNP>ON,ALP,0.5928741527752336,0.5928741527752336,0.0,0.0
VIC,224,Mallee,GRN,4,5,ALP>LNP>ON,LNP,0.32038834951456313,0.32038834951456313,0.0,0.0
VIC,224,Mallee,GRN,4,5,ALP>LNP>ON,ON,0.08673749771020334,0.08673749771020334,0.0,0.0
VIC,224,Mallee,ON,3,6,ALP>LNP,ALP,0.23987663487349364,0.23987663487349364,0.0,0.0
VIC,224,Mallee,ON,3,6,ALP>LNP,LNP,0.7601233651265064,0.7601233651265064,0.0,0.0
VIC,224,Mallee,OTH,5,4,ALP>LNP>GRN>ON,ALP,0.14376474859321112,0.13988095238095238,-0.0038837962122587333,0.0038837962122587333
VIC,224,Mallee,OTH,5,4,ALP>LNP>GRN>ON,GRN,0.15284080595389363,0.12613795518207283,-0.026702850771820802,0.026702850771820802
VIC,224,Mallee,OTH,5,4,ALP>LNP>GRN>ON,LNP,0.25921219822109276,0.28335084033613445,0.024138642115041686,0.024138642115041686
VIC,224,Mallee,OTH,5,4,ALP>LNP>GRN>ON,ON,0.4441822472318025,0.45063025210084034,0.006448004869037849,0.006448004869037849
VIC,225,Maribyrnong,GRN,3,2,ALP>LNP,ALP,0.8995228853307456,0.8995228853307456,0.0,0.0
VIC,225,Maribyrnong,GRN,3,2,ALP>LNP,LNP,0.10047711466925441,0.10047711466925441,0.0,0.0
VIC,225,Maribyrnong,ON,4,1,ALP>LNP>GRN,ALP,0.17599478147423353,0.17599478147423353,0.0,0.0
VIC,225,Maribyrnong,ON,4,1,ALP>LNP>GRN,GRN,0.14846705805609914,0.14846705805609914,0.0,0.0
VIC,225,Maribyrnong,ON,4,1,ALP>LNP>GRN,LNP,0.6755381604696673,0.6755381604696673,0.0,0.0
VIC,226,McEwen,GRN,3,7,ALP>LNP,ALP,0.7558381756386361,0.7558381756386361,0.0,0.0
VIC,226,McEwen,GRN,3,7,ALP>LNP,LNP,0.24416182436136388,0.2441618243613639,2.7755575615628914e-17,2.7755575615628914e-17
VIC,226,McEwen,ON,4,6,ALP>LNP>GRN,ALP,0.18186624372191382,0.18186624372191382,0.0,0.0
VIC,226,McEwen,ON,4,6,ALP>LNP>GRN,GRN,0.20459952418715305,0.20459952418715308,2.7755575615628914e-17,2.7755575615628914e-17
