Seat,Eliminated,AliveSet,Recipient,Votes,Share, ,division_key,ReportedAliveSet,AliveSetSource,AliveSetPositionConflict,RecordedPosition,TopThree
Cowan,IND,ALP+GRN+LNP+ON+OTH,ON,621.0,0.1575742197411824,,COWAN,ALP+GRN+LNP+ON+OTH,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Cowan,IND,ALP+GRN+LNP+ON+OTH,OTH,597.0,0.1514843948236488,,COWAN,ALP+GRN+LNP+ON+OTH,positive_recipients_validated_against_3cp,False,6,ALP+LNP+GRN
Cowan,OTH,ALP+GRN+LNP+ON,ALP,1947.0,0.1957374082637981,,COWAN,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Cowan,OTH,ALP+GRN+LNP+ON,LNP,2572.0,0.2585704232431889,,COWAN,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Cowan,OTH,ALP+GRN+LNP+ON,GRN,2486.0,0.2499246003820247,,COWAN,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Cowan,OTH,ALP+GRN+LNP+ON,ON,2942.0,0.2957675681109882,,COWAN,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Curtin,ALP,IND+LNP,LNP,4050.0,0.2033234600130528,,CURTIN,IND+LNP,positive_recipients_validated_against_3cp,False,3,IND+LNP+ALP
Curtin,ALP,IND+LNP,IND,15869.0,0.7966765399869471,,CURTIN,IND+LNP,positive_recipients_validated_against_3cp,False,3,IND+LNP+ALP
Curtin,GRN,ALP+IND+LNP,ALP,3575.0,0.396297527990245,,CURTIN,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,IND+LNP+ALP
Curtin,GRN,ALP+IND+LNP,LNP,562.0,0.0622990799246203,,CURTIN,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,IND+LNP+ALP
Curtin,GRN,ALP+IND+LNP,IND,4884.0,0.5414033920851347,,CURTIN,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,IND+LNP+ALP
Curtin,ON,ALP+GRN+IND+LNP,ALP,235.0,0.0763234816498863,,CURTIN,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,IND+LNP+ALP
Curtin,ON,ALP+GRN+IND+LNP,LNP,1818.0,0.5904514452744397,,CURTIN,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,IND+LNP+ALP
Curtin,ON,ALP+GRN+IND+LNP,GRN,197.0,0.0639818122767132,,CURTIN,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,IND+LNP+ALP
Curtin,ON,ALP+GRN+IND+LNP,IND,829.0,0.2692432607989607,,CURTIN,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,IND+LNP+ALP
Curtin,OTH,ALP+GRN+IND+LNP+ON,ALP,483.0,0.2039695945945946,,CURTIN,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,IND+LNP+ALP
Curtin,OTH,ALP+GRN+IND+LNP+ON,LNP,364.0,0.1537162162162162,,CURTIN,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,IND+LNP+ALP
Curtin,OTH,ALP+GRN+IND+LNP+ON,GRN,589.0,0.2487331081081081,,CURTIN,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,IND+LNP+ALP
Curtin,OTH,ALP+GRN+IND+LNP+ON,ON,348.0,0.1469594594594594,,CURTIN,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,IND+LNP+ALP
Curtin,OTH,ALP+GRN+IND+LNP+ON,IND,584.0,0.2466216216216216,,CURTIN,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,IND+LNP+ALP
Perth,GRN,ALP+LNP,ALP,22549.0,0.878966243081001,,PERTH,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Perth,GRN,ALP+LNP,LNP,3105.0,0.1210337569189989,,PERTH,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Perth,ON,ALP+GRN+LNP,ALP,854.0,0.1352121595946801,,PERTH,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Perth,ON,ALP+GRN+LNP,LNP,4275.0,0.6768524382520583,,PERTH,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Perth,ON,ALP+GRN+LNP,GRN,1187.0,0.1879354021532615,,PERTH,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Fremantle,LNP,ALP+IND,ALP,5933.0,0.2560196772244757,,FREMANTLE,ALP+IND,positive_recipients_validated_against_3cp,False,3,ALP+IND+LNP
Fremantle,LNP,ALP+IND,IND,17241.0,0.7439803227755243,,FREMANTLE,ALP+IND,positive_recipients_validated_against_3cp,False,3,ALP+IND+LNP
Fremantle,GRN,ALP+IND+LNP,ALP,5563.0,0.4350172036284016,,FREMANTLE,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,ALP+IND+LNP
Fremantle,GRN,ALP+IND+LNP,LNP,660.0,0.0516108852048795,,FREMANTLE,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,ALP+IND+LNP
Fremantle,GRN,ALP+IND+LNP,IND,6565.0,0.5133719111667188,,FREMANTLE,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,ALP+IND+LNP
Fremantle,ON,ALP+GRN+IND+LNP,ALP,558.0,0.0844942459115687,,FREMANTLE,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,ALP+IND+LNP
Fremantle,ON,ALP+GRN+IND+LNP,LNP,3145.0,0.4762265293761357,,FREMANTLE,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,ALP+IND+LNP
Fremantle,ON,ALP+GRN+IND+LNP,GRN,458.0,0.0693519079345851,,FREMANTLE,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,ALP+IND+LNP
Fremantle,ON,ALP+GRN+IND+LNP,IND,2443.0,0.3699273167777104,,FREMANTLE,ALP+GRN+IND+LNP,positive_recipients_validated_against_3cp,False,5,ALP+IND+LNP
Fremantle,OTH,ALP+GRN+IND+LNP+ON,ALP,284.0,0.14931650893796,,FREMANTLE,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+IND+LNP
Fremantle,OTH,ALP+GRN+IND+LNP+ON,LNP,115.0,0.0604626708727655,,FREMANTLE,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+IND+LNP
Fremantle,OTH,ALP+GRN+IND+LNP+ON,GRN,528.0,0.277602523659306,,FREMANTLE,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+IND+LNP
Fremantle,OTH,ALP+GRN+IND+LNP+ON,ON,359.0,0.1887486855941114,,FREMANTLE,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+IND+LNP
Fremantle,OTH,ALP+GRN+IND+LNP+ON,IND,616.0,0.323869610935857,,FREMANTLE,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,6,ALP+IND+LNP
Swan,GRN,ALP+LNP,ALP,17974.0,0.8596298244774977,,SWAN,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Swan,GRN,ALP+LNP,LNP,2935.0,0.1403701755225022,,SWAN,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Swan,ON,ALP+GRN+LNP,ALP,1035.0,0.1447350020976087,,SWAN,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Swan,ON,ALP+GRN+LNP,LNP,4486.0,0.6273248496713746,,SWAN,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Swan,ON,ALP+GRN+LNP,GRN,1630.0,0.2279401482310166,,SWAN,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Swan,OTH,ALP+GRN+LNP+ON,ALP,1982.0,0.26082379260429,,SWAN,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Swan,OTH,ALP+GRN+LNP+ON,LNP,1504.0,0.1979207790498749,,SWAN,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Swan,OTH,ALP+GRN+LNP+ON,GRN,2093.0,0.2754309777602316,,SWAN,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Swan,OTH,ALP+GRN+LNP+ON,ON,2020.0,0.2658244505856034,,SWAN,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Tangney,GRN,ALP+LNP,ALP,13696.0,0.7921341816078659,,TANGNEY,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Tangney,GRN,ALP+LNP,LNP,3594.0,0.2078658183921342,,TANGNEY,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Tangney,ON,ALP+GRN+LNP,ALP,895.0,0.1449392712550607,,TANGNEY,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Tangney,ON,ALP+GRN+LNP,LNP,3943.0,0.6385425101214575,,TANGNEY,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Tangney,ON,ALP+GRN+LNP,GRN,1337.0,0.2165182186234817,,TANGNEY,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Tangney,OTH,ALP+GRN+LNP+ON,ALP,1487.0,0.216795451231958,,TANGNEY,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Tangney,OTH,ALP+GRN+LNP+ON,LNP,2174.0,0.3169558244642076,,TANGNEY,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Tangney,OTH,ALP+GRN+LNP+ON,GRN,1543.0,0.2249599066919376,,TANGNEY,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Tangney,OTH,ALP+GRN+LNP+ON,ON,1655.0,0.2412888176118967,,TANGNEY,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Bullwinkel**,GRN,ALP+LNP,ALP,10275.0,0.687935190144617,,BULLWINKEL,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Bullwinkel**,GRN,ALP+LNP,LNP,4661.0,0.312064809855383,,BULLWINKEL,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Bullwinkel**,ON,ALP+GRN+LNP,ALP,1150.0,0.0950256156007271,,BULLWINKEL,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Bullwinkel**,ON,ALP+GRN+LNP,LNP,9527.0,0.7872252520244588,,BULLWINKEL,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Bullwinkel**,ON,ALP+GRN+LNP,GRN,1425.0,0.117749132374814,,BULLWINKEL,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Bullwinkel**,OTH,ALP+GRN+LNP+ON,ALP,1345.0,0.1573283424961984,,BULLWINKEL,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Bullwinkel**,OTH,ALP+GRN+LNP+ON,LNP,2330.0,0.2725464966662768,,BULLWINKEL,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Bullwinkel**,OTH,ALP+GRN+LNP+ON,GRN,1783.0,0.2085624049596444,,BULLWINKEL,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Bullwinkel**,OTH,ALP+GRN+LNP+ON,ON,3091.0,0.3615627558778804,,BULLWINKEL,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Hasluck,GRN,ALP+LNP,ALP,12934.0,0.7700643010240533,,HASLUCK,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Hasluck,GRN,ALP+LNP,LNP,3862.0,0.2299356989759466,,HASLUCK,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Hasluck,ON,ALP+GRN+LNP,ALP,1840.0,0.182557793431888,,HASLUCK,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Hasluck,ON,ALP+GRN+LNP,LNP,5633.0,0.5588848100009922,,HASLUCK,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Hasluck,ON,ALP+GRN+LNP,GRN,2606.0,0.2585573965671197,,HASLUCK,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Hasluck,OTH,ALP+GRN+LNP+ON,ALP,2062.0,0.2238141756214045,,HASLUCK,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Hasluck,OTH,ALP+GRN+LNP+ON,LNP,1844.0,0.2001519591881037,,HASLUCK,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Hasluck,OTH,ALP+GRN+LNP+ON,GRN,2278.0,0.2472593075002713,,HASLUCK,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Hasluck,OTH,ALP+GRN+LNP+ON,ON,3029.0,0.3287745576902203,,HASLUCK,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Pearce,GRN,ALP+LNP,ALP,12271.0,0.6869122257053292,,PEARCE,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Pearce,GRN,ALP+LNP,LNP,5593.0,0.3130877742946708,,PEARCE,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Pearce,ON,ALP+GRN+LNP,ALP,1967.0,0.1656002694056238,,PEARCE,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Pearce,ON,ALP+GRN+LNP,LNP,6717.0,0.5654992422966829,,PEARCE,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Pearce,ON,ALP+GRN+LNP,GRN,3194.0,0.2689004882976932,,PEARCE,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Pearce,OTH,ALP+GRN+LNP+ON,ALP,1819.0,0.1804205514778813,,PEARCE,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Pearce,OTH,ALP+GRN+LNP+ON,LNP,2444.0,0.2424122197976592,,PEARCE,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Pearce,OTH,ALP+GRN+LNP+ON,GRN,3030.0,0.3005356080142828,,PEARCE,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Pearce,OTH,ALP+GRN+LNP+ON,ON,2789.0,0.2766316207101765,,PEARCE,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Moore,GRN,ALP+IND+LNP,ALP,10864.0,0.7312378003634651,,MOORE,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+IND
Moore,GRN,ALP+IND+LNP,LNP,1649.0,0.110991451840883,,MOORE,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+IND
Moore,GRN,ALP+IND+LNP,IND,2344.0,0.1577707477956519,,MOORE,ALP+IND+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+IND
Moore,ON,ALP+GRN+IND+LNP+OTH,ALP,374.0,0.0545428029750619,,MOORE,ALP+GRN+IND+LNP+OTH,positive_recipients_validated_against_3cp,False,6,ALP+LNP+IND
Moore,ON,ALP+GRN+IND+LNP+OTH,LNP,2923.0,0.4262797141607117,,MOORE,ALP+GRN+IND+LNP+OTH,positive_recipients_validated_against_3cp,False,6,ALP+LNP+IND
Moore,ON,ALP+GRN+IND+LNP+OTH,GRN,489.0,0.0713139857080355,,MOORE,ALP+GRN+IND+LNP+OTH,positive_recipients_validated_against_3cp,False,6,ALP+LNP+IND
Moore,ON,ALP+GRN+IND+LNP+OTH,IND,1257.0,0.183316319089981,,MOORE,ALP+GRN+IND+LNP+OTH,positive_recipients_validated_against_3cp,False,6,ALP+LNP+IND
Moore,ON,ALP+GRN+IND+LNP+OTH,OTH,1814.0,0.2645471780662097,,MOORE,ALP+GRN+IND+LNP+OTH,positive_recipients_validated_against_3cp,False,6,ALP+LNP+IND
Moore,IND,ALP+LNP,ALP,7988.0,0.4548974943052392,,MOORE,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+IND
Moore,IND,ALP+LNP,LNP,9572.0,0.5451025056947608,,MOORE,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+IND
Moore,OTH,ALP+GRN+IND+LNP+ON,ALP,2311.0,0.1636106194690265,,MOORE,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+IND
Moore,OTH,ALP+GRN+IND+LNP+ON,LNP,3456.0,0.2446725663716814,,MOORE,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+IND
Moore,OTH,ALP+GRN+IND+LNP+ON,GRN,2635.0,0.1865486725663716,,MOORE,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+IND
Moore,OTH,ALP+GRN+IND+LNP+ON,ON,2017.0,0.1427964601769911,,MOORE,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+IND
Moore,OTH,ALP+GRN+IND+LNP+ON,IND,3706.0,0.2623716814159292,,MOORE,ALP+GRN+IND+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+IND
Brand,GRN,ALP+LNP,ALP,14796.0,0.7811213177066836,,BRAND,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Brand,GRN,ALP+LNP,LNP,4146.0,0.2188786822933164,,BRAND,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+GRN
Brand,ON,ALP+GRN+LNP,ALP,2828.0,0.199675210054367,,BRAND,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Brand,ON,ALP+GRN+LNP,LNP,7404.0,0.5227705994492692,,BRAND,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Brand,ON,ALP+GRN+LNP,GRN,3931.0,0.2775541904963637,,BRAND,ALP+GRN+LNP,positive_recipients_validated_against_3cp,False,4,ALP+LNP+GRN
Brand,OTH,ALP+GRN+LNP+ON,ALP,2128.0,0.2681789540012602,,BRAND,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Brand,OTH,ALP+GRN+LNP+ON,LNP,1005.0,0.1266540642722117,,BRAND,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Brand,OTH,ALP+GRN+LNP+ON,GRN,2599.0,0.3275362318840579,,BRAND,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Brand,OTH,ALP+GRN+LNP+ON,ON,2203.0,0.27763074984247,,BRAND,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+GRN
Burt,GRN,ALP+LNP+ON,ALP,10696.0,0.763781776635247,,BURT,ALP+LNP+ON,positive_recipients_validated_against_3cp,False,4,ALP+LNP+ON
Burt,GRN,ALP+LNP+ON,LNP,1535.0,0.1096115395601256,,BURT,ALP+LNP+ON,positive_recipients_validated_against_3cp,False,4,ALP+LNP+ON
Burt,GRN,ALP+LNP+ON,ON,1773.0,0.1266066838046272,,BURT,ALP+LNP+ON,positive_recipients_validated_against_3cp,False,4,ALP+LNP+ON
Burt,ON,ALP+LNP,ALP,4653.0,0.2932871099905452,,BURT,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+ON
Burt,ON,ALP+LNP,LNP,11212.0,0.7067128900094548,,BURT,ALP+LNP,positive_recipients_validated_against_3cp,False,3,ALP+LNP+ON
Burt,IND,ALP+GRN+LNP+ON+OTH,ALP,521.0,0.2423255813953488,,BURT,ALP+GRN+LNP+ON+OTH,positive_recipients_validated_against_3cp,False,6,ALP+LNP+ON
Burt,IND,ALP+GRN+LNP+ON+OTH,LNP,227.0,0.1055813953488372,,BURT,ALP+GRN+LNP+ON+OTH,positive_recipients_validated_against_3cp,False,6,ALP+LNP+ON
Burt,IND,ALP+GRN+LNP+ON+OTH,GRN,340.0,0.1581395348837209,,BURT,ALP+GRN+LNP+ON+OTH,positive_recipients_validated_against_3cp,False,6,ALP+LNP+ON
Burt,IND,ALP+GRN+LNP+ON+OTH,ON,279.0,0.1297674418604651,,BURT,ALP+GRN+LNP+ON+OTH,positive_recipients_validated_against_3cp,False,6,ALP+LNP+ON
Burt,IND,ALP+GRN+LNP+ON+OTH,OTH,783.0,0.3641860465116279,,BURT,ALP+GRN+LNP+ON+OTH,positive_recipients_validated_against_3cp,False,6,ALP+LNP+ON
Burt,OTH,ALP+GRN+LNP+ON,ALP,2852.0,0.2547110833258909,,BURT,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+ON
Burt,OTH,ALP+GRN+LNP+ON,LNP,1993.0,0.1779941055639903,,BURT,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+ON
Burt,OTH,ALP+GRN+LNP+ON,GRN,2328.0,0.2079128337947664,,BURT,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+ON
Burt,OTH,ALP+GRN+LNP+ON,ON,4024.0,0.3593819773153523,,BURT,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,ALP+LNP+ON
Canning,GRN,ALP+LNP+ON,ALP,7708.0,0.6877230549607424,,CANNING,ALP+LNP+ON,positive_recipients_validated_against_3cp,False,4,LNP+ALP+ON
Canning,GRN,ALP+LNP+ON,LNP,1427.0,0.1273197715917202,,CANNING,ALP+LNP+ON,positive_recipients_validated_against_3cp,False,4,LNP+ALP+ON
Canning,GRN,ALP+LNP+ON,ON,2073.0,0.1849571734475374,,CANNING,ALP+LNP+ON,positive_recipients_validated_against_3cp,False,4,LNP+ALP+ON
Canning,ON,ALP+LNP,ALP,4330.0,0.273721474176623,,CANNING,ALP+LNP,positive_recipients_validated_against_3cp,False,3,LNP+ALP+ON
Canning,ON,ALP+LNP,LNP,11489.0,0.7262785258233769,,CANNING,ALP+LNP,positive_recipients_validated_against_3cp,False,3,LNP+ALP+ON
Canning,OTH,ALP+GRN+LNP+ON,ALP,1594.0,0.2183561643835616,,CANNING,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+ON
Canning,OTH,ALP+GRN+LNP+ON,LNP,1207.0,0.1653424657534246,,CANNING,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+ON
Canning,OTH,ALP+GRN+LNP+ON,GRN,2241.0,0.306986301369863,,CANNING,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+ON
Canning,OTH,ALP+GRN+LNP+ON,ON,2258.0,0.3093150684931506,,CANNING,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+ON
Durack,GRN,ALP+LNP+ON,ALP,6100.0,0.6515701773125401,,DURACK,ALP+LNP+ON,positive_recipients_validated_against_3cp,False,4,LNP+ALP+ON
Durack,GRN,ALP+LNP+ON,LNP,2424.0,0.2589190343943602,,DURACK,ALP+LNP+ON,positive_recipients_validated_against_3cp,False,4,LNP+ALP+ON
Durack,GRN,ALP+LNP+ON,ON,838.0,0.0895107882930997,,DURACK,ALP+LNP+ON,positive_recipients_validated_against_3cp,False,4,LNP+ALP+ON
Durack,ON,ALP+LNP,ALP,1590.0,0.1248135646440066,,DURACK,ALP+LNP,positive_recipients_validated_against_3cp,False,3,LNP+ALP+ON
Durack,ON,ALP+LNP,LNP,11149.0,0.8751864353559934,,DURACK,ALP+LNP,positive_recipients_validated_against_3cp,False,3,LNP+ALP+ON
Durack,OTH,ALP+GRN+LNP+ON,ALP,1865.0,0.1789312098244267,,DURACK,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+ON
Durack,OTH,ALP+GRN+LNP+ON,LNP,3359.0,0.3222680610189005,,DURACK,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+ON
Durack,OTH,ALP+GRN+LNP+ON,GRN,2166.0,0.2078096517317471,,DURACK,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+ON
Durack,OTH,ALP+GRN+LNP+ON,ON,3033.0,0.2909910774249256,,DURACK,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+ON
O'Connor,GRN,ALP+LNP+ON,ALP,7690.0,0.6260685500284947,,O'CONNOR,ALP+LNP+ON,positive_recipients_validated_against_3cp,False,4,LNP+ALP+ON
O'Connor,GRN,ALP+LNP+ON,LNP,3753.0,0.3055442481478466,,O'CONNOR,ALP+LNP+ON,positive_recipients_validated_against_3cp,False,4,LNP+ALP+ON
O'Connor,GRN,ALP+LNP+ON,ON,840.0,0.0683872018236587,,O'CONNOR,ALP+LNP+ON,positive_recipients_validated_against_3cp,False,4,LNP+ALP+ON
O'Connor,ON,ALP+LNP,ALP,1725.0,0.1082454819277108,,O'CONNOR,ALP+LNP,positive_recipients_validated_against_3cp,False,3,LNP+ALP+ON
O'Connor,ON,ALP+LNP,LNP,14211.0,0.8917545180722891,,O'CONNOR,ALP+LNP,positive_recipients_validated_against_3cp,False,3,LNP+ALP+ON
O'Connor,OTH,ALP+GRN+LNP+ON,ALP,1195.0,0.1120172478440195,,O'CONNOR,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+ON
O'Connor,OTH,ALP+GRN+LNP+ON,LNP,3161.0,0.2963067116610424,,O'CONNOR,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+ON
O'Connor,OTH,ALP+GRN+LNP+ON,GRN,2269.0,0.212692163479565,,O'CONNOR,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+ON
O'Connor,OTH,ALP+GRN+LNP+ON,ON,4043.0,0.378983877015373,,O'CONNOR,ALP+GRN+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+ON
Forrest,GRN,ALP+IND+LNP+ON,ALP,4222.0,0.4546139765263271,,FORREST,ALP+IND+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+IND
Forrest,GRN,ALP+IND+LNP+ON,LNP,684.0,0.0736513405836115,,FORREST,ALP+IND+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+IND
Forrest,GRN,ALP+IND+LNP+ON,ON,553.0,0.0595456013782707,,FORREST,ALP+IND+LNP+ON,positive_recipients_validated_against_3cp,False,5,LNP+ALP+IND
